fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
24/02/2026,Club Hípico de Concepción,4,15:00,1300,Arena,10,Rojo Jamas,L. Torres,Gerardo Melo M.,3°,1.16.50,2.90,58k
24/02/2026,Club Hípico de Concepción,4,15:00,1300,Arena,6,Magico Secreto,G. Pereda,Carlos Norambuena B.,4°,1.16.50,11.30,57k
24/02/2026,Club Hípico de Concepción,4,15:00,1300,Arena,9,Victory David,M. Cordero,Francisco Acevedo R.,5°,1.16.50,43.50,55k
24/02/2026,Club Hípico de Concepción,4,15:00,1300,Arena,3,Coffee Bay,A. Pereda,Eduardo González S.,6°,1.16.50,3.20,58k
24/02/2026,Club Hípico de Concepción,4,15:00,1300,Arena,2,Kirino,D. Sánchez,Eduardo González S.,7°,1.16.50,3.60,59k
24/02/2026,Club Hípico de Concepción,4,15:00,1300,Arena,1,The Lance,P. Robles,Carlos Norambuena B.,8°,1.16.50,14.50,58k
24/02/2026,Club Hípico de Concepción,4,15:00,1300,Arena,7,Schneller,J.P. Torres,Reinaldo Bello B.,9°,1.16.50,21.20,58k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,6,Golden Warrior,P. Robles,Hector Arteaga Ch. (AP),1°,1.17.10,6.10,56k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,2,Doble Negro,S. González,Ercira Alarcón J.,2°,1.17.10,1.90,58k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,3,Furia De Troya,J. Olate,Armando Navarrete B.,3°,1.17.10,10.90,58k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,7,My Bjork,J. Moya,Carlos Córdova A.,4°,1.17.10,10.00,58k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,4,Huichamilla,L. Rojas,Carlos Córdova A.,5°,1.17.10,3.50,58k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,5,Desert Win,I. Carcamo,Hector Arteaga Ch.,6°,1.17.10,12.80,55k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,1,Albiorix,G. Vera,Francisco Acevedo R.,7°,1.17.10,9.10,57k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,9,El Gran Tornado,M. Cordero,Francisco Acevedo R.,8°,1.17.10,13.30,55k
24/02/2026,Club Hípico de Concepción,5,15:30,1300,Arena,8,Dale Flora,J.P. Torres,Francisco Saavedra C.,U°,1.17.10,37.80,58k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,4,Niño Del Sur,J. Moya,Ercira Alarcón J.,1°,1.28.13,5.10,56k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,5,Pecado Inconfesable,J.A. Miño,Carlos Córdova A.,2°,1.28.13,24.70,51k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,8,Coronado,L. Torres,Carlos Norambuena B.,3°,1.28.13,2.70,62k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,7,First Raider,C. Pavez,Gerardo Melo M.,4°,1.28.13,5.80,54k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,2,Muy Donoso,J. Barril,Eduardo González S.,5°,1.28.13,3.20,61k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,1,El Mentalista,D. Sánchez,Francisco Acevedo R.,6°,1.28.13,5.60,53k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,9,Snooker,A. Pereda,Alex Cea S.,7°,1.28.13,10.20,51k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,3,Cubito,R.S. Dores,Alex Cea S.,8°,1.28.13,14.40,58k
24/02/2026,Club Hípico de Concepción,6,16:00,1500,Arena,6,Signore Pio,I. Carcamo,Carlos Córdova A.,U°,1.28.13,75.40,52k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,5,Secret Dubai,J.P. Torres,Carlos Córdova A.,1°,1.04.77,12.90,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,9,Triuquiño,B. Cordero,Francisco Acevedo R.,2°,1.04.77,21.80,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,7,Fray Leon,M. Urzúa,Ercira Alarcón J.,3°,1.04.77,3.20,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,1,Humor Genial,C. Pavez,Carlos Norambuena B.,4°,1.04.77,14.90,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,6,Robben,J.A. Campos,Julio Espinosa N.,5°,1.04.77,6.00,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,8,Bumpy,V. Mardones,Nelson Norambuena B.,6°,1.04.77,6.60,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,12,Pumara,J.A. Inostroza,Alex Cea S.,7°,1.04.77,5.60,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,11,Hey Nina,B. Diaz,Reinaldo Bello B.,8°,1.04.77,3.10,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,2,Checoman,D. Cheuque,Raul Vasquez O.,9°,1.04.77,12.40,56k
24/02/2026,Club Hípico de Concepción,7,16:30,1100,Arena,3,Corazon Puro,G. Pereda,Victor Gallardo E.,10°,1.04.77,25.10,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,2,Bombastico,J.P. Torres,Ercira Alarcón J.,1°,1.04.13,4.60,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,9,Safat,J. Olate,Hector Arteaga Ch.,2°,1.04.13,2.00,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,6,Nunca Vigilante,R.S. Dores,Alex Cea S.,3°,1.04.13,2.90,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,8,Alashdi,C. Cordero,Carlos Córdova A.,4°,1.04.13,42.00,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,5,Onkel Bruno,D. Sánchez,Evaristo Alarcon J.,5°,1.04.13,17.30,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,7,Ludmila,G. Vera,Julio Espinosa N.,6°,1.04.13,9.60,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,10,La Recaudadora,J.A. Inostroza,Alex Cea S.,7°,1.04.13,38.90,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,4,Jasper Park,M. Urzúa,Ercira Alarcón J.,8°,1.04.13,18.40,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,3,Fresco,J. Barril,Francisco Acevedo R.,9°,1.04.13,13.50,56k
24/02/2026,Club Hípico de Concepción,8,17:00,1100,Arena,1,Miss Spring,V. Mardones,Carlos Córdova A.,10°,1.04.13,20.20,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,3,Cinema Paradiso,J.A. Inostroza,Alex Cea S.,1°,1.03.95,2.40,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,10,Gitana Guapa,S. González,Evaristo Alarcon J.,2°,1.03.95,4.00,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,11,Mano De Bronce,G. Pereda,Mario A. Apablaza G.,3°,1.03.95,16.60,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,9,Laque,A. Pereda,Eduardo González S.,4°,1.03.95,5.10,55k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,1,Master Money,G. Vera,Francisco Acevedo R.,5°,1.03.95,4.10,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,6,Tromboncito,A. Soto,Luis G. Soto E.,6°,1.03.95,8.60,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,4,Danger In Rio,B. Diaz,Nelson Norambuena B.,7°,1.03.95,30.20,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,8,Guailon,J. Barril,Carlos Norambuena B.,8°,1.03.95,22.00,57k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,7,Gran Amor Eterno,C. Pavez,Raul Vasquez O.,9°,1.03.95,39.60,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,12,Perla Invasora,B. Cordero,Alex Cea S.,10°,1.03.95,20.40,56k
24/02/2026,Club Hípico de Concepción,9,17:30,1100,Arena,2,Il Imperatore,I. Carcamo,Carlos Córdova A.,11°,1.03.95,76.70,57k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,6,Mykono,B. Diaz,Nelson Norambuena B.,1°,1.04.12,40.80,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,9,Un Gran Penquista,G. Vera,Eduardo González S.,2°,1.04.12,2.50,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,14,Fer,N. Venegas,Francisco Saavedra C.,3°,1.04.12,8.30,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,13,I Am Blacklist,J.A. Inostroza,Carlos Córdova A.,4°,1.04.12,44.40,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,3,Gran Kevin,C.A. Rojas,Alex Cea S.,5°,1.04.12,3.30,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,2,Gandhi Report,J. Olate,Hector Arteaga Ch. (AP),6°,1.04.12,10.60,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,5,Reina Filete,J.A. Campos,Raul Vasquez O.,7°,1.04.12,16.60,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,10,Happy Go Lucky,C. Pavez,Armando Navarrete B.,8°,1.04.12,4.40,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,4,Guerrero Mazai,A. Pereda,Francisco Acevedo R.,9°,1.04.12,26.20,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,7,Kovsky,V. Mardones,Carlos Córdova A.,10°,1.04.12,77.60,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,8,Andiamo Bambino,I. Carcamo,Carlos Córdova A.,11°,1.04.12,65.10,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,12,Mooloomba,D. Sánchez,Eduardo González S.,12°,1.04.12,21.20,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,11,Las Castañas,B. Cordero,Alex Cea S.,13°,1.04.12,15.60,56k
24/02/2026,Club Hípico de Concepción,10,18:00,1100,Arena,1,Mi Barco Velero,C. Cordero,Nelson Norambuena B.,U°,1.04.12,74.50,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,5,El Barrero,V. Mardones,Carlos Córdova A.,1°,1.04.38,39.60,55k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,6,Cederic,S. González,Carlos Norambuena B.,2°,1.04.38,2.90,55k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,1,Sekoti,A. Soto,Luis G. Soto E.,3°,1.04.38,33.20,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,10,Flash Streak,M. Urzúa,Ercira Alarcón J.,4°,1.04.38,47.00,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,8,Astroazurro,J. Barril,Ercira Alarcón J.,5°,1.04.38,7.30,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,12,Bad Bunny,J. Olate,Reinaldo Bello B.,6°,1.04.38,4.30,55k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,13,Iconic,C. Pavez,Armando Navarrete B.,7°,1.04.38,37.30,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,9,Ultrasonido,G. Vera,Francisco Acevedo R.,8°,1.04.38,5.70,55k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,11,Puedo Y Mas,L. Rojas,Julio Espinosa N.,9°,1.04.38,5.20,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,3,Che Nova,B. Diaz,Evaristo Alarcon J.,10°,1.04.38,30.00,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,7,Kasclarito,B. Cordero,Francisco Acevedo R.,11°,1.04.38,91.10,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,2,Charming Star,A. Pereda,Carlos Norambuena B.,12°,1.04.38,51.30,56k
24/02/2026,Club Hípico de Concepción,11,18:30,1100,Arena,4,Darling,R.S. Dores,Evaristo Alarcon J.,U°,1.04.38,5.20,56k
24/02/2026,Club Hípico de Concepción,12,19:00,2000,Arena,2,Horion,L. Rojas,Hector Arteaga Ch.,1°,2.04.65,1.50,57k
24/02/2026,Club Hípico de Concepción,12,19:00,2000,Arena,3,Negro Bueno,L. Torres,Carlos Norambuena B.,2°,2.04.65,2.20,57k
24/02/2026,Club Hípico de Concepción,12,19:00,2000,Arena,1,Ultimo Toque,R.S. Dores,Francisco Acevedo R.,3°,2.04.65,10.90,57k
24/02/2026,Club Hípico de Concepción,12,19:00,2000,Arena,5,Witty Girl,S. González,Eduardo González S.,4°,2.04.65,7.00,55k
24/02/2026,Club Hípico de Concepción,12,19:00,2000,Arena,7,Sensei De Franklin,J. Moya,Francisco Saavedra C.,5°,2.04.65,21.10,57k
24/02/2026,Club Hípico de Concepción,12,19:00,2000,Arena,4,Raymi,G. Pereda,Evaristo Alarcon J.,6°,2.04.65,20.40,57k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,13,Good Victory,J. Barril,Carlos Norambuena B.,1°,51.86,3.50,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,2,Destello Fugaz,J. Soto,Raul Vasquez O.,2°,51.86,46.20,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,5,Principe De Oro,M. Urzúa,Ercira Alarcón J.,3°,51.86,6.10,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,9,Soy Economico,A. Soto,Luis G. Soto E.,4°,51.86,3.10,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,14,Corre Calato,G. Pereda,Hector Arteaga Ch.,5°,51.86,11.10,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,10,Engla,N. Venegas,Carlos Córdova A.,6°,51.86,9.40,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,8,Bel Cuore,V. Mardones,Carlos Córdova A.,7°,51.86,25.20,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,4,El Paracaidista,D. Cheuque,Carlos Córdova A.,8°,51.86,44.40,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,12,Mi Buena Amiga,J.A. Inostroza,Alex Cea S.,9°,51.86,18.20,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,3,Dominga Misterio,G. Vera,Julio Espinosa N.,10°,51.86,5.60,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,6,Old Eagles,J. Olate,Francisco Saavedra C.,11°,51.86,26.90,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,11,La Shemi,C. Pavez,Victor Gallardo E.,12°,51.86,25.90,56k
24/02/2026,Club Hípico de Concepción,13,19:35,900,Arena,1,Labellagastaygasta,B. Cordero,Ercira Alarcón J.,U°,51.86,13.70,56k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,12,Shining Story,J. Barril,Eduardo González S.,1°,57.37,2.80,56k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,11,Judge Room,S. González,Carlos Norambuena B.,2°,57.37,9.90,56k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,14,Mirada De Angel,G. Vera,Eduardo González S.,3°,57.37,4.50,58k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,2,Roger Red,G. Pereda,Alex Cea S.,4°,57.37,13.30,58k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,7,Ibiray,J.P. Torres,Reinaldo Bello B.,5°,57.37,7.90,56k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,6,Sonriele,D. Cheuque,Raul Vasquez O.,6°,57.37,7.80,56k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,4,Cornelio Escipion,V. Mardones,Carlos Córdova A.,7°,57.37,17.50,57k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,3,Vela Azul,J. Soto,Carlos Norambuena B.,8°,57.37,10.00,58k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,5,Loyalty,N. Venegas,Nelson Norambuena B.,9°,57.37,30.20,55k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,10,Simone Bull,B. Diaz,Evaristo Alarcon J.,10°,57.37,32.60,57k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,13,El Tatuado,J.A. Campos,Julio Espinosa N.,11°,57.37,21.80,56k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,1,Miss Chilenera,A. Soto,Luis G. Soto E.,12°,57.37,20.30,56k
24/02/2026,Club Hípico de Concepción,14,20:10,1000,Arena,9,Que Pasa Negro,L. Rojas,Julio Espinosa N.,13°,57.37,8.20,55k
