Reunion,Carrera,Hora,Distancia,Lugar,Numero,Ejemplar,Padrillo,Peso_Fisico,Peso_Jinete,Jinete,Preparador,Stud,Dividendo
3,19,20:30,1000,Hipódromo Chile,2,Nob,Exaggerator,518,56,G. Rodríguez,Juan C. Pichara J.,Juan Jaque,6.20
3,19,20:30,1000,Hipódromo Chile,13,El Amigo,Dubai Sky,440,56,T. Seith,Aldo Castagneto U.,Tomas Alonso,34.50
3,19,20:30,1000,Hipódromo Chile,11,Koccia,Mendelssohn,449,53,R. Cisternas,Oscar Donate S.,Antonio Aida,59.80
3,19,20:30,1000,Hipódromo Chile,3,Navidad Veloz,Verrazano,450,54,A. Covarrubias,Mario Covarrubias,Quarter Dollar,21.50
3,19,20:30,1000,Hipódromo Chile,12,Blessed,Good Samaritan,433,53,J. Toro,Rodrigo Quiroz S.,C.V.D.,81.10
3,19,20:30,1000,Hipódromo Chile,15,Ambrose,Dylan Thomas,482,55,B. Troncoso,Alejandro Padovani E.,Matías Alfonso,14.80
3,19,20:30,1000,Hipódromo Chile,4,First Point's,Hootenanny,437,56,B. Sancho,Rodrigo Quiroz S.,Don Quijote,22.60
3,19,20:30,1000,Hipódromo Chile,6,Fast Pattern,Patternrecognition,467,55,J. Herrera,Patricio Valderrama C.,Chispita,7.80
3,19,20:30,1000,Hipódromo Chile,10,Super Fly,Flyer,441,56,R. Painen,Juan C. Pichara J.,Tarantino,13.80
3,19,20:30,1000,Hipódromo Chile,7,Sunam,Mendelssohn,452,55,J. González,Mario Covarrubias,Doña Ester,90.60
3,19,20:30,1000,Hipódromo Chile,14,Silene,Classic Empire,468,56,N. Ramirez,Juan C. Pichara J.,El Mero Mero,11.00
3,19,20:30,1000,Hipódromo Chile,5,Vida Sabrosa,Gemologist,469,56,M. Gutiérrez,Rafael Bernal G.,Gran Xime,37.00
3,20,21:00,1000,Hipódromo Chile,2,Terrible Bruno,Ya Primo,440,56,R. Painen,Juan C. Pichara J.,Bruno Alonso,9.80
3,20,21:00,1000,Hipódromo Chile,13,Classic Form,Mendelssohn,396,56,G. Rodríguez,Mario Covarrubias,Doña Ester,3.40
3,20,21:00,1000,Hipódromo Chile,10,Zulema Zahir,War Command,410,56,M. Bustamante,J. Araya B.,El Mero Mero,12.50
3,20,21:00,1000,Hipódromo Chile,1,Friday,Kingly,410,57,G. Aros,Rodrigo Quiroz S.,Mantagua,3.20
3,20,21:00,1000,Hipódromo Chile,8,Costamia,Fortify,443,56,A. Vásquez,Maritza Pérez A.,Don Amadeo,8.50
3,20,21:00,1000,Hipódromo Chile,7,Javiera Constanza,Monthir,409,54,N. Santibañez,Juan Aravena M.,Matias Aravena,9.90
3,20,21:00,1000,Hipódromo Chile,3,Lucia De Siracusa,Good Samaritan,443,54,B. Troncoso,Alejandro Padovani E.,Mameza,14.70
3,20,21:00,1000,Hipódromo Chile,6,Cicarelli,Constitution,458,54,J. González,Genaro J. Covarrubias E.,La Corina,29.20
3,20,21:00,1000,Hipódromo Chile,4,Reina Margaret,Flyer,423,56,J. Herrera,Eduardo Lab R.,Yungay,4.70
3,20,21:00,1000,Hipódromo Chile,12,Professionals,Grand Daddy,475,54,J. Eyzaguirre,Patricio Valderrama C.,Santa Veronica,75.20
3,20,21:00,1000,Hipódromo Chile,15,Atraquele Compadre,Mr Speaker,463,54,D. Sánchez,Juan C. Pichara J.,Crisval,41.60
3,20,21:00,1000,Hipódromo Chile,5,Pero Pedro,Dylan Thomas,530,55,D. Carrasco,Juan C. Pichara J.,Roxanita,41.70
3,20,21:00,1000,Hipódromo Chile,11,California Daddy,California Chrome,480,53,N. Rojas,Rodrigo Pulgar A.,Galiano,128.70
3,20,21:00,1000,Hipódromo Chile,9,Show Paint,Show Card,439,56,J. Soto,Eugenio Switt V.,Los Garrido,164.60
3,20,21:00,1000,Hipódromo Chile,14,Troyana,Classic Empire,468,56,J. Solano,Mario Covarrubias,Mario Andrés,24.30
3,21,21:30,1000,Hipódromo Chile,5,The Arion,Indian Trail,441,54,H. Ochoa,Mario A. Apablaza G.,Tata Tito,3.30
3,21,21:30,1000,Hipódromo Chile,7,Terrible Pancho,Exaggerator,459,53,R. Fuenzalida,Isaac Michea F.,Bruno Alonso,13.80
3,21,21:30,1000,Hipódromo Chile,4,Apolinario,Spun to Run,492,58,O. Ulloa,Juan Pablo Baeza J.,Don Ignacio,2.50
3,21,21:30,1000,Hipódromo Chile,2,Quiero Re Truco,Mr Speaker,491,56,J. Herrera,Luis Urbina H.,G.G.,8.00
3,21,21:30,1000,Hipódromo Chile,8,Luz Oculta,Mendelssohn,460,59,L. Torres,Mario Covarrubias,Quarter Dollar,11.80
3,21,21:30,1000,Hipódromo Chile,1,El Kemao,Constitution,458,59,T. Seith,Juan C. Pichara J.,Kevin Yerko,5.60
3,21,21:30,1000,Hipódromo Chile,9,Lucianita,Classic Empire,451,57,A. Apablaza,Alejandro Padovani E.,Elephant,28.70
3,21,21:30,1000,Hipódromo Chile,3,Un Guarito,Tourist,462,53,L. González,Genaro J. Covarrubias E.,El Mero Mero,29.40
3,21,21:30,1000,Hipódromo Chile,14,Fastlove,Flameaway,463,55,M. Morales,Rodrigo López B.,Linlinao,30.30
3,21,21:30,1000,Hipódromo Chile,13,Soy Bushido,Midshipman,483,59,G. Aros,Alejandro Padovani E.,Mameza,20.10
3,21,21:30,1000,Hipódromo Chile,15,Good Partner,Exaggerator,433,53,L.D. Menghini,Eugenio Switt V.,Carlos Cavieres,37.30
3,21,21:30,1000,Hipódromo Chile,11,No Vuelvo Mas,Good Samaritan,450,52,J.A. Miño,Jaime Hirmas R.,Santa Malva,45.90
3,21,21:30,1000,Hipódromo Chile,12,Villeta,Gran Villano,490,53,J. Toro,Rodrigo López B.,Guarani,62.00
3,21,21:30,1000,Hipódromo Chile,10,Les Fonts D'algar,Sweet Sorrel,449,54,C. Ortega,Eduardo Lab R.,La Tropa,15.70
