fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,1,SASUKE,Hold Me Back,56,J.Toro,J.PicharaJ.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,2,REDQUIVER,Hootenanny,56,H.Barrera,R.QuirozS.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,3,GOOD MORNING RED,Morning Red,56,F.Taun,Jn.GonzalezM.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,4,DISPARO LETAL,Good Samaritan,56,Jo.A.Gonzalez,J.PicharaJ.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,5,POWER OF HORSES,Exaggerator,56,P.Galaz,J.HirmasR.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,6,BETONE,Van Nistelrooy,56,J.Medina,P.ValderramaC.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,7,CHILLY WILLY,Stevie Wonderboy,56,N.Molina,R.QuirozS.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,8,RUBIO CRUZADO,Layman,56,J.Eyzaguirre,M.ApablazaG.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,9,GUANAQUERO,Seeking The Dia,56,S.Munoz,E.LabR.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,10,SALUD COMPADRE,Van Nistelrooy,57,B.Sancho,J.VenegasP.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,11,EL DUKE,Lookin At Lucky,56,B.Gonzalez,E.BecarB.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,12,NATALINO,Seeking The Dia,56,And Covarrubias,R.RojasS.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,13,BHADRAK,Newfoundland,56,A.Morales,J. BravoM.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,14,CONDE AUSTRAL,Carlotum,56,J.Solano,O.DonateS.
05-03-2026,Hipódromo Chile,1,13:30,Pakistani,1000,Arena,15,TIPICA CHILENA,Exaggerator,56,R.Araya,E.SwittV.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,1,PORTODOS,Porto Fino,57,R.Cisternas,E.SwittV.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,2,NEGRO ROMERO,Boboman,57,J.Cueto,E.LabR.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,3,LEEVAN CLEFF,Lookin At Lucky,57,D.Cheuque,J.P.BaezaJ.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,4,DOS LOCOS,Grand Daddy,57,J.Eyzaguirre,M.ApablazaG.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,5,MY SWEET LORD,Cunco (Ire),57,T.Seith,C.QuirozE.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,6,BRIAN JOHNSON,Palm Springs (Usa),57,N.Venegas,R.BernalG.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,7,CATANZARO,Good Samaritan (Us),57,M.A.Bustamante,J.ArayaB.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,8,ON THE LEVEL,Over The Cliff,57,J.Villablanca,H.AdonisB.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,9,LUPO CATTIVO,Lookin At Lucky,57,F.Morales,R.PulgarA.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,10,ALFONSO EL GRANDE,Alfonso (Usa),57,B.Sancho,C.BernalG.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,11,FLORO CHICO,El Manu,57,R.Araya,E.SwittV.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,12,MI NIETO FACUNDO,Flameaway (Can),57,R.Dores,A.CastagnetoU.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,13,CARVALO REAL,Boboman,57,D.Alvarado,E.LabR.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,14,COYOTINO,Get Jets,57,J.Villagran,L.MachulasG.
05-03-2026,Hipódromo Chile,2,13:55,Portigo,1200,Arena,15,SOKOLINO,Mendelssohn (Usa),57,J.Zuniga,E.LabR.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,1,YULIECITA CRACK,The Lumber Guy,56,J.Villagran,G.Reyesl.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,2,RUCIA DE ORO,Get Jets,56,J.Toro,J.PicharaJ.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,3,LA SONE,Midshipman,56,L.P.Silva,G.Covarrubias E.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,4,LA NORTINA,Viscount Nelson,56,H.Barrera,R.QuirozS.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,5,ROSARIO TIJERA,Sposito,56,A. Vasquez,O.DonateS.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,6,ALESITA,Good Samaritan,56,B.Sancho,R.QuirozS.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,7,JOHN WAYNE,Aragorn II,56,LC.Gonzalez,G.CovarrubiasE.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,8,UNA PROPUESTA,Distorted Economy,56,W.Leon,P.ValderramaC.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,9,MAGO DE NAIPES,Feliz De Vivir,56,B.Soto,R.QuirozS.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,10,SILVESTRIN,Daddy Long Legs,59,L.Torres,M.ApablazaG.
05-03-2026,Hipódromo Chile,3,14:20,Principe Maya,1000,Arena,11,LA OVALLE NEGRETE,El Farrero,56,A.Varas,J.HirmasR.
05-03-2026,Hipódromo Chile,4,14:46,Principe Moro,1000,Arena,1,SENORITA JERICO,Masqat,55,H.Jimenez,J.HirmasR.
05-03-2026,Hipódromo Chile,4,14:46,Principe Moro,1000,Arena,2,LADY BAY,Neko Bay,55,And.Covarrubias,J.LastraB.
05-03-2026,Hipódromo Chile,4,14:46,Principe Moro,1000,Arena,3,UKIYO,California Chrome,56,LC.Gonzalez,M.PerezA.
