fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
13-02-2026,Club Hípico de Santiago,8,16:00,Pr. US OPEN,1100,PISTA 1 PASTO,11,LITTLE GASPI,War Command,57,Fco. Morales,R. Montesino S.
13-02-2026,Club Hípico de Santiago,8,16:00,Pr. US OPEN,1100,PISTA 1 PASTO,12,DISPARO LETAL,Good Samaritan,56,T. Seith,J. Castillo L.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,1,ONIX BLUE,Le Blues,54,R. Fuenzalida,S. Morales G.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,2,CAROLITO,Classic Empire,60,K. Espina,C. Gonzalez M.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,3,STRAY KIDS,Tourist,55,L. C. Gonzalez,A. Parra D.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,4,INDHIRA,War Command,52,J. Medina,R. Montesino S.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,5,LIMATOWN,Mo Town,61,Seb. Gonzalez,A. Parra D.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,6,DIVINA FE,Seeking The Dia,59,P. Robles,J. Pinochet P.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,7,PIANTAD,Zawraq,61,Jon. A. Castillo,A. Bernal G.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,8,TRES PRINCIPES,Flameaway,57,I. Valdivia,H. E. Ulloa P.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,9,NALALA,Exaggerator,53,H. Ochoa,R. Sanchez Q.
13-02-2026,Club Hípico de Santiago,9,16:30,Pr. UNANIMIDAD,1100,PISTA 1 PASTO,10,SEE ME,Cloud Computing,59,G. Rodriguez,H. E. Ulloa P.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,1,KILAN,Viscount Nelson,57,M. A. Donoso,Fco. Pinochet P.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,2,DON CACHAFAZ,Good Samaritan,57,Gvo. Aros,O. Silva S.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,3,MONTESOR,Spun To Run,57,C. Ortega,Js. Araya B.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,4,POETA GRIEGO,Lucullan,57,N. Molina,T. Cachely
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,5,CHILGLAND,Besa Cat,57,N. Rojas,S. Morales G.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,6,EL MEJOR DE MARIO,Forward March,57,Joh. Gonzalez,Jr. Inda M.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,7,CRUZA EL RIO,Kingly,57,O. Cheuque,R. Toledo M.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,8,MURCOTT,Lookin At Lucky,57,R. Cisternas,A. Bernal G.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,9,PELAO PELAO,Patternrecognition,57,B. Troncoso,P. Molina I.
13-02-2026,Club Hípico de Santiago,10,17:00,Pr. ULTIMO SUSPIRO,1000,PISTA 1 PASTO,10,ESCOPETA RECORTADA,Tapit,57,L. Perez A.,Js. Villablanca
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,1,ACHAPLINA,Seeking The Dia,54,B. Soto,W. Peña P.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,2,JAVIVALETU,Exaggerator,56,N. Rojas,A. Padovani E.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,3,GO YOUR OWN WAY,Palm Springs,55,W. Quinteros,Fco. Faundez L.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,4,LA ESCUDERA,Lookin At Lucky,54,Js. Paredes,Js. Araya B.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,5,CONDESSA LAK,Gstaad II,57,N. Molina,M. Velarde B.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,6,MISTER HEAD,Dylan Thomas,56,J. Toro,Fco. Faundez L.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,7,SABIO MENTOR,Imperia II,57,P. Robles,O. Martinez L.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,8,VOLANTE MIXTO,Layman,56,A. Apablaza,F. Gonzalez S.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,9,FUEGO Y HIERRO,Hinz,54,H. Ochoa,C. Gonzalez M.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,10,SI TRATO,Classic Empire,56,L. C. Gonzalez,C. Garcia V.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,11,JULIO PARDO,Dylan Thomas,57,G. Rodriguez,H. Manriquez F.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,12,SPELLBOUND,Patternrecognition,57,A. I. Maureira,D. Matte D.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,13,TERCIADOR,Classic Empire,57,T. Seith,Fco. Pinochet P.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,14,NOTORIOUS LOVER,Cupid,54,Joh. Gonzalez,D. Matte D.
13-02-2026,Club Hípico de Santiago,11,17:30,Pr. UN ATARDECER,1200,PISTA 2 ARENA CON VARIANTE,15,GRAN PIOLA,Constitution,54,Js. Eyzaguirre,Fco. Pinochet P.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,1,KING NICOLAS,Neko Bay,56,G. Rodriguez,M. Velarde B.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,2,DIMITRA,Grand Daddy,56,Js. Cueto,J. Silva B.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,3,JOLTIN JOE,Henrythenavigator,56,A. Apablaza,A. Jaque S.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,4,REPUBLIC ANA,Exaggerator,56,Fco. Morales,R. Toledo M.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,5,ROMPECORAZONES,Van Nistelrooy,58,Joh. Gonzalez,Cl. Navarro A.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,6,EL KICHAN,Exaggerator,56,Js. Villablanca,M. Velarde B.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,7,KEPKA,Katmai,57,W. Quinteros,O. Donate S.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,8,HAMM GOOD,Good Samaritan,56,R. Fuenzalida,S. Morales G.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,9,PUMBA,Shanghai Bobby,56,V. Bracetti,A. Perez D.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,10,FERNANDOIS,Stevie Wonderboy,56,M. Morales,A. Jaque S.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,11,AKISI,Dance Brightly,57,B. Ayala,Cl. Navarro A.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,12,PEDRINHO,Gstaad II,57,N. Molina,Cl. Navarro A.
13-02-2026,Club Hípico de Santiago,12,18:00,Pr. USUAL,1200,PISTA 2 ARENA CON VARIANTE,13,ANTIOCO,Classic Empire,56,C. Ortega,R. Montesino S.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,1,SO AMAIZING,Mendelssohn,53,J. Medina,P. Baeza A.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,2,COCHEPE,Good Samaritan,57,N. Ramirez,M. Velarde B.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,3,CAMBIA EL SWITCH,Mendelssohn,53,A. Rivera,J. Orellana R.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,4,SIN PREJUICIOS,Good Samaritan,51,J. Toro,R. Montesino S.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,5,ME FALTAN TRES,Spun To Run,59,K. Espina,E. Lab R.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,6,IMANOL,Good Samaritan,56,B. Troncoso,Js. Araya B.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,7,BELATOR,Audible,57,H. Ochoa,Cl. Bernal G.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,8,CI MANCHI FRATELO,International Star,55,Jon. A. Castillo,Js. Araya B.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,9,SILVER TIGER,Handsome Tiger,51,R. Cisternas,Jn. Cavieres A.
13-02-2026,Club Hípico de Santiago,13,18:30,Pr. UN DIA TRANQUILO,1500,PISTA 2 ARENA,10,BACANCITA,Lookin At Lucky,55,D. Alvarado,C. Raby V.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,1,OJO DE HALCON,Seville II,54,L. C. Gonzalez,F. Gonzalez S.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,2,EL NENE,Papelon,56,D. Alvarado,Cl. Bernal G.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,3,CARIÑOSITO,Tumblebrutus,54,D. Cheuque,D. Matte D.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,4,NIÑITA POR DIOS,Gran Carboncillo,53,W. Quinteros,R. Montesino S.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,5,BRUJO DORADO,Ocean Terrace,57,G. Rodriguez,T. Cachely
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,6,SASSI,Constitution,56,R. Solorza,C. Garcia V.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,7,GRAN COMPAÑERA,Spun To Run,57,C. Ortega,Js. Alvarez D.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,8,LA PURA FE,Sumerio,55,A. Apablaza,R. Silva S.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,9,EL BOHEMIO,Midshipman,53,N. Rojas,A. Padovani E.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,10,CALIFORNIA MOON,California Chrome,55,B. Soto,Js. Araya B.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,11,FITTIPALDI,Ivan Denisovich,57,R. Fuenzalida,A. Bernal G.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,12,NEL BLU,Constitution,57,N. Molina,Cl. Bernal G.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,13,RAIRET,Dylan Thomas,57,M. Gutierrez,C. Gonzalez M.
13-02-2026,Club Hípico de Santiago,14,19:00,Pr. USLADO,1100,PISTA 1 PASTO,14,PACIFICADOR,Dangerous Midge,53,H. Ochoa,O. Martinez L.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,1,JE T'AIME,Cupid,55,Joh. Gonzalez,S. Morales G.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,2,GRANDE TUZA,Annual Report,59,L. C. Gonzalez,F. Gonzalez S.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,3,JALONADO,Dylan Thomas,55,M. A. Donoso,Fco. Pinochet P.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,4,SIN APURO,Get Jets,54,R. Fuenzalida,A. Bernal G.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,5,BREGO,Bad Daddy,60,Gvo. Aros,T. Cachely
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,6,NAHUEN,Gran Carboncillo,56,G. Rodriguez,R. Montesino S.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,7,HUASO DERREPENTE,Midshipman,59,K. Espina,D. Matte D.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,8,YO LE CREO,Indian Trail,56,Jn. Muñoz M.,H. Manriquez F.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,9,MATE AMARGO,Ahora II,55,Seb. Gonzalez,A. Perez D.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,10,SORELLA DEL KING,Dubai Sky,56,N. Rojas,R. Montesino S.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,11,TEA AND MILK,Lookin At Lucky,58,Fco. Morales,Js. Araya B.
13-02-2026,Club Hípico de Santiago,15,19:30,Pr. UN DIA MEJOR,1100,PISTA 1 PASTO,12,HERR MAXIMUM,Dubai Sky,58,Jon. A. Castillo,R. Sanchez Q.
