fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,6,Betone,J. Medina,Patricio Valderrama C.,1,58.62,3.80,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,10,Salud Compadre,B. Sancho,José Venegas P.,2,58.62,2.40,57
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,2,Redquiver,H. Barrera,Rodrigo Quiroz S.,3,58.62,9.10,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,4,Disparo Letal,J. González,Juan C. Pichara J.,4,58.62,17.10,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,3,Good Morning Red,F. Taun,Juan Gonzalez M.,5,58.62,46.30,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,1,Sasuke,J. Toro,Juan C. Pichara J.,6,58.62,3.20,57
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,12,Natalino,A. Covarrubias,Ricardo Rojas S.,7,58.62,62.30,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,14,Conde Austral,J. Solano,Oscar Donate S.,8,58.62,10.20,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,15,Tipica Chilena,R. Araya,Eugenio Switt V.,9,58.62,58.90,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,5,Power Of Horses,H. Jiménez,Jaime Hirmas R.,10,58.62,11.30,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,9,Guanaquero,S. Muñoz,Eduardo Lab R.,11,58.62,49.40,56
2026-03-05,Hipódromo Chile,1,13:30,1000,Arena,8,Rubio Cruzado,J. Eyzaguirre,Mario A. Apablaza G.,12,58.62,40.40,56
2026-03-05,Hipódromo Chile,2,13:55,1200,Arena,3,Leevan Cleff,D. Cheuque,Juan Pablo Baeza J.,1,1.13.14,2.90,53
2026-03-05,Hipódromo Chile,2,13:55,1200,Arena,7,Catanzaro,M. Bustamante,José Araya B.,2,1.13.14,19.20,57
2026-03-05,Hipódromo Chile,2,13:55,1200,Arena,9,Lupo Cattivo,F. Morales,Rodrigo Pulgar A.,3,1.13.14,5.70,57
2026-03-05,Hipódromo Chile,2,13:55,1200,Arena,4,Dos Locos,J. Eyzaguirre,Mario A. Apablaza G.,4,1.13.14,17.00,56
