Reunion,Carrera,Hora,Distancia,Lugar,Numero,Ejemplar,Padrillo,Peso_Fisico,Peso_Jinete,Jinete,Preparador,Stud,Dividendo
7,3,13:37,18 1/2 cpos.,8,2,MINONI,BAD DADDY,468,57,ROBERTO AVILA,RAUL MONTESINO,BUFALOS MOJADOS,14.9
7,3,13:37,-,RT,1,AMOR PERFECTO,ROBERT BRUCE,0,55,N.N.,RODRIGO SANCHEZ,AGRICOLA EL PAPELUCHO,0
7,4,14:00,Ganador,1,3,DIAMOND BLUE,MENDELSSOHN (USA),515,52,BENJAMIN TRONCOSO,ALEJANDRO PADOVANI E.,ELEPHANT,2.5
7,4,14:00,4 1/4 cpos,2,2,AMIGOS POR SIEMPRE,AWESOME PATRIOT,468,56,JORGE A. GONZALEZ,CLAUDIO BERNAL,LA HERRERIA,4.6
7,4,14:00,5 cpos.,3,5,TENTADERO,MIDSHIPMAN,498,55,RAFAEL CISTERNAS,PATRICIO BAEZA A.,BURLESCO,1.9
7,4,14:00,7 1/2 cpos.,4,4,GOGOL,CLASSIC EMPIRE (USA),475,51,IGNACIO VALDIVIA,RODRIGO SANCHEZ,HARAS SANTA MARTA,3.2
7,4,14:00,-,RT,1,EL HEREDERO,MENDELSSOHN (USA),0,53,N.N.,PATRICIO BAEZA A.,HERMANOS,0
7,5,14:30,Ganador,1,14,TANGERINE TANGO,CONSTITUTION,408,57,VICTOR BRACETTI,HECTOR MANRIQUEZ,EL GUATI,6.2
7,5,14:30,1 1/2 cpos.,2,13,MAKINEN,CLOUD COMPUTING,425,57,NELSON ROJAS,THEODORE CACHELY,ROBLEDO'S,1.7
7,5,14:30,4 cpos.,3,10,DOMINGO ISLEÑO,DOMINGO SIETE,475,57,JESUS PIMENTEL,GABRIEL MELEJ,GLORIA ADRIANA,14.5
7,5,14:30,5 cpos.,4,9,AKISI,DANCE BRIGHTLY,486,57,JESUS REYES,ANGEL JAQUE S.,FRITZI,5.9
7,5,14:30,5 cpos.,5,12,HAMM GOOD,GOOD SAMARITAN (USA),477,56,RODOLFO FUENZALIDA,SERGIO MORALES,TETITO IGNACIO,10.3
7,5,14:30,6 1/4 cpos.,6,8,ANTIOCO,CLASSIC EMPIRE (USA),489,56,CARLOS ORTEGA,RAUL MONTESINO,LOS CABEZAS ALVAREZ,15.8
7,5,14:30,8 1/2 cpos.,7,2,MY CLAUDIA,SEEKING THE DIA,415,57,BENJAMIN TRONCOSO,WALESKA PEÑA,SAPNET STABLE,6.8
7,5,14:30,10 1/4 cpos.,8,11,KING NICOLAS,NEKO BAY,457,56,GERARD RODRIGUEZ,MANUEL VELARDE,ALONMATE,4.4
7,5,14:30,10 1/4 cpos.,9,1,JOLTIN JOE,HENRYTHENAVIGATOR,507,56,MARCO MORALES,ANGEL JAQUE S.,ESCALANTE CORTES SERGIO,13.5
7,5,14:30,10 1/2 cpos.,10,7,GRAND CASABLANCA,GRAND DADDY,506,58,VICTOR MIRANDA,GABRIEL MELEJ,KDM,5.3
7,5,14:30,10 3/4 cpos.,11,4,TORNADO DE BULI,DISTORTED ECONOMY,372,56,ALVARO APABLAZA,FELIPE GONZALEZ S.,PANADERO,39.4
7,5,14:30,12 1/4 cpos.,12,5,FERNANDOIS,STEVIE WONDERBOY,513,56,BENJAMIN AYALA,CLAUDIO NAVARRO A.,JAVIERA JOSEFA,65.1
7,5,14:30,13 3/4 cpos.,13,6,WALKA,SHANGHAI BOBBY,490,56,NICOLAS SANTIBAÑEZ,CARLOS MELERO,FUENTES DE M CARMEN,61.3
7,5,14:30,17 3/4 cpos.,14,3,SEE YOU AGAIN,GOOD SAMARITAN (USA),499,56,JORGE ZUÑIGA,FELIPE GONZALEZ S.,POR TI NEGRITA,7.2
7,6,15:00,Ganador,1,6,SALTO DEL GUAPO,GRAND DADDY,474,53,NELSON ROJAS,SERGIO MORALES,POR TI NEGRITA,11.3
7,6,15:00,4 cpos.,2,11,GUERRERO MAX,CALIFORNIA CHROME,487,55,SEBASTIAN GONZALEZ,PATRICIO VALDERRAMA C.,CHARITO,5.7
7,6,15:00,5 1/4 cpos.,3,10,ZALAVERRY,VISCOUNT NELSON,451,60,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,CARNES OLY,4.9
7,6,15:00,5 1/4 cpos.,4,9,EL MERLUZO,HOOTENANNY (USA),497,60,BENJAMIN TRONCOSO,ALEJANDRO PADOVANI E.,CARNES OLY,14.3
7,6,15:00,7 3/4 cpos.,5,3,STRONG DAIKIRI,STRONG MANDATE,490,55,RODRIGO PAINEN,JOSE ARAYA B.,LEGACY,16.9
7,6,15:00,7 3/4 cpos.,6,1,FREUD WISH,MR SPEAKER,521,57,ARIEL VARAS,CARLOS GARCIA,JUANITO ELSITA,4.4
7,6,15:00,8 1/2 cpos.,7,5,NA NI NA,COMPETITIVE EDGE,475,58,RODOLFO S. DORES,DOMINGO MATTE,BARROS NEGROS,9.4
7,6,15:00,9 cpos.,8,2,DON MATIAS,HINZ,491,59,JORGE ZUÑIGA,OLIVERIO MARTINEZ,VIÑA DEL MAR,12.9
7,6,15:00,10 1/2 cpos.,9,7,RUSIO NO ES,GRAND DADDY,487,61,RODOLFO FUENZALIDA,JULIO SILVA B.,VIEJA POLLA,3.8
7,6,15:00,11 1/2 cpos.,10,8,JAIMINI,TOURIST,507,59,GERARD RODRIGUEZ,HERNAN ULLOA,MERELLO,7.8
7,6,15:00,12 cpos.,11,4,MILTEO,DUBAI SKY,490,53,RAFAEL CISTERNAS,CRISTIAN URBINA,EMES,24.5
7,7,15:30,Ganador,1,3,YOKITA,DYLAN THOMAS,420,55,JOAQUIN HERRERA,JULIO ORELLANA,STUD EL MIRADOR,2
7,7,15:30,1 1/4 cpos.,2,2,PLUMA DE MAR,MENDELSSOHN (USA),405,58,RICARDO SOLORZA,CARLOS GARCIA,MV JR.,7.9
7,7,15:30,1 1/2 cpos.,3,11,TEA AND MILK,LOOKIN AT LUCKY,410,55,GERARD RODRIGUEZ,RAUL MONTESINO,SERGIRROA,22
7,7,15:30,1 1/2 cpos.,4,1,RAPILLANA,IVAN DENISOVICH,393,55,MAURICIO CHAMORRO,RAUL MONTESINO,MONTESINO S. RAUL,15.1
7,7,15:30,1 1/2 cpos.,5,7,REINA EGIPCIA,SPUN TO RUN (USA),0,59,JOHAN GONZALEZ,FRANCISCO PINOCHET,BARTI,11.7
7,7,15:30,3 1/4 cpos.,6,4,HIER ANCORE,MENDELSSOHN (USA),422,54,BENJAMIN TRONCOSO,CARLOS GARCIA,KIÑEUKELEIÑ,31.8
7,7,15:30,4 cpos.,7,10,RAUCO,MENDELSSOHN (USA),460,57,FRANCISCO MORALES,RAUL MONTESINO,PAPELERO,7.4
7,7,15:30,7 1/2 cpos.,8,6,LINDO RECUERDO,THE LUMBER GUY,422,54,HUGO OCHOA,RODRIGO SANCHEZ,STUD HARAS LIZZIE,12.6
7,7,15:30,12 3/4 cpos.,9,8,VITRUVIUS,ROBERT BRUCE,520,56,SEBASTIAN GONZALEZ,JORGE A. INDA DE LA C.,ODISEA,7.9
7,7,15:30,16 cpos.,10,9,THE CHOSEN ONE,FLAMEAWAY (CAN),435,57,VICTOR MIRANDA,EUGENIO SWITT,FLEXOGRAFICA,3.8
7,7,15:30,-,RT,5,YO LE CREO,INDIAN TRAIL,0,56,ANDRES CASTILLO,HECTOR MANRIQUEZ,TATA CHAGO,0
7,8,16:00,Ganador,1,11,NAMRUD TIGER,HANDSOME TIGER,474,57,RAFAEL CISTERNAS,JUAN CAVIERES,EL CEDRO,9.6
7,8,16:00,3 cpos.,2,2,ERKAN,FLAMEAWAY (CAN),424,53,NELSON ROJAS,THEODORE CACHELY,SHOT MENZEL,17.2
7,8,16:00,5 3/4 cpos.,3,5,GUNDOGAN,ANNUAL REPORT,482,57,JAIME MEDINA,ALDO PARRA D.,CARILLON,2.7
7,8,16:00,7 3/4 cpos.,4,10,CATANZARO,GOOD SAMARITAN (USA),404,53,RONALD FOURNET,JOSE ARAYA B.,EL MERO MERO,23.7
7,8,16:00,8 1/4 cpos.,5,12,JE SUIS PRET,MENDELSSOHN (USA),445,57,BERNARDO LEON,MARIO COVARRUBIAS,DOÑA ESTER,14.7
7,8,16:00,9 1/4 cpos.,6,3,NIETO DEL SHEIK,DISTORTED ECONOMY,410,57,NICOLAS RAMIREZ,MANUEL VELARDE,SAPITO,18
7,8,16:00,10 1/4 cpos.,7,8,GOLDEN COPPER,CLASSIC EMPIRE (USA),447,57,JOHAN GONZALEZ,DOMINGO MATTE,CARVATERO,4
7,8,16:00,11 1/4 cpos.,8,13,ELSEBAAHORRATODO,KATMAI,431,57,DAVID SANCHEZ,THEODORE CACHELY,ROBLEDO'S,40
7,8,16:00,11 3/4 cpos.,9,7,BIG CARBONCILLO,GRAN CARBONCILLO,436,53,AGUSTIN VILLAGRA,RAUL MONTESINO,YAYITA,109
7,8,16:00,11 3/4 cpos.,10,14,FRATELLINO,INTERNATIONAL STAR (USA),451,57,RODOLFO S. DORES,JOSE M. ALVAREZ D.,CANNIBAL,8.5
7,8,16:00,12 1/2 cpos.,11,4,OLIVETTO,IVAN DENISOVICH,443,57,SEBASTIAN GONZALEZ,JOSE INDA DE LA C.,I NONNI DI PIAMONTE,2
7,8,16:00,12 3/4 cpos.,12,9,CARTAO PRETO,THE LUMBER GUY,480,53,FABIAN MEDINA,FERNANDO SOLAR,MONIN,18.1
7,8,16:00,21 1/2 cpos.,13,6,WILWITON,FALLEN FROM HEAVEN,390,57,ALVARO APABLAZA,FELIPE GONZALEZ S.,CHOTOMORO,141.7
7,8,16:00,-,NT,1,MR KRYUKOV,SPUN TO RUN (USA),456,55,BENJAMIN AYALA,CLAUDIO NAVARRO A.,ODISEA,6.6
7,9,16:30,Ganador,1,2,MY RICHARD,MENDELSSOHN (USA),463,58,IGNACIO VALDIVIA,HECTOR MANRIQUEZ,ARTIGAS,1.7
7,9,16:30,4 cpos.,2,5,WALK EASY,GOOD SAMARITAN (USA),454,55,DAVID SANCHEZ,FELIPE GONZALEZ S.,ITA MARIA,53.2
7,9,16:30,4 1/2 cpos.,3,3,NOVAK,GEMOLOGIST,467,59,RAFAEL CISTERNAS,ALEXIS PEREZ,LO ESPINOZA,7.4
7,9,16:30,5 1/4 cpos.,4,9,SALTO DE LUZ,EXAGGERATOR,480,59,SEBASTIAN GONZALEZ,JULIO SILVA B.,LAS TRES DAMAS,7
7,9,16:30,5 1/2 cpos.,5,10,DOMENICO,IVAN DENISOVICH,481,58,RODRIGO PAINEN,JOSE ARAYA B.,JULIO JUAREZ,5.8
7,9,16:30,7 1/4 cpos.,6,1,PEGASUS FANTASIS,MENDELSSOHN (USA),454,57,MOISES A. DONOSO,FRANCISCO PINOCHET,SAGARDIA HNOS.,19.1
7,9,16:30,7 1/4 cpos.,7,6,MARIA SUREÑA,GOOD SAMARITAN (USA),446,54,BENJAMIN TRONCOSO,CRISTOBAL GONZALEZ M.,MORALES O VERONICA,15
7,9,16:30,12 1/4 cpos.,8,4,DEAR SISTER,MO TOWN,430,54,RICARDO SOLORZA,FELIPE GONZALEZ S.,SOBARZO DE G MONICA,54.9
7,9,16:30,14 1/2 cpos.,9,11,VUELA EL AMOR,GEMOLOGIST,481,56,JESUS REYES,ANGEL JAQUE S.,MONIQUE,69.8
7,9,16:30,16 1/4 cpos.,10,8,BELLA SORPRESA,ALFONSO (USA),465,57,MARCO MORALES,WALESKA PEÑA,EL GRAN JOSE,4.3
7,9,16:30,-,RT,7,SAMARITAN CAT,GOOD SAMARITAN (USA),0,57,JOHAN GONZALEZ,FELIPE GONZALEZ S.,TOTY,0
7,10,17:00,Ganador,1,6,TIA LUZMIRA,STAR DABBLER,438,55,BENJAMIN SANCHO,CLAUDIO BERNAL,MASAIVA,2.9
7,10,17:00,7 cpos.,2,8,MI JARDIN,ROBERT BRUCE,417,51,FABIAN MEDINA,FRANCISCO PINOCHET,BARTI,5.8
7,10,17:00,7 1/2 cpos.,3,4,SEÑORA RITA,THE LUMBER GUY,420,55,RODOLFO FUENZALIDA,MANUEL VELARDE,ALEJANDRINA,4.2
7,10,17:00,8 1/2 cpos.,4,9,LIORA,DANGEROUS MIDGE,469,55,DIEGO CARRASCO,THEODORE CACHELY,FRITZI,8.1
7,10,17:00,10 cpos.,5,1,NUEVA ACTRICE,DANGEROUS MIDGE,416,55,GERARD RODRIGUEZ,HECTOR MANRIQUEZ,FRITZI,6
7,10,17:00,10 1/4 cpos.,6,3,PASION ALBA,MENDELSSOHN (USA),406,52,NELSON ROJAS,THEODORE CACHELY,LOS PARDITOS,6.3
7,10,17:00,13 3/4 cpos.,7,2,MADAME IVONNE,GOOD SAMARITAN (USA),406,55,RODOLFO S. DORES,MARIO RABAJILLE D.,LOS SIAMESES,5
7,10,17:00,18 cpos.,8,11,PASCUERA,IVAN DENISOVICH,413,55,BASTIAN SOTO,FELIPE GONZALEZ S.,OSCARITO,48.5
7,10,17:00,18 3/4 cpos.,9,10,LOVELY BIJOU,MENDELSSOHN (USA),452,55,CARLOS ORTEGA,JOSE M. ALVAREZ D.,XENEIXE,2.2
7,10,17:00,33 cpos.,10,5,MIA YAN,PATTERNRECOGNITION,478,55,ROBERTO AVILA,MARIO COVARRUBIAS,CARVATERO,43
7,10,17:00,-,RT,12,MY MITTLE GIRL,FLAMEAWAY (CAN),0,55,JOHAN GONZALEZ,FELIPE GONZALEZ S.,TOTY,0
7,10,17:00,-,RT,7,CARMEN IBA,INTERNATIONAL STAR (USA),0,55,RODRIGO PAINEN,JUAN C. PICHARA,CHRISTIAN Y COTY,0
7,11,17:30,Ganador,1,9,SOS DE BOCA,ROBERT BRUCE,457,61,KEVIN ESPINA,CRISTOBAL GONZALEZ M.,CHARITO,7.3
7,11,17:30,1 3/4 cpos.,2,11,MAGICO DAY,SEEKING THE DIA,439,55,RODRIGO PAINEN,JOSE ARAYA B.,KEIVI STABLE,3.7
7,11,17:30,2 3/4 cpos.,3,8,LIMATOWN,MO TOWN,454,60,BERNARDO LEON,ALDO PARRA D.,LOS MAGUITOS,9.7
7,11,17:30,2 3/4 cpos.,4,6,ELKAN DADDY,GOOD SAMARITAN (USA),426,52,JORGE ZUÑIGA,OLIVERIO MARTINEZ,VIÑA DEL MAR,4.2
7,11,17:30,4 3/4 cpos.,5,3,SEÑOR AMANTE,GRAND DADDY,442,53,SEBASTIAN GONZALEZ,JOSE ARAYA B.,LEGACY,6.8
7,11,17:30,6 1/2 cpos.,6,12,ARAKI,LOOKIN AT LUCKY,486,57,BENJAMIN TRONCOSO,ALEJANDRO PADOVANI E.,LOS BRUJOS,20.8
7,11,17:30,7 1/4 cpos.,7,1,JALISCO,IVAN DENISOVICH,508,55,PEDRO ROBLES,JOHN PINOCHET,PINOCHET P JOHN,25
7,11,17:30,7 1/2 cpos.,8,5,STRAY KIDS,TOURIST,465,58,JONATHAN A. CASTILLO,ALDO PARRA D.,ALDEDO,14.6
7,11,17:30,7 1/2 cpos.,9,2,GRIEZMANN,MASTERCRAFTSMAN,439,60,RODOLFO S. DORES,DOMINGO MATTE,MATTE D. DOMINGO,16
7,11,17:30,8 1/4 cpos.,10,10,DIVINA FE,SEEKING THE DIA,453,60,MARCO MORALES,JOHN PINOCHET,OJOTAEME,9
7,11,17:30,8 3/4 cpos,11,4,BREGO,BAD DADDY,474,52,NELSON ROJAS,THEODORE CACHELY,SHOT MENZEL,87.7
7,11,17:30,9 3/4 cpos.,12,7,SEE ME,CLOUD COMPUTING,513,61,BENJAMIN SANCHO,HERNAN ULLOA,MILLAR M PATRICIO,3.5
7,12,18:00,Ganador,1,12,PIENSA EN SILENCIO,KATMAI,461,55,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,OLIMPIC BLUE,2
7,12,18:00,6 1/2 cpos.,2,3,SONRIE,PALM SPRINGS (USA),456,55,RAFAEL CISTERNAS,JUAN CAVIERES,EL CEDRO,6.3
7,12,18:00,6 3/4 cpos.,3,9,FLAME OF LUCK,FLAMEAWAY (CAN),481,55,JAIME MEDINA,PATRICIO BAEZA A.,HARAS SANTA LORETO,4.4
7,12,18:00,7 1/2 cpos.,4,7,FIU,TIZ THE LAW (USA),427,55,JORGE ZUÑIGA,JUAN SILVA G.,VENDAVAL,4.1
7,12,18:00,10 1/2 cpos.,5,10,KEIRA,KINGLY (USA),464,52,NELSON ROJAS,ALEJANDRO PADOVANI E.,HARAS MOCITO GUAPO,22.6
7,12,18:00,11 cpos.,6,2,LADY OCEAN,THE LUMBER GUY,425,55,HUGO OCHOA,RODRIGO SANCHEZ,STUD HARAS LIZZIE,16.8
7,12,18:00,12 1/4 cpos.,7,5,MI AGUS,RYDILLUC,441,55,BENJAMIN TRONCOSO,SERGIO MORALES,TETITO IGNACIO,46.2
7,12,18:00,12 3/4 cpos.,8,6,TE TENGO CARIÑO,FLYER,437,55,JOAQUIN HERRERA,OLIVERIO MARTINEZ,VIEJO PERRO,18.6
7,12,18:00,18 1/2 cpos.,9,8,MARY READ,SPUN TO RUN (USA),454,55,NICOLAS RAMIREZ,MARIO RABAJILLE D.,MATRIARCA,14.6
7,12,18:00,24 cpos.,10,1,QUEEN AMBER,FLAMEAWAY (CAN),0,55,DAVID SANCHEZ,RODRIGO SILVA S.,LUIMAR,31
7,12,18:00,26 1/4 cpos.,11,4,SUEÑA FELIZ,AHORA II,449,55,RODOLFO FUENZALIDA,JUAN C. PICHARA,VIEJO PERRO,67.9
7,12,18:00,57 1/4 cpos.,12,11,SEÑA PAGADA,AHORA II,421,55,RODRIGO PAINEN,JUAN C. PICHARA,VIEJO PERRO,83.2
7,13,18:30,Ganador,1,5,JANNIK,LOOKIN AT LUCKY,468,55,JOAQUIN HERRERA,JULIO ORELLANA,TOBE,2.5
7,13,18:30,1 1/4 cpos.,2,4,CAMBIA EL SWITCH,MENDELSSOHN (USA),450,52,ANYELO RIVERA,JULIO ORELLANA,STUD DOÑA ELIANA,5.9
7,13,18:30,6 cpos.,3,10,BELATOR,AUDIBLE,483,57,RODOLFO S. DORES,CLAUDIO BERNAL,LA MONITA,4.1
7,13,18:30,8 1/4 cpos.,4,6,SILVER TIGER,HANDSOME TIGER,491,52,RAFAEL CISTERNAS,JUAN CAVIERES,EL CEDRO,4.9
7,13,18:30,8 3/4 cpos,5,3,NYQUISTER,NYQUIST,460,53,JAIME MEDINA,PATRICIO BAEZA A.,LUIGI,6.3
7,13,18:30,12 1/4 cpos.,6,8,COLLIPULLI,MENDELSSOHN (USA),475,55,JORGE ZUÑIGA,JOHN PINOCHET,LOS QUE SABEN,5
7,13,18:30,19 1/2 cpos.,7,2,RUSTY,LOOKIN AT LUCKY,508,56,MARCO MORALES,WALESKA PEÑA,EL GRAN JOSE,28.3
7,13,18:30,29 1/4 cpos.,8,7,TIGRO (ARG),MASTERCRAFTSMAN,463,59,KEVIN ESPINA,CRISTOBAL GONZALEZ M.,CHARITO,23.5
7,13,18:30,-,RT,1,REY PELAYO (ARG),SEAHENGE,0,54,ALBERTO VASQUEZ,CARLOS FLORES,LOS MANINOS,14
7,13,18:30,-,RT,9,EL NANY,FLAMEAWAY (CAN),0,58,PEDRO ROBLES,JOHN PINOCHET,DAMYANTO,19
7,14,19:00,Ganador,1,7,STATE OF GRACE,STATE OF PLAY,530,59,KEVIN ESPINA,CRISTOBAL GONZALEZ M.,CHARITO,3.7
7,14,19:00,3 1/4 cpos.,2,8,KUAI MA,ROBERT BRUCE,476,57,NICOLAS RAMIREZ,SERGIO MORALES,TATA CHITO,11
7,14,19:00,4 1/4 cpos,3,10,MR YO,MR SPEAKER,462,58,BENJAMIN TRONCOSO,CRISTOBAL GONZALEZ M.,CHARITO,32.8
7,14,19:00,4 3/4 cpos.,4,13,RUIDO DE CASCOS,GOOD SAMARITAN (USA),473,58,JOAQUIN HERRERA,GUILLERMO AGUIRRE,TIO CHICO,6.3
7,14,19:00,5 1/4 cpos.,5,11,QUEEN TIGER,HANDSOME TIGER,463,55,RAFAEL CISTERNAS,JUAN CAVIERES,EL CEDRO,7.2
7,14,19:00,5 1/2 cpos.,6,9,COCHERO DEL DIABLO,ROBERT BRUCE,485,58,JORGE A. GONZALEZ,PATRICIO BAEZA A.,CRISTIAN MANUEL,1.5
7,14,19:00,6 1/4 cpos.,7,2,HARRY GO,CUNCO (IRE),478,57,PEDRO ROBLES,JOHN PINOCHET,LOS LAURELES,39.5
7,14,19:00,7 1/2 cpos.,8,4,FLIGHT OF ICARUS,MIDSHIPMAN,463,54,JOHAN GONZALEZ,SERGIO MORALES,TETITO IGNACIO,52.2
7,14,19:00,9 cpos.,9,5,SCALPING,GOOD SAMARITAN (USA),442,57,BENJAMIN SANCHO,CLAUDIO BERNAL,EL VEINTITRES,20.5
7,14,19:00,10 1/4 cpos.,10,12,PELAMBRE,PRACTICAL JOKE,525,56,JONATHAN A. CASTILLO,RODRIGO SANCHEZ,BRUNO ALONSO,44.3
7,14,19:00,11 cpos.,11,3,ALCABONTA,PATTERNRECOGNITION,507,54,GERARD RODRIGUEZ,GABRIEL MELEJ,KDM,19.1
7,14,19:00,11 1/2 cpos.,12,1,MAGUIRE,MO TOWN,522,55,RODRIGO PAINEN,JOSE ARAYA B.,LEGACY,10.4
7,14,19:00,34 1/2 cpos.,13,6,SEÑOR GOMEZ,CAT SCAN,485,53,JOSE VILLABLANCA,CLAUDIO BERNAL,TATA ELIAS,103.6
7,15,19:30,Ganador,1,9,JAVIVALETU,EXAGGERATOR,445,57,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,LLEGO EL TALENTO,3.5
7,15,19:30,pczo.,2,1,NO TIENE PALABRA,FLYER,422,55,ROBERTO AVILA,RAUL MONTESINO,SANTA EMPERATRIZ,12.8
7,15,19:30,1/2 cpo.,3,6,VUELVE LA FARRA,EL FARRERO,441,55,HUGO OCHOA,RODRIGO SILVA S.,JOTABE,6
7,15,19:30,2 cpos,4,3,PRIMA TOWN,MO TOWN,413,55,VICTOR BRACETTI,HECTOR MANRIQUEZ,HECTOR MANRIQUEZ F.,9.7
7,15,19:30,2 1/4 cpos,5,5,CABLE A TIERRA,FANTASMAGORICO,426,55,ALVARO APABLAZA,ROBERTO TOLEDO M.,LOR KEDIMAR,13.1
7,15,19:30,2 3/4 cpos.,6,11,PATMAHO,GRAND DADDY,526,55,BASTIAN SOTO,JOSE ARAYA B.,BENVIC,3.8
