Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
2,12:55,Canoso,1.200,Arena,5,NIHUIL,57,N.Ramirez,J.PicharaJ.
2,12:55,Canoso,1.200,Arena,6,PEDERNALES,57,M.Galaz,M.NorambuenaCh.
2,12:55,Canoso,1.200,Arena,7,PELAO PELAO,57,P.Reyes,P.Molinal.
2,12:55,Canoso,1.200,Arena,8,BELLO BIJOU,57,R.Fournet,C.UrbinaH.
2,12:55,Canoso,1.200,Arena,9,GRAND PA LINDO,57,LValdivia,R.LopezB.
2,12:55,Canoso,1.200,Arena,10,MIGUEL ANGEL NOMAS,57,P.Galaz,R.QuirozS.
2,12:55,Canoso,1.200,Arena,11,THE LYON BLUE,57,B.Gonzalez,E.SwittV.
2,12:55,Canoso,1.200,Arena,12,TEMPLE DEL TOQUE,57,B.Ayala,L.MachulasG.
2,12:55,Canoso,1.200,Arena,13,ASTON,57,J.M.Soto,R.MunozM.
2,12:55,Canoso,1.200,Arena,14,MI BELLO MILAN,57,Jo.A.Gonzalez,R.MunozM.
2,12:55,Canoso,1.200,Arena,15,ORIONISTA,57,J.Herrera,C.A.UrbinaR.
3,13:20,Cacharpeado,1.500,Arena,1,AL CONTADO,57,LValdivia,P.DiazS.
3,13:20,Cacharpeado,1.500,Arena,2,LUSSO,57,A.Alvarez,M.NorambuenaCh.
3,13:20,Cacharpeado,1.500,Arena,3,ZULTHAN,57,F.Medina,J.EspineiraC.
3,13:20,Cacharpeado,1.500,Arena,4,LOS BISNIETOS,58,L.Torres,J.OrellanaR.
3,13:20,Cacharpeado,1.500,Arena,5,NO ME DICE NADA,57,B.Sancho,C.BernalG.
3,13:20,Cacharpeado,1.500,Arena,6,STAVOS,57,And.Covarrubias,M.CovarrubiasE.
3,13:20,Cacharpeado,1.500,Arena,7,YESERAYE,57,R.Fournet,J.CastilloD.
3,13:20,Cacharpeado,1.500,Arena,8,COCHEPE,57,N.Ramirez,M.VelardeB.
4,13:46,Congreso Pleno,1.000,Arena,1,VITA KC,60,B.Sancho,A.BernalG.
4,13:46,Congreso Pleno,1.000,Arena,2,BONITA FLOR,56,N.Santibanez,J.UbillaP.
4,13:46,Congreso Pleno,1.000,Arena,3,POP VISION,56,N.Molina,E.LagunasR.
4,13:46,Congreso Pleno,1.000,Arena,4,BETONE,56,N.Rojas,P.ValderramaC
4,13:46,Congreso Pleno,1.000,Arena,5,MANO DE BRONCE,56,LUrrejoia,M.ApablazaG.
4,13:46,Congreso Pleno,1.000,Arena,6,MARIA CAMILA,56,R.Araya,E.LabR.
4,13:46,Congreso Pleno,1.000,Arena,7,NANVERQUI,56,F.Medina,M.PerezA.
4,13:46,Congreso Pleno,1.000,Arena,8,VAN DER SAR,57,J.Pimentel,G.MelejR.
4,13:46,Congreso Pleno,1.000,Arena,9,BLESS WHITE LEGS,56,B.Troncoso,A.PadovaniE
4,13:46,Congreso Pleno,1.000,Arena,10,LIMITLESS,56,D.Sanchez,L.ParraG.
4,13:46,Congreso Pleno,1.000,Arena,11,RESILIENTE GETS,56,P.Zuniga,R.LopezB.
4,13:46,Congreso Pleno,1.000,Arena,12,QUE HICE MAL,56,LC.Gonzalez,J.HirmasR.
4,13:46,Congreso Pleno,1.000,Arena,13,SATISFY MY SOUL,57,R.Fuenzalida,L.ToledoC.
4,13:46,Congreso Pleno,1.000,Arena,14,ENTRATE NUNCA,56,L.Menghini,H.CastilloS.
5,14:11,Campo Gris,1.200,Arena,1,ALFONSO EL GRANDE,57,N.Molina,C.BernalG.
5,14:11,Campo Gris,1.200,Arena,2,LUCRECIO,57,F.Medina,P.Molinal.
5,14:11,Campo Gris,1.200,Arena,3,SEVEN POINTS,57,J.Cueto,R.QuirozS.
5,14:11,Campo Gris,1.200,Arena,4,EL GAGUI,57,N.Santibanez,P.ValderramaC.
5,14:11,Campo Gris,1.200,Arena,5,NESHELY QUASHELY,57,C.Ortega,E.LabR.
5,14:11,Campo Gris,1.200,Arena,6,POR FORTUNA,57,O.Ulloa,J.P.BaezaJ.
5,14:11,Campo Gris,1.200,Arena,7,REAL ENVIDO,57,N.Rojas,L.UrbinaH.
5,14:11,Campo Gris,1.200,Arena,8,DON TATO,57,J.Eyzaguirre,P.ValderramaC.
5,14:11,Campo Gris,1.200,Arena,9,GRAND LUCHO,57,M.Morales,H.PachecoP.
5,14:11,Campo Gris,1.200,Arena,10,NEGRO ROMERO,57,G.Rodriguez,E.LabR.
5,14:11,Campo Gris,1.200,Arena,11,TODOS MIENTEN,57,R.Fournet,J.CastilloD.
5,14:11,Campo Gris,1.200,Arena,12,TEATRO GRIEGO,57,D.Sanchez,A.AvilesL
5,14:11,Campo Gris,1.200,Arena,13,BIRD RITAN,57,A.Alvarez,M.NorambuenaCh.
5,14:11,Campo Gris,1.200,Arena,14,MAXIMUS MATIAS,57,J.Herrera,M.CovarrubiasE.
6,14:36,Carolino,1.600,Arena,1,RIO SERRANO,60,L.Torres,J.P.BaezaJ.
6,14:36,Carolino,1.600,Arena,2,GOGOL,55,J.A.Gonzalez,R.SanchezQ.
6,14:36,Carolino,1.600,Arena,3,GIANCARLO,50,A.Vasquez,R.LopezB.
6,14:36,Carolino,1.600,Arena,4,JEREZANO,57,T.Seith,P.DiazS.
6,14:36,Carolino,1.600,Arena,5,AQUIMBAO,54,I.Valdivia,J.P.BaezaJ.
6,14:36,Carolino,1.600,Arena,6,MALANDRO,54,B.Troncoso,A. PadovaniE
6,14:36,Carolino,1.600,Arena,7,ENSENAME,52,R.Cisternas,E.SwittV.
6,14:36,Carolino,1.600,Arena,8,LABURADOR,59,D.Carvacho,I.MicheaF.
7,15:02,Compicado,1.000,Arena,1,ROMAN WAR,59,Jo.A.Gonzalez,G.Covarrubias E.
7,15:02,Compicado,1.000,Arena,2,BHADRAK,56,And.Covarrubias,J.BravoM.
7,15:02,Compicado,1.000,Arena,3,MANGINO,56,R.Cisternas,A.AvilesL
7,15:02,Compicado,1.000,Arena,4,ALAJJA,56,N.Santibanez,J.AravenaM.
7,15:02,Compicado,1.000,Arena,5,DIFFERENZA,56,N.Rojas,J.VenegasP.
7,15:02,Compicado,1.000,Arena,6,INFINITO VIAJE,56,R.Fuenzalida,E.SwittV.
7,15:02,Compicado,1.000,Arena,7,JUNTITOS SIEMPRE,56,P.Zuniga,R.LopezB.
7,15:02,Compicado,1.000,Arena,8,MI SOLCITO,57,J.Solano,J.VenegasP.
7,15:02,Compicado,1.000,Arena,9,BEBETIAN,56,L.C.Gonzalez,J.HirmasR.
7,15:02,Compicado,1.000,Arena,10,CHILLY WILLY,56,N.Molina,R.QuirozS.
7,15:02,Compicado,1.000,Arena,11,SENORITA JERICO,56,J.Toro,J. Hirmas R.
7,15:02,Compicado,1.000,Arena,12,REDQUIVER,56,B.Sancho,R.QuirozS.
7,15:02,Compicado,1.000,Arena,13,MESTIZA FLOR,58,M.Gutierrez,l. MicheaF.
7,15:02,Compicado,1.000,Arena,14,CANOVANAS,56,C.Bustos,J.VenegasP.
7,15:02,Compicado,1.000,Arena,15,EXAGERADA Y BUENA,56,N.Venegas,A.LabJ.
8,15:27,Cotelo,1.000,Arena,1,ALISHEBA,55,B.Troncoso,A.PadovaniE.
8,15:27,Cotelo,1.000,Arena,2,MAGOSHISHA,55,N.Molina,R.QuirozS.
8,15:27,Cotelo,1.000,Arena,3,SENA PAGADA,55,R.Painen,J.PicharaJ.
8,15:27,Cotelo,1.000,Arena,4,DONNA MARIA,55,G.Rodriguez,E.LabR.
8,15:27,Cotelo,1.000,Arena,5,MUAK,55,D.Sanchez,A.ParraD-.
8,15:27,Cotelo,1.000,Arena,6,NARANJITA DULCE,55,M.Galaz,M.NorambuenaCh.
8,15:27,Cotelo,1.000,Arena,7,SEMINARE,55,J.Herrera,M.CovarrubiasE.
8,15:27,Cotelo,1.000,Arena,8,COSTA Y PAMPA,55,I.Valdivia,R.QuirozS.
8,15:27,Cotelo,1.000,Arena,9,LADY KINGLY,56,O.Ulloa,J.P.BaezaJ.
8,15:27,Cotelo,1.000,Arena,10,MISS KINGLY,56,R.Fournet,R.QuirozS.
8,15:27,Cotelo,1.000,Arena,11,TRATA DE CAMBIAR,55,B.Sancho,O.MartinezL..
8,15:27,Cotelo,1.000,Arena,12,SUENA FELIZ,55,R.Fuenzalida,J.PicharaJ.
8,15:27,Cotelo,1.000,Arena,13,BADRA,55,M.Gutierrez,C.BernalG.
9,15:52,Cabalgada,1.000,Arena,1,MISTER HIRABOKU,60,L.Torres,M.ApablazaG-.
9,15:52,Cabalgada,1.000,Arena,2,RECHAZADO,56,Jo.A. Gonzalez,G.Covarrubias E.
9,15:52,Cabalgada,1.000,Arena,3,LERICI,50,W.Leon,O.Donate S.
9,15:52,Cabalgada,1.000,Arena,4,PLATON,57,Seb.Gonzalez,J.PicharaJ.
9,15:52,Cabalgada,1.000,Arena,5,SIMPLEMENTE SOY,54,A.Vasquez,R.QuirozS.
9,15:52,Cabalgada,1.000,Arena,6,EL BATEY,52,J.Medina,R.LopezB.
9,15:52,Cabalgada,1.000,Arena,7,PAMPEADO,51,N.Molina,R.LopezB.
9,15:52,Cabalgada,1.000,Arena,8,ALARIDO,59,N.Ramirez,J.PicharaJ.
9,15:52,Cabalgada,1.000,Arena,9,BISCOTTINO,56,J.Toro,R.QuirozS.
9,15:52,Cabalgada,1.000,Arena,10,GIANDANI,54,L.Valdivia,R.LopezB.
9,15:52,Cabalgada,1.000,Arena,11,PRESENTE CHA,50,L.C.Gonzalez,G.CovarrubiasE.
9,15:52,Cabalgada,1.000,Arena,12,MOREAU,50,J.Toro,R.LopezB.
10,16:19,Columbus,1.000,Arena,1,AZRA,56,G.Rodriguez,E.LabR.
10,16:19,Columbus,1.000,Arena,2,AZALEA INDIA,55,R.Cisternas,O.DonateS.
10,16:19,Columbus,1.000,Arena,3,RASHEEM,54,J.M.Soto,L.MicheaF.
10,16:19,Columbus,1.000,Arena,4,TIA MARTA,56,N.Santibanez,J.UbillaP.
10,16:19,Columbus,1.000,Arena,5,SIN MIEDO,55,D.Sanchez,J.PicharaJ.
10,16:19,Columbus,1.000,Arena,6,FABRANA,54,R.Fuenzalida,R.RojasS.
10,16:19,Columbus,1.000,Arena,7,INDIA ADORADA,54,L.Menghini,E.SwittV.
10,16:19,Columbus,1.000,Arena,8,SILVESTRIN,56,J.Mino,M.ApablazaG.
10,16:19,Columbus,1.000,Arena,9,UNA PROPUESTA,56,J.Eyzaguirre,P.ValderramaC.
10,16:19,Columbus,1.000,Arena,10,POWER OF HORSES,55,C.Bustos,J.HirmasR.
10,16:19,Columbus,1.000,Arena,11,SURPRISE BOX,54,N.Venegas,H.PachecoP.
10,16:19,Columbus,1.000,Arena,12,SALUD COMPADRE,54,J.Solano,J.VenegasP.
10,16:19,Columbus,1.000,Arena,13,ME VERAS CAER,56,R.Fournet,J.CastilloD.
10,16:19,Columbus,1.000,Arena,14,GAMORRA,55,J.Toro,R.QuirozF
10,16:19,Columbus,1.000,Arena,15,YA MAGICO,55,Jo.A. Gonzalez,G.CovarrubiasE.
11,16:45,Codigo De Honor,1.000,Arena,1,TESORITO MIO,57,N.Ramirez,J.ArayaB.
11,16:45,Codigo De Honor,1.000,Arena,2,IRISH NATION,55,D.Carvacho,R.LopezB.
11,16:45,Codigo De Honor,1.000,Arena,3,FRANCOLI,54,J.Cueto,R.QuirozS.
11,16:45,Codigo De Honor,1.000,Arena,4,GRAN NONO,55,Jo.A.Gonzalez,G.Covarrubias E.
11,16:45,Codigo De Honor,1.000,Arena,5,MITSKI,55,N.Molina,R.QuirozS.
11,16:45,Codigo De Honor,1.000,Arena,6,VICARIA AMELIA,55,C.Alegria,M.ApablazaG.
11,16:45,Codigo De Honor,1.000,Arena,7,BLACK KINGLY,54,L.C.Gonzalez,G.CovarrubiasE.
11,16:45,Codigo De Honor,1.000,Arena,8,GRAN LALITO,55,R.Fournet,J. PicharaJ.
11,16:45,Codigo De Honor,1.000,Arena,9,GRAN PEPE,55,F.Medina,E.SwittV.
11,16:45,Codigo De Honor,1.000,Arena,10,MI NIETO BRUNO,55,C.Bustos,H. PachecoP.
11,16:45,Codigo De Honor,1.000,Arena,11,ZIGEUNER,54,And.Covarrubias,M.CovarrubiasE.
11,16:45,Codigo De Honor,1.000,Arena,12,JULIA DOMNA,54,J.Solano,J.VenegasP.
11,16:45,Codigo De Honor,1.000,Arena,13,PATYTA BLACK,56,I.Valdivia,M.NorambuenaCh.
11,16:45,Codigo De Honor,1.000,Arena,14,MARRAKECH,55,B.Gonzalez,G.CovarrubiasE.
11,16:45,Codigo De Honor,1.000,Arena,15,SASUKE,55,G.Rodriguez,J.PicharaJ.
12,17:11,Lanacion.cl,1.300,Arena,1,EL ULTIMO QUENO,56,H.Ochoa,R.SanchezQ.
12,17:11,Lanacion.cl,1.300,Arena,2,MONKYPOC,55,B.Gonzalez,G.CovarrubiasE.
12,17:11,Lanacion.cl,1.300,Arena,3,LECCLERC,54,N.Ramirez,J.PicharaJ.
12,17:11,Lanacion.cl,1.300,Arena,4,A LA BANDADA,55,R.Varas,R.RojasS.
12,17:11,Lanacion.cl,1.300,Arena,5,SOVICH,55,B.Ayala,M.NorambuenaCh.
12,17:11,Lanacion.cl,1.300,Arena,6,VOLASTE A LA META,55,M.Morales,P.DiazS.
12,17:11,Lanacion.cl,1.300,Arena,7,ARTE DE MAGIA,54,A.Apablaza,A.PadovaniE.
12,17:11,Lanacion.cl,1.300,Arena,8,LEGENDE,56,R.Fuenzalida,R.RojasS.
12,17:11,Lanacion.cl,1.300,Arena,9,COMO EL SOL,55,A.Vasquez,J.PicharaJ.
12,17:11,Lanacion.cl,1.300,Arena,10,RABIOSO PELAO,55,M.Gutierrez,J.PicharaJ.
12,17:11,Lanacion.cl,1.300,Arena,11,VIVIMOS SONANDO,54,R.Painen,J. PicharaJ.
12,17:11,Lanacion.cl,1.300,Arena,12,PONLE TOBY,56,N.Rojas,R.BernalG.
12,17:11,Lanacion.cl,1.300,Arena,13,GIORGIO ELORIGINAL,54,M.Galaz,J.LastraB.
12,17:11,Lanacion.cl,1.300,Arena,14,PRINCESA RUBY,55,P.Zuniga,R.LopezB.
12,17:11,Lanacion.cl,1.300,Arena,15,VASCA BRAVA,55,D.Carrasco,J.EspineiraC.
13,17:39,Cedro Del Libano,1.000,Arena,1,MUCHOVA,60,K.Espina,M.RabajilleD.
13,17:39,Cedro Del Libano,1.000,Arena,2,TORDILLA DIVINA,56,H.Ochoa,R.SanchezQ.
13,17:39,Cedro Del Libano,1.000,Arena,3,STELLA AUSTRALIS,53,Seb.Gonzalez,J.P.BaezaJ.
13,17:39,Cedro Del Libano,1.000,Arena,4,QUANTO AMORE SEI,56,J.Herrera,J.AlvarezD.
13,17:39,Cedro Del Libano,1.000,Arena,5,SELENZA,54,Jo.A.Gonzalez,G.CovarrubiasE
13,17:39,Cedro Del Libano,1.000,Arena,6,ZIERVANA,54,L.Valdivia,H.UlloaP.
13,17:39,Cedro Del Libano,1.000,Arena,7,RICONDITA,52,J.Medina,J.P.BaezaJ.
13,17:39,Cedro Del Libano,1.000,Arena,8,LA INSTRUMENTISTA,58,R.Avila,l.MicheaF.
13,17:39,Cedro Del Libano,1.000,Arena,9,STAY WITH ME,56,R.Fuenzalida,J.LastraB.
13,17:39,Cedro Del Libano,1.000,Arena,10,INNA,54,B.Troncoso,P.Molinal.
13,17:39,Cedro Del Libano,1.000,Arena,11,ROCE SECRETO,50,A. Vasquez,J.PicharaJ.
13,17:39,Cedro Del Libano,1.000,Arena,12,ODESSA,50,JZuniga,G.AguirreA.
14,18:06,Vamos A La Hipica,1.000,Arena,1,VAQUITA LOIRA,59,And. Covarrubias,M.Covarrubias E.
14,18:06,Vamos A La Hipica,1.000,Arena,2,AYUSA,55,B.Ayala,E.BecarB.
14,18:06,Vamos A La Hipica,1.000,Arena,3,LA SONE,55,B.Gonzalez,G.Covarrubias -E.
14,18:06,Vamos A La Hipica,1.000,Arena,4,SOLKA,56,J.Herrera,R.BernalG.
14,18:06,Vamos A La Hipica,1.000,Arena,5,DIOSA KALI,55,PZuniga,J.BravoM.
14,18:06,Vamos A La Hipica,1.000,Arena,6,FETLOCK JOINT,55,LUrrejola,M.ApablazaG.
14,18:06,Vamos A La Hipica,1.000,Arena,7,KANASAKI,55,D.Carvacho,R.QuirozS.
14,18:06,Vamos A La Hipica,1.000,Arena,8,MR RANGER,56,M.Gutierrez,l.MicheaF.
14,18:06,Vamos A La Hipica,1.000,Arena,9,TANGO,56,L.Menghini,O.E.SilvaG.
14,18:06,Vamos A La Hipica,1.000,Arena,10,CASPER INN,55,J.M.Soto,L.MachulasG.
14,18:06,Vamos A La Hipica,1.000,Arena,11,RUCIA DE ORO,55,C.Ortega,J.PicharaJ.
14,18:06,Vamos A La Hipica,1.000,Arena,12,ROSARIO TIJERA,55,W.Quinteros,O.DonateS.
14,18:06,Vamos A La Hipica,1.000,Arena,13,DI ALBA,56,G.Rodriguez,G.CovarrubiasE.
14,18:06,Vamos A La Hipica,1.000,Arena,14,CALLAHAN,55,Jo.A.Gonzalez,G.CovarrubiasE
14,18:06,Vamos A La Hipica,1.000,Arena,15,EL CHICO RICHARD,55,N.Molina,A.MartinezC.
15,18:33,Condor Dorado,1.000,Arena,1,DALEMITA,60,L.Valdivia,R.QuirozS.
15,18:33,Condor Dorado,1.000,Arena,2,DUBAI WIND,56,Jo.A.Gonzalez,G.CovarrubiasE.
15,18:33,Condor Dorado,1.000,Arena,3,LEXUS,55,N.Rojas,R.PulgarA.
15,18:33,Condor Dorado,1.000,Arena,4,COTILLARD,56,B.Troncoso,R.LopezB.
15,18:33,Condor Dorado,1.000,Arena,5,ONDA RADIAL,56,R.Cisternas,J.EspineiraC.
15,18:33,Condor Dorado,1.000,Arena,6,ATACAMA FLOWER,55,R.Painen,M.PavezO.
15,18:33,Condor Dorado,1.000,Arena,7,COSITA DULCE,55,H.Ochoa,R.PulgarA.
15,18:33,Condor Dorado,1.000,Arena,8,ARTHUR SHELBY,56,M.A.Bustamante,J.ArayaB.
15,18:33,Condor Dorado,1.000,Arena,9,DONA SHISHI,56,N.Molina,R. QuirozS.
15,18:33,Condor Dorado,1.000,Arena,10,LIMENO FELIZ,56,A.Apablaza,P.ValderramaC.
15,18:33,Condor Dorado,1.000,Arena,11,WESTERN FILM,54,C.Bustos,E.LabR.
15,18:33,Condor Dorado,1.000,Arena,12,NUEVA VIDA,55,A.Alvarez,A.PadovaniE.
15,18:33,Condor Dorado,1.000,Arena,13,HENGROEN,57,B.Sancho,L.MachulasG.
15,18:33,Condor Dorado,1.000,Arena,14,LEYSKA,56,N.Ramirez,J.ArayaB.
15,18:33,Condor Dorado,1.000,Arena,15,TU MI CUNCA,56,M.Morales,P.DiazS.
16,19:03,Castano Miel,1.000,Arena,1,FAMOSA LUZ,59,G.Rodriguez,G.CovarrubiasE-.
16,19:03,Castano Miel,1.000,Arena,2,AMOR DE CHOCOLATE,55,C.Ortega,E.LabR.
16,19:03,Castano Miel,1.000,Arena,3,ROMANINI,55,N.Venegas,H.PachecoP.
16,19:03,Castano Miel,1.000,Arena,4,GOOD TERRY,56,R.Fuenzalida,J.PicharaJ.
16,19:03,Castano Miel,1.000,Arena,5,LA CHUCKY TRINI,55,L.C.Gonzalez,G.Covarrubias -E.
16,19:03,Castano Miel,1.000,Arena,6,MANNY RIBERA,55,N.Ramirez,J.PicharaJ.
16,19:03,Castano Miel,1.000,Arena,7,MERENGADA,55,N.Santibanez,M.ApablazaG.
16,19:03,Castano Miel,1.000,Arena,8,DOMINGUITA ONCE,56,N.Molina,R.RojasS.
16,19:03,Castano Miel,1.000,Arena,9,TREN A CAJON,56,D.Carvacho,R.LopezB.
16,19:03,Castano Miel,1.000,Arena,10,KAUNAS,55,P.Zuniga,R.LopezB.
16,19:03,Castano Miel,1.000,Arena,11,SEEKING THE SOUL,54,A.Apablaza,A.PadovaniE.
16,19:03,Castano Miel,1.000,Arena,12,ARAKUN,54,J.Cueto,J.UbillaP.
16,19:03,Castano Miel,1.000,Arena,13,ARAGONERO,56,H.Ochoa,R.SanchezQ.
16,19:03,Castano Miel,1.000,Arena,14,CHINITA TRAVIESA,55,D.Carrasco,A.PadovaniE.
16,19:03,Castano Miel,1.000,Arena,15,LINDA ALMA,55,M.Morales,E.LabR.
17,19:31,Campeon Azul,1.000,Arena,1,COMPADRE CRISTIAN,59,J.Villablanca,G.Covarrubias E.
17,19:31,Campeon Azul,1.000,Arena,2,MIEL RUBIA,55,L.C.Gonzalez,J.PicharaJ.
17,19:31,Campeon Azul,1.000,Arena,3,NIETO ESPANOL,54,R.Fuenzalida,E.LabR.
17,19:31,Campeon Azul,1.000,Arena,4,SECRET DRAGON,56,P.Galaz,M.ApablazaG.
17,19:31,Campeon Azul,1.000,Arena,5,RED ROJO RED,55,B.Ayala,E.BecarB.
17,19:31,Campeon Azul,1.000,Arena,6,IRON SWIM,54,A.Alvarez,M.NorambuenaCh
17,19:31,Campeon Azul,1.000,Arena,7,LO FRANCO,54,N.Santibanez,R.QuirozS.
17,19:31,Campeon Azul,1.000,Arena,8,RESISTO BIEN,57,N.Ramirez,J.PicharaJ.
17,19:31,Campeon Azul,1.000,Arena,9,EL ORADOR,55,B.Sancho,C.BernalG.
17,19:31,Campeon Azul,1.000,Arena,10,PAILITA DE HUEVO,55,D.Carvacho,R.QuirozS.
17,19:31,Campeon Azul,1.000,Arena,11,WONDER WOMAN,54,M.Gutierrez,O.DonateS.
17,19:31,Campeon Azul,1.000,Arena,12,NO ME PILLA,54,R.Fournet,R.QuirozS.
17,19:31,Campeon Azul,1.000,Arena,13,MAXIWARIO,58,H.Ochoa,G.CovarrubiasE-.
17,19:31,Campeon Azul,1.000,Arena,14,NOVATO CONTENTO,55,N.Rojas,R.PulgarA.
17,19:31,Campeon Azul,1.000,Arena,15,CITY BLUE,54,C.Bustos,J.VenegasP.
18,19:59,Canto Nuevo,1.000,Arena,1,CAPO AZZURRA,56,N.Santibanez,P.ValderramaC.
18,19:59,Canto Nuevo,1.000,Arena,2,BADBOY,55,G.Rodriguez,R.RojasS.
18,19:59,Canto Nuevo,1.000,Arena,3,EL JOKER,54,B.Sancho,R.QuirozS.
18,19:59,Canto Nuevo,1.000,Arena,4,THE ALFA DOS,56,J.Herrera,M.ApablazaG.
18,19:59,Canto Nuevo,1.000,Arena,5,PRINCESITA CHROME,55,C.Alegria,J.AravenaM.
18,19:59,Canto Nuevo,1.000,Arena,6,ANGELA CLASICA,54,D.Carvacho,R.QuirozS.
18,19:59,Canto Nuevo,1.000,Arena,7,BLACKCRACK,54,N.Ramirez,J.PicharaJ.
18,19:59,Canto Nuevo,1.000,Arena,8,MI MENCHITA,56,A.Alvarez,M.Perez.A
18,19:59,Canto Nuevo,1.000,Arena,9,TODOS CANTAN,56,B.Troncoso,A.PadovaniE.
18,19:59,Canto Nuevo,1.000,Arena,10,GOLD DADDY,55,R.Fuenzalida,J.PicharaJ.
18,19:59,Canto Nuevo,1.000,Arena,11,NOSECOMPARE,54,J.Toro,J.PicharaJ.
18,19:59,Canto Nuevo,1.000,Arena,12,MENTE BRILLANTE,54,N.Molina,J. PicharaJ.
18,19:59,Canto Nuevo,1.000,Arena,13,JIMBO,56,A.Vasquez,J.PicharaJ.
18,19:59,Canto Nuevo,1.000,Arena,14,BRUNO EL TERRIBLE,55,M.Gutierrez,J.PicharaJ.
19,20:30,Campos Eliseos,1.000,Arena,1,TATUADOR,57,H.Ochoa,P.ValderramaC.
19,20:30,Campos Eliseos,1.000,Arena,2,NOB,56,G.Rodriguez,J.PicharaJ.
19,20:30,Campos Eliseos,1.000,Arena,3,NAVIDAD VELOZ,54,And. Covarrubias,M.CovarrubiasE.
19,20:30,Campos Eliseos,1.000,Arena,4,FIRST POINT'S,56,B.Sancho,R.QuirozS.
19,20:30,Campos Eliseos,1.000,Arena,5,VIDA SABROSA,56,M.Gutierrez,R.BermalG.
19,20:30,Campos Eliseos,1.000,Arena,6,FAST PATTERN,55,J.Herrera,P.ValderramaC.
19,20:30,Campos Eliseos,1.000,Arena,7,SUNAM,55,Jo.A.Gonzalez,M.CovarrubiasE.
19,20:30,Campos Eliseos,1.000,Arena,8,PARA TI,56,O.Ulloa,J.P.BaezaJ.
19,20:30,Campos Eliseos,1.000,Arena,9,KATARA JOY,56,M.Galaz,M.NorambuenaCh.
19,20:30,Campos Eliseos,1.000,Arena,10,SUPER FLY,56,R.Painen,J.PicharaJ.
19,20:30,Campos Eliseos,1.000,Arena,11,KOCCIA,53,R.Cisternas,O.DonateS.
19,20:30,Campos Eliseos,1.000,Arena,12,BLESSED,53,J.Toro,R.QuirozS.
19,20:30,Campos Eliseos,1.000,Arena,13,EL AMIGO,56,T.Seith,A.CastagnetoU.
19,20:30,Campos Eliseos,1.000,Arena,14,SILENE,56,N.Ramirez,J.PicharaJ.
19,20:30,Campos Eliseos,1.000,Arena,15,AMBROSE,55,B.Troncoso,A.PadovaniE.
20,21:00,Cafe Greco,1.000,Arena,1,FRIDAY,57,G.Aros,R.QuirozS.
20,21:00,Cafe Greco,1.000,Arena,2,TERRIBLE BRUNO,56,R.Painen,J.PicharaJ.
20,21:00,Cafe Greco,1.000,Arena,3,LUCIA DE SIRACUSA,54,B.Troncoso,A. PadovaniE.
20,21:00,Cafe Greco,1.000,Arena,4,REINA MARGARET,56,J.Herrera,E.LabR
20,21:00,Cafe Greco,1.000,Arena,5,PERO PEDRO,55,D.Carrasco,J.PicharaJ.
20,21:00,Cafe Greco,1.000,Arena,6,CICARELLI,54,Jo.A.Gonzalez,G.CovarrubiasE-.
20,21:00,Cafe Greco,1.000,Arena,7,JAVIERA CONSTANZA,54,N.Santibanez,J.AravenaM.
