fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
09-03-2026,Club Hípico de Santiago,3,13:52,1000,Pasto,2,VINDALOO,OSCAR ULLOA,PATRICIO BAEZA A.,1,Ganador,2.3,59
09-03-2026,Club Hípico de Santiago,3,13:52,1000,Pasto,3,RUSTY,JESUS TORO,ENRIQUE CARREÑO,2,1 3/4 cpos.,15.1,57
09-03-2026,Club Hípico de Santiago,3,13:52,1000,Pasto,6,SIN PREJUICIOS,WLADIMIR QUINTEROS,RAUL MONTESINO,3,6 cpos.,12.6,53
09-03-2026,Club Hípico de Santiago,3,13:52,1000,Pasto,5,SO AMAIZING,JAIME MEDINA,PATRICIO BAEZA A.,4,6 1/4 cpos.,1.7,55
09-03-2026,Club Hípico de Santiago,3,13:52,1000,Pasto,1,IMANOL,BENJAMIN TRONCOSO,JOSE ARAYA B.,5,9 1/4 cpos.,12.3,57
09-03-2026,Club Hípico de Santiago,3,13:52,1000,Pasto,4,GOOD CHIEF,FELIPE HENRIQUEZ,ISAAC MICHEA,6,11 cpos.,4.9,54
09-03-2026,Club Hípico de Santiago,4,14:20,1100,Arena,6,CINQUE TERRE,JORGE ZUÑIGA,JUAN C. SILVA S.,1,Ganador,3.9,57
09-03-2026,Club Hípico de Santiago,4,14:20,1100,Arena,5,JAMES BRUCE,HUGO OCHOA,RODRIGO SANCHEZ,2,1 3/4 cpos.,15.2,57
09-03-2026,Club Hípico de Santiago,4,14:20,1100,Arena,4,LION KING,JAIME MEDINA,PATRICIO BAEZA A.,3,4 1/4 cpos,2,57
09-03-2026,Club Hípico de Santiago,4,14:20,1100,Arena,2,EL NANY,PEDRO ROBLES,JOHN PINOCHET,4,4 3/4 cpos.,5.8,57
09-03-2026,Club Hípico de Santiago,4,14:20,1100,Arena,1,CASSIUS,JOAQUIN HERRERA,JUAN C. SILVA S.,5,4 3/4 cpos.,3.2,57
09-03-2026,Club Hípico de Santiago,4,14:20,1100,Arena,7,MISTER WATSON,RAFAEL CISTERNAS,JULIO ORELLANA,6,6 1/4 cpos.,8.6,57
09-03-2026,Club Hípico de Santiago,4,14:20,1100,Arena,3,EL JEI,LESLY C. GONZALEZ,ALBERTO GONZALEZ,7,12 1/2 cpos.,25.8,57
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,9,ROSARIO TIJERA,MIGUEL GUTIERREZ,MARITZA PEREZ A.,1,Ganador,2.6,55
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,8,GUARDA BELLINA,RODRIGO PAINEN,JOSE ARAYA B.,2,1 cpo.,17.7,57
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,3,MINONI,FRANCISCO MORALES,RAUL MONTESINO,3,1 3/4 cpos.,25.2,56
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,2,EL BOHEMIO,BENJAMIN TRONCOSO,ALEJANDRO PADOVANI E.,4,4 1/2 cpos.,4.1,57
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,4,TANGO Y COMPAS,ROBERTO AVILA,HECTOR MANRIQUEZ,5,4 1/2 cpos.,15.3,55
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,7,CARIÑOSITO,RODOLFO S. DORES,DOMINGO MATTE,6,4 1/2 cpos.,37.2,57
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,1,SCANDINAVA,GONZALO ULLOA,CRISTOBAL GONZALEZ M.,7,4 1/2 cpos.,3.3,57
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,10,TICKET GOOD,RICARDO SOLORZA,JOSE ARAYA B.,8,7 1/4 cpos.,12.9,56
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,6,SHEEZA,WLADIMIR QUINTEROS,RAUL MONTESINO,9,8 cpos.,50.1,57
09-03-2026,Club Hípico de Santiago,5,14:50,1000,Pasto,5,LAYTANA,ALBERTO VASQUEZ,VICTOR MORIS L.,10,10 1/2 cpos.,9.1,55
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,1,SALZBURG,OSCAR ULLOA,PATRICIO BAEZA A.,1,Ganador,2,57
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,3,SEÑOR AMANTE,NICOLAS MOLINA,JOSE ARAYA B.,2,3/4 cpos.,7.9,59
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,4,LINDO RECUERDO,HUGO OCHOA,RODRIGO SANCHEZ,3,4 1/4 cpos,9.4,54
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,7,INDHIRA,RODRIGO PAINEN,RAUL MONTESINO,4,4 1/2 cpos.,3.8,59
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,5,HUASO DERREPENTE,RODOLFO S. DORES,DOMINGO MATTE,5,5 3/4 cpos.,6.4,55
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,2,ROSY L'AMORE,RODOLFO FUENZALIDA,PATRICIO BAEZA A.,6,7 cpos.,9.7,57
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,6,FANTASTIC DREAM,JOSE CUETO,RODRIGO SILVA S.,7,7 1/4 cpos.,20.7,55
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,8,STRAY KIDS,JONATHAN A. CASTILLO,ALDO PARRA D.,8,9 3/4 cpos.,18.7,59
09-03-2026,Club Hípico de Santiago,6,15:20,1000,Pasto,9,BREGO,DARIEN CHEUQUE,THEODORE CACHELY,9,12 1/4 cpos.,38.4,54
09-03-2026,Club Hípico de Santiago,7,15:50,1000,Pasto,1,LIMATOWN,BENJAMIN SANCHO,ALDO PARRA D.,1,Ganador,5.5,61
09-03-2026,Club Hípico de Santiago,7,15:50,1000,Pasto,4,FERLUISI,JOAQUIN HERRERA,HERNAN ULLOA,2,1/2 cpo.,2.5,54
09-03-2026,Club Hípico de Santiago,7,15:50,1000,Pasto,7,ARAKI,JESUS TORO,ALEJANDRO PADOVANI E.,3,1 3/4 cpos.,3.7,53
09-03-2026,Club Hípico de Santiago,7,15:50,1000,Pasto,3,PIANTAO,LUIS TORRES,ANDRES BERNAL,4,2 1/4 cpos,9.4,58
09-03-2026,Club Hípico de Santiago,7,15:50,1000,Pasto,5,GRIEZMANN,RODOLFO S. DORES,DOMINGO MATTE,5,4 cpos.,11.1,56
09-03-2026,Club Hípico de Santiago,7,15:50,1000,Pasto,2,SEE ME,BENJAMIN TRONCOSO,HERNAN ULLOA,6,4 1/2 cpos.,19,57
09-03-2026,Club Hípico de Santiago,7,15:50,1000,Pasto,6,PALACETE,JONATHAN A. CASTILLO,ALDO PARRA D.,7,6 1/4 cpos.,2.8,60
09-03-2026,Club Hípico de Santiago,8,16:15,1000,Pasto,4,TOQUE Y DESPEGUE,RAFAEL CISTERNAS,JULIO ORELLANA,1,Ganador,2.3,60
09-03-2026,Club Hípico de Santiago,8,16:15,1000,Pasto,2,KANE,OSCAR ULLOA,PATRICIO BAEZA A.,2,1 1/2 cpos.,2.2,60
09-03-2026,Club Hípico de Santiago,8,16:15,1000,Pasto,6,JANNIK,JOAQUIN HERRERA,JULIO ORELLANA,3,8 cpos.,3,56
09-03-2026,Club Hípico de Santiago,8,16:15,1000,Pasto,1,NUNCA PERDONA,SEBASTIAN GONZALEZ,JOSE ARAYA B.,4,8 1/4 cpos.,12.1,60
09-03-2026,Club Hípico de Santiago,8,16:15,1000,Pasto,3,PAJOMA,FELIPE HENRIQUEZ,ISAAC MICHEA,5,12 1/2 cpos.,10.2,60
09-03-2026,Club Hípico de Santiago,8,16:15,1000,Pasto,5,SILVER TIGER,DAVID SANCHEZ,JUAN CAVIERES,6,19 3/4 cpos.,19.2,60
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,5,NETO POSITIVO,BENJAMIN SANCHO,CLAUDIO BERNAL,1,Ganador,5.7,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,2,MORRISON,HUGO OCHOA,RODRIGO SANCHEZ,2,3/4 cpos.,3,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,1,DON TOMMASINO,JAIME MEDINA,PATRICIO BAEZA A.,3,1 cpo.,12.3,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,6,MAJOR TOM,JOAQUIN HERRERA,MARIO RABAJILLE D.,4,3 cpos.,9.2,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,9,SOPELANA,GONZALO ULLOA,HERNAN ULLOA,5,4 3/4 cpos.,6.8,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,10,NEGRETINO,BASTIAN SOTO,JOSE ARAYA B.,6,4 3/4 cpos.,41.7,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,8,CHITORO,NICOLAS SANTIBAÑEZ,PATRICIO VALDERRAMA C.,7,4 3/4 cpos.,28.8,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,3,SIETE VEINTIUNO,RODOLFO FUENZALIDA,CRISTOBAL GONZALEZ M.,8,8 3/4 cpos,43.4,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,4,YO CELEBRO,DANIEL ALVARADO,CARLOS RABY,9,11 1/2 cpos.,29.7,57
09-03-2026,Club Hípico de Santiago,9,16:45,1100,Arena,7,ALL IN,OSCAR ULLOA,PATRICIO BAEZA A.,10,12 3/4 cpos.,25,57
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,4,MUY ADMIRADO,JAIME A. MIÑO,JOAO CASTILLO L.,1,Ganador,20.4,53
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,8,GARFUNKEL,JAIME MEDINA,PATRICIO BAEZA A.,2,1 1/4 cpos.,2.3,58
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,9,GRAN KURU,LESLY C. GONZALEZ,ALDO PARRA D.,3,2 cpos,11.9,52
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,7,GIORGIO DI CAPRI,ALBERTO VASQUEZ,MARITZA PEREZ A.,4,7 cpos.,8.6,59
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,1,MR CASPER,MIGUEL GUTIERREZ,CRISTOBAL GONZALEZ M.,5,10 3/4 cpos.,6.4,58
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,6,KORPER,ROBERTO AVILA,RAUL MONTESINO,6,11 cpos.,13.8,57
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,2,MIYAGI,JOAQUIN HERRERA,MARIO RABAJILLE D.,7,13 3/4 cpos.,2.6,58
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,5,REY RANGNAR,BENJAMIN TRONCOSO,ENRIQUE CARREÑO,8,15 cpos.,18,54
09-03-2026,Club Hípico de Santiago,10,17:15,1000,Pasto,3,DOCTORA MILAGRO,RODOLFO S. DORES,DOMINGO MATTE,9,15 cpos.,10.4,58
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,6,ANCELOTTI,JOAQUIN HERRERA,MARIO RABAJILLE D.,1,Ganador,1.5,54
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,3,EL GRIEGO,JAIME MEDINA,PATRICIO BAEZA A.,2,1 1/2 cpos.,3.8,58
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,5,SEVEN SUMMITS,JORGE ZUÑIGA,JUAN C. SILVA S.,3,4 3/4 cpos.,7.2,54
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,8,MR YO,RODOLFO S. DORES,CRISTOBAL GONZALEZ M.,4,5 1/2 cpos.,13.2,58
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,7,BERJARMIN,BENJAMIN SANCHO,CRISTIAN URBINA,5,7 cpos.,13.5,58
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,4,GONE STAR,RODOLFO FUENZALIDA,CLAUDIO NAVARRO A.,6,7 1/2 cpos.,17.4,53
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,1,ONIX BLUE,RODRIGO PAINEN,SERGIO MORALES,7,8 3/4 cpos,32.5,55
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,9,CUARTO C,RAFAEL CISTERNAS,PATRICIO BAEZA A.,8,10 3/4 cpos.,22,53
09-03-2026,Club Hípico de Santiago,11,17:45,1000,Pasto,2,CORAL REEF,HUGO OCHOA,ALDO PARRA D.,9,26 1/4 cpos.,38.2,56
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,10,POETA GRIEGO (ARG),NELSON ROJAS,THEODORE CACHELY,1,Ganador,2.8,53
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,1,APAPACHADOR,VICTOR MIRANDA,CRISTIAN URBINA,2,1 3/4 cpos.,20.7,57
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,5,VALTOR,BENJAMIN TRONCOSO,ALEJANDRO PADOVANI E.,3,3 1/2 cpos.,10.4,57
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,7,ALPAQUITAY,DARIEN CHEUQUE,PATRICIO BAEZA A.,4,4 3/4 cpos.,16.2,53
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,8,COSCORRON,JAIME MEDINA,PATRICIO BAEZA A.,5,6 3/4 cpos.,2.1,57
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,9,DOÑA QUIJOTELLA,BENJAMIN SANCHO,ANDRES BERNAL,6,7 1/4 cpos.,65.2,56
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,12,EN CHATEAUROUX,JORGE ZUÑIGA,JOSE ARAYA B.,7,7 3/4 cpos.,14.7,57
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,2,CHE AWAY,HUGO OCHOA,MANUEL VELARDE,8,9 cpos.,4.5,55
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,11,MONTESOR,BASTIAN SOTO,JOSE ARAYA B.,9,12 3/4 cpos.,69.5,57
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,6,LUPO VELOCE,LESLY C. GONZALEZ,FELIPE GONZALEZ S.,10,13 1/4 cpos.,21.5,57
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,3,TRASCATRASCA,JOHAN GONZALEZ,JORGE INDA M.,11,14 3/4 cpos.,46.6,57
09-03-2026,Club Hípico de Santiago,12,18:15,1100,Arena,4,FLY EVA,CARLOS ORTEGA,JOSE M. ALVAREZ D.,12,15 1/2 cpos.,73,55
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,2,MANKIND,RODRIGO PAINEN,HECTOR MANRIQUEZ,1,Ganador,11.5,57
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,5,GRAN NONO,JOHAN GONZALEZ,GENARO COVARRUBIAS,2,7 3/4 cpos.,3.1,58
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,7,GRAN PIOLA,LUIS TORRES,FRANCISCO PINOCHET,3,11 1/2 cpos.,5.5,58
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,10,MUY SOLO AQUI,RODOLFO FUENZALIDA,CLAUDIO NAVARRO A.,4,11 3/4 cpos.,2.9,57
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,9,SCROOGE,RICARDO SOLORZA,JOAO CASTILLO L.,5,14 1/4 cpos.,35.2,55
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,11,LYNGOTE,BENJAMIN AYALA,LUIS MACHULAS G.,6,14 1/4 cpos.,8.7,58
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,4,EL KICHAN,DARIEN CHEUQUE,MANUEL VELARDE,7,19 cpos.,4.7,54
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,6,CAMELOT,JORGE A. MORA,CRISTOBAL GONZALEZ M.,8,19 cpos.,15.5,57
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,8,NURMAGOMEDOV,VICTOR MIRANDA,JUAN C. PICHARA,9,19 1/4 cpos.,4.8,58
09-03-2026,Club Hípico de Santiago,13,18:45,1100,Arena,3,CONOCIENDOTE,JOSE CUETO,EUGENIO SWITT,10,23 cpos.,32.9,55
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,11,MUCHO PIQUE,OSCAR ULLOA,GUILLERMO AGUIRRE,1,Ganador,4.2,59
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,9,ENTRE NEGROS,JAIME MEDINA,PATRICIO BAEZA A.,1,Ganador,1.7,54
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,10,RIO AZOPARDO,DANIEL ALVARADO,CLAUDIO BERNAL,3,5 1/4 cpos.,21.4,57
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,2,LOCO Y DEMENTE,LESLY C. GONZALEZ,ALDO PARRA D.,4,7 1/4 cpos.,5.1,58
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,4,FREUD WISH,WLADIMIR QUINTEROS,CARLOS GARCIA,5,9 1/2 cpos.,17.2,53
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,7,NEUER,LUIS TORRES,MARIO RABAJILLE D.,6,9 3/4 cpos.,7.9,60
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,1,CASTOR TROY,BASTIAN SOTO,JOSE ARAYA B.,7,10 3/4 cpos.,91.9,57
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,3,DON MATIAS,NICOLAS MOLINA,OLIVERIO MARTINEZ,8,13 1/2 cpos.,36.3,55
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,6,GRAN RAI,JONATHAN A. CASTILLO,RODRIGO SANCHEZ,9,14 3/4 cpos.,45.5,58
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,8,ZALAVERRY,BENJAMIN TRONCOSO,ALEJANDRO PADOVANI E.,10,22 1/2 cpos.,13.2,59
09-03-2026,Club Hípico de Santiago,14,19:15,1000,Pasto,5,TONY MONTANA,GONZALO ULLOA,JORGE INDA M.,11,23 1/4 cpos.,15.2,56
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,3,FUEGO Y HIERRO,JOAQUIN HERRERA,OLIVERIO MARTINEZ,1,Ganador,3.2,57
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,14,VIVO POR ELLA,JAIME MEDINA,PATRICIO BAEZA A.,2,2 3/4 cpos.,4.8,57
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,7,MI RINCON,HUGO OCHOA,RODRIGO SANCHEZ,3,3 1/4 cpos.,5.3,57
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,6,COMO UN CORAZON,RAFAEL CISTERNAS,CARLOS RABY,4,5 cpos.,3.9,58
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,12,RED DADDY,NICOLAS MOLINA,ANDRES BERNAL,5,6 1/2 cpos.,13.4,57
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,9,VOLANTE MIXTO,RICARDO SOLORZA,FRANCISCO FAUNDEZ LL,6,7 3/4 cpos.,75.8,54
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,5,SASSI,BENJAMIN TRONCOSO,CARLOS GARCIA,7,7 3/4 cpos.,17.3,54
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,13,MECEDOR,MIGUEL GUTIERREZ,ANGEL JAQUE S.,8,13 1/2 cpos.,42.5,55
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,10,LADY ARANTZA,LUIS TORRES,ALBERTO GONZALEZ,9,14 3/4 cpos.,4.8,58
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,4,JAVIVALETU,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,10,16 cpos.,27.1,58
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,8,ACLIS,JOSE PAREDES,ALBERTO GONZALEZ,11,18 3/4 cpos.,116.9,57
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,1,PESO DORADO,RODOLFO FUENZALIDA,CLAUDIO NAVARRO A.,12,22 1/2 cpos.,33,55
09-03-2026,Club Hípico de Santiago,15,19:50,1100,Arena,11,JE T'AIME,FRANCO SANCHEZ,SERGIO MORALES,13,28 1/2 cpos.,47.8,58
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,8,VIVE LE ROI,ALBERTO VASQUEZ,VICTOR MORIS L.,1,Ganador,3.2,58
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,12,CROCKED,HUGO OCHOA,RODRIGO SANCHEZ,2,pczo.,15.9,56
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,14,GRAN ROBERT,VICTOR MIRANDA,JULIO SILVA B.,3,2 cpos,12.2,56
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,4,ESTILO ANTIGUO,BENJAMIN TRONCOSO,JORGE A. INDA DE LA C.,4,2 3/4 cpos.,4.6,57
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,6,WONDERFUL STAR,LUIS TORRES,RODRIGO PULGAR,5,3 1/4 cpos.,7.3,58
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,1,LEYSKA,JUAN M. SOTO,JOSE ARAYA B.,6,4 1/4 cpos,69.2,53
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,3,YADA,NICOLAS MOLINA,ALEXIS PEREZ,7,4 1/2 cpos.,19.7,57
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,2,RAPILLANA,MAURICIO CHAMORRO,RAUL MONTESINO,8,5 cpos.,6.6,58
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,10,VALKYRIE LEGEND,BASTIAN SOTO,JOSE ARAYA B.,9,7 cpos.,17,57
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,9,TODAS MIENTEN,WILBERT LEON,JOSE ARAYA B.,10,8 3/4 cpos,37.9,53
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,11,SISI STAR,JESUS REYES,RAUL MONTESINO,11,9 1/2 cpos.,101.7,55
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,5,ÑILCA,JAIME MEDINA,PATRICIO BAEZA A.,12,9 1/2 cpos.,5.9,54
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,7,ARTHUR SHELBY,RODRIGO PAINEN,JOSE ARAYA B.,13,11 cpos.,24.2,56
09-03-2026,Club Hípico de Santiago,16,20:25,1000,Pasto,13,CHICA DEL LUCERO,BENJAMIN SANCHO,CLAUDIO BERNAL,14,12 1/4 cpos.,9.1,55
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,13,QUE TERRIBLE,VICTOR MIRANDA,CRISTOBAL GONZALEZ M.,1,Ganador,13.6,55
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,4,BESOS DE MIEL,NICOLAS MOLINA,THEODORE CACHELY,2,3/4 cpos.,5.3,58
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,7,GO YOUR OWN WAY,JOHAN GONZALEZ,FRANCISCO FAUNDEZ LL,3,2 cpos,44.5,56
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,11,GRAN COMPAÑERA,CARLOS ORTEGA,JOSE M. ALVAREZ D.,4,3 1/4 cpos.,15.2,57
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,2,RAIRET,GONZALO ULLOA,CRISTOBAL GONZALEZ M.,5,3 1/4 cpos.,3.7,58
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,10,CLAU THE GOLD,JAIME MEDINA,JOSE ARAYA B.,6,3 1/2 cpos.,4.1,58
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,8,EL LEGENDARIO,BENJAMIN SANCHO,CLAUDIO BERNAL,7,4 cpos.,22.5,56
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,3,LITTLE GASPI,FABYAN TAUN,RAUL MONTESINO,8,5 cpos.,117.5,56
09-03-2026,Club Hípico de Santiago,17,21:00,1000,Pasto,9,NIÑITA POR DIOS,WLADIMIR QUINTEROS,RAUL MONTESINO,9,5 cpos.,22.9,54
