Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
2,13:28,SHY EARLY,1000,PASTO,9,YADA,55,A. Perez D.,M. Morales
3,13:54,SEÑOR JUEZ,1300,PASTO,1,EXIJO RESPETO,52,Js. Alvarez D.,H. Ochoa
3,13:54,SEÑOR JUEZ,1300,PASTO,2,YA ERA HORA,59,I. Valdivia,J. Pinochet P.
3,13:54,SEÑOR JUEZ,1300,PASTO,3,SONRISA DULCE,53,N. Molina,J. Pinochet P.
3,13:54,SEÑOR JUEZ,1300,PASTO,4,LOCO Y DEMENTE,60,Jon. A. Castillo,A. Parra D.
3,13:54,SEÑOR JUEZ,1300,PASTO,5,ALAIN DELON,55,R. S. Dores,D. Matte D.
3,13:54,SEÑOR JUEZ,1300,PASTO,6,NUNCA PERDONA,60,L. Torres,Js. Araya B.
3,13:54,SEÑOR JUEZ,1300,PASTO,7,RID AZOPARDO,54,F. Henriquez,Cl. Bernal G.
4,14:24,SIMPLE AMISTAD,1000,ARENA,1,SALE DE MIS OJOS,56,V. Miranda,F. Solar S.
4,14:24,SIMPLE AMISTAD,1000,ARENA,2,UNO CERO,57,C. Gonzalez,F. Gonzalez S.
4,14:24,SIMPLE AMISTAD,1000,ARENA,3,MAKINEN,56,T. Cachely,N. Molina
4,14:24,SIMPLE AMISTAD,1000,ARENA,4,QUEEN ANY,57,F. Taun,R. Montesino S.
4,14:24,SIMPLE AMISTAD,1000,ARENA,5,CABLE A TIERRA,56,M. Chamorro,R. Toledo M.
4,14:24,SIMPLE AMISTAD,1000,ARENA,6,SULTAN GUERRERO,57,R. Fuenzalida,R. Montesino S.
4,14:24,SIMPLE AMISTAD,1000,ARENA,7,FLEETWOOD,56,P. Reyes,H. Manriquez F.
4,14:24,SIMPLE AMISTAD,1000,ARENA,8,FERRAT,57,Js. Villablanca,C. Garcia V.
4,14:24,SIMPLE AMISTAD,1000,ARENA,9,DOMINGO ISLEÑO,55,J. Pimentel,G. Melej R.
4,14:24,SIMPLE AMISTAD,1000,ARENA,10,LATEN GOOD,55,N. Santibañez,G. Peralta P.
4,14:24,SIMPLE AMISTAD,1000,ARENA,11,MY FLORENCE,55,Jr. Zuñiga,A. Perez D.
4,14:24,SIMPLE AMISTAD,1000,ARENA,12,PATMAHO,56,B. Soto,Js. Araya B.
4,14:24,SIMPLE AMISTAD,1000,ARENA,13,PITTIRANGA,55,R. Cisternas,G. Melej R.
4,14:24,SIMPLE AMISTAD,1000,ARENA,14,LA SIGUIENTE,55,Seb. Gonzalez,H. Manriquez F.
4,14:24,SIMPLE AMISTAD,1000,ARENA,15,ROMPECORAZONES,56,Joh. Gonzalez,Cl. Navarro A.
5,14:52,SOY TENAZ,1000,PASTO,1,MONTESOR,57,V. Miranda,Js. Araya B.
5,14:52,SOY TENAZ,1000,PASTO,2,EL MEJOR DE MARIO,57,Seb. Gonzalez,Jr. Inda M.
5,14:52,SOY TENAZ,1000,PASTO,3,KILAN,57,M. A. Donoso,Fco. Pinochet P.
5,14:52,SOY TENAZ,1000,PASTO,4,DON CACHAFAZ,57,C. Ortega,O. Silva S.
5,14:52,SOY TENAZ,1000,PASTO,5,FLANKER,57,Joh. Gonzalez,O. Silva S.
5,14:52,SOY TENAZ,1000,PASTO,6,EL LUBRISHELL,57,D. Cheuque,Js. Araya B.
5,14:52,SOY TENAZ,1000,PASTO,7,JOHN DUTTON,57,F. Medina,R. Sanchez Q.
5,14:52,SOY TENAZ,1000,PASTO,8,CHILGLAND,57,R. Fuenzalida,S. Morales G.
5,14:52,SOY TENAZ,1000,PASTO,9,MUY ADMIRADO,57,R. Fournet,J. Castillo L.
5,14:52,SOY TENAZ,1000,PASTO,10,PELAO PELAO,57,Jr. Zuñiga,P. Molina I.
5,14:52,SOY TENAZ,1000,PASTO,11,POETA GRIEGO,57,N. Molina,Js. Araya B.
6,15:18,MAPORAL,1000,PASTO,1,SPARTAN,60,B. Sancho,A. Parra D.
6,15:18,MAPORAL,1000,PASTO,2,HEROICO,60,K. Espina,P. Baeza A.
6,15:18,MAPORAL,1000,PASTO,3,SOY INVENCIBLE,60,J. Medina,P. Baeza A.
6,15:18,MAPORAL,1000,PASTO,4,CANTICIO,60,Seb. Gonzalez,Js. Araya B.
6,15:18,MAPORAL,1000,PASTO,5,SINGLE BARREL,60,P. Robles,J. Pinochet P.
6,15:18,MAPORAL,1000,PASTO,6,CARLITOS YUSTI,60,L. Torres,O. Martinez L.
7,15:48,STOKER,1000,ARENA,1,SORELLA DEL KING,56,H. Ochoa,R. Sanchez Q.
7,15:48,STOKER,1000,ARENA,2,WALK EASY,57,L. C. Gonzalez,R. Montesino S.
7,15:48,STOKER,1000,ARENA,3,JOHN COOPER,57,J. Reyes,A. Perez D.
7,15:48,STOKER,1000,ARENA,4,HIJA DEL PAN,56,M. Chamorro,R. Montesino S.
7,15:48,STOKER,1000,ARENA,5,ANTUMBRA,56,V. Miranda,A. Bernal G.
7,15:48,STOKER,1000,ARENA,6,TOP KING,57,R. Covarrubias,A. Perez D.
7,15:48,STOKER,1000,ARENA,7,EMA COOCK,56,D. Carrasco,Js. Alvarez D.
7,15:48,STOKER,1000,ARENA,8,APOLLONOS,57,C. Ortega,Js. Alvarez D.
7,15:48,STOKER,1000,ARENA,9,TINTA ETERNA,56,R. Fournet,J. C. Pichara J.
7,15:48,STOKER,1000,ARENA,10,TRANQUILO RONALDO,56,B. Sancho,Cl. Bernal G.
7,15:48,STOKER,1000,ARENA,11,TREN A CARTAGENA,56,J. Medina,P. Baeza A.
7,15:48,STOKER,1000,ARENA,12,MARY QUEEN,56,N. Molina,M. Velarde B.
7,15:48,STOKER,1000,ARENA,13,TU Y YO,56,Js. Araya B.,Js. Paredes
7,15:48,STOKER,1000,ARENA,14,TODAS MIENTEN,56,Js. Paredes,Js. Araya B.
8,16:18,SILVERADO,1000,ARENA,1,C'EST VRAI,55,L. C. Gonzalez,D. Matte D.
8,16:18,SILVERADO,1000,ARENA,2,EL CARRIL,57,Jn. M. Soto,J. Castillo L.
8,16:18,SILVERADO,1000,ARENA,3,PALTOCITO,56,R. Fuenzalida,C. Gonzalez M.
8,16:18,SILVERADO,1000,ARENA,4,COMO DORMISTE,59,Joh. Gonzalez,R. Montesino S.
8,16:18,SILVERADO,1000,ARENA,5,EL CURANDERO,57,P. Robles,J. Pinochet P.
8,16:18,SILVERADO,1000,ARENA,6,SALTO DEL GUAPO,58,Jr. A. Gonzalez,S. Morales G.
8,16:18,SILVERADO,1000,ARENA,7,BORN TO BE WILD,56,Js. Alvarez D.,R. Toledo M.
8,16:18,SILVERADO,1000,ARENA,8,SAWYER,61,C. Ortega,M. Morales
8,16:18,SILVERADO,1000,ARENA,9,DALIKA,55,Seb. Gonzalez,M. Rabajille D.
8,16:18,SILVERADO,1000,ARENA,10,STRONG DAIKIRI,53,Js. Araya B.,Js. Paredes
8,16:18,SILVERADO,1000,ARENA,11,COMPLOT,52,R. Cisternas,Cr. Urbina R.
8,16:18,SILVERADO,1000,ARENA,12,CAROLITO,55,I. Valdivia,C. Gonzalez M.
9,16:48,BROOKE,1200,ARENA,1,SANDIA,52,I. Valdivia,R. Sanchez Q.
9,16:48,BROOKE,1200,ARENA,2,PRIVATE COLLECTION,54,J. Medina,P. Baeza A.
9,16:48,BROOKE,1200,ARENA,3,RADIANT ORQUIDEA,56,W. Quinteros,C. Garcia V.
9,16:48,BROOKE,1200,ARENA,4,ABOMBADA,53,Seb. Gonzalez,Jr. A. Inda De La C.
9,16:48,BROOKE,1200,ARENA,5,QUANTO AMORE SEI,58,L. Torres,Js. Alvarez D.
9,16:48,BROOKE,1200,ARENA,6,LUDANA,61,K. Espina,M. Rabajille D.
10,17:18,SOY GRACIOSO,1200,PASTO,1,MAJOR TOM,57,K. Espina,M. Rabajille D.
10,17:18,SOY GRACIOSO,1200,PASTO,2,CORAGGIOSO,57,J. Medina,P. Baeza A.
10,17:18,SOY GRACIOSO,1200,PASTO,3,EL JOVERO,57,V. Miranda,F. Gonzalez S.
10,17:18,SOY GRACIOSO,1200,PASTO,4,BUENOS TIEMPOS,57,Jr. Zuñiga,O. Martinez L.
10,17:18,SOY GRACIOSO,1200,PASTO,5,EL CONQUISTADOR,57,Seb. Gonzalez,Js. Araya B.
10,17:18,SOY GRACIOSO,1200,PASTO,6,COMANDANTE TRUENO,57,Jon. A. Castillo,A. Parra D.
10,17:18,SOY GRACIOSO,1200,PASTO,7,EL GLORIOSO,57,R. Fuenzalida,S. Morales G.
10,17:18,SOY GRACIOSO,1200,PASTO,8,ARANGUIZ,57,F. Medina,R. Sanchez Q.
10,17:18,SOY GRACIOSO,1200,PASTO,9,NEGRETINO,57,Js. Araya B.,B. Soto
10,17:18,SOY GRACIOSO,1200,PASTO,10,SECRETO DE AMOR,57,R. Fournet,Js. Araya B.
10,17:18,SOY GRACIOSO,1200,PASTO,11,TIZ THE RULE,57,H. Ochoa,R. Sanchez Q.
10,17:18,SOY GRACIOSO,1200,PASTO,12,LIGHT AND DARK,57,Jr. A. Gonzalez,A. Parra D.
11,17:48,SPECIAL ONE,1300,PASTO,1,EL BIGOTE,53,H. Ochoa,R. Silva S.
11,17:48,SPECIAL ONE,1300,PASTO,2,REY DEL ESTERO,57,G. Rodriguez,H. E. Ulloa P.
11,17:48,SPECIAL ONE,1300,PASTO,3,QUIEN ME PILLO,55,F. Sanchez,S. Morales G.
11,17:48,SPECIAL ONE,1300,PASTO,4,MONARCA,58,B. Sancho,G. Peralta P.
11,17:48,SPECIAL ONE,1300,PASTO,5,FITTIPALDI,56,R. Fuenzalida,A. Bernal G.
11,17:48,SPECIAL ONE,1300,PASTO,6,GANDA,57,R. Cisternas,J. Orellana R.
11,17:48,SPECIAL ONE,1300,PASTO,7,EL RUFO,55,I. Valdivia,O. Silva S.
11,17:48,SPECIAL ONE,1300,PASTO,8,MIYAGI,58,L. Torres,M. Rabajille D.
11,17:48,SPECIAL ONE,1300,PASTO,9,ME DAS OTRO BESO,52,Jr. Zuñiga,P. Molina I.
11,17:48,SPECIAL ONE,1300,PASTO,10,KIASTRELO,50,L. C. Gonzalez,M. Covarrubias E.
12,18:18,SEÑOR JAVIER,1300,PASTO,1,COMO UN CORAZON,55,R. Cisternas,C. Raby V.
12,18:18,SEÑOR JAVIER,1300,PASTO,2,GUNDOGAN,57,R. Fournet,A. Parra D.
12,18:18,SEÑOR JAVIER,1300,PASTO,3,PERDUTO,57,J. Medina,P. Baeza A.
12,18:18,SEÑOR JAVIER,1300,PASTO,4,CATAPOS,57,D. Cheuque,A. Parra D.
12,18:18,SEÑOR JAVIER,1300,PASTO,5,HAZTE VER,57,V. Miranda,E. Carreño R.
12,18:18,SEÑOR JAVIER,1300,PASTO,6,DJOCOVIC,57,D. Alvarado,C. Raby V.
12,18:18,SEÑOR JAVIER,1300,PASTO,7,MURCOTT,57,R. Fuenzalida,A. Bernal G.
12,18:18,SEÑOR JAVIER,1300,PASTO,8,AL AMIR,57,Seb. Gonzalez,H. E. Ulloa P.
12,18:18,SEÑOR JAVIER,1300,PASTO,9,QUIEN ERES TU,55,G. Rodriguez,C. Raby V.
12,18:18,SEÑOR JAVIER,1300,PASTO,10,TOUCHING ME,55,Jr. A. Gonzalez,C. Raby V.
13,18:50,SPOK,1000,ARENA,1,PELAMBRE,55,Jon. A. Castillo,R. Sanchez Q.
13,18:50,SPOK,1000,ARENA,2,KUAI MA,58,F. Henriquez,S. Morales G.
13,18:50,SPOK,1000,ARENA,3,GRAND CODY'S,57,J. Silva B.,R. Silva S.
13,18:50,SPOK,1000,ARENA,4,INCENTS,59,R. Fuenzalida,R. Solorza
13,18:50,SPOK,1000,ARENA,5,LA JIBARITA,58,V. Miranda,E. Carreño R.
13,18:50,SPOK,1000,ARENA,6,MAHER,59,J. Medina,H. E. Ulloa P.
13,18:50,SPOK,1000,ARENA,7,SPES,58,T. Cachely,D. Carrasco
13,18:50,SPOK,1000,ARENA,8,CARPINCHO,59,R. Cisternas,Cl. Bernal G.
13,18:50,SPOK,1000,ARENA,9,REINA JAKE,55,Jn. Muñoz M.,G. Melej R.
13,18:50,SPOK,1000,ARENA,10,MANHATTAN PROJECT,54,H. Ochoa,C. Melero F.
13,18:50,SPOK,1000,ARENA,11,TENGO UN SUEÑO,54,Joh. Gonzalez,R. Montesino S.
13,18:50,SPOK,1000,ARENA,12,MY RICHARD,56,I. Valdivia,H. Manriquez F.
13,18:50,SPOK,1000,ARENA,13,ALCABONTA,53,J. Pimentel,G. Melej R.
13,18:50,SPOK,1000,ARENA,14,CONGOBELGA,54,C. Ortega,J. Castillo L.
13,18:50,SPOK,1000,ARENA,15,GRAND FRIEND,57,M. A. Donoso,Fco. Pinochet P.
14,19:22,SIVORI,1000,ARENA,1,SISI STAR,56,J. Reyes,R. Montesino S.
14,19:22,SIVORI,1000,ARENA,2,GOLFISTA,57,G. Rodriguez,C. Gonzalez M.
14,19:22,SIVORI,1000,ARENA,3,CARIÑOSITO,56,R. S. Dores,D. Matte D.
14,19:22,SIVORI,1000,ARENA,4,ARTHUR SHELBY,57,Seb. Gonzalez,Js. Araya B.
14,19:22,SIVORI,1000,ARENA,5,NO TIENE PALABRA,57,R. Avila,R. Montesino S.
14,19:22,SIVORI,1000,ARENA,6,ELMITA,57,B. Sancho,A. Bernal G.
14,19:22,SIVORI,1000,ARENA,7,SOY EL CANTANTE,57,L. Gonzalez,R. Sanchez Q.
14,19:22,SIVORI,1000,ARENA,8,A TODO CORAZON,57,B. Ayala,M. Medina T.
14,19:22,SIVORI,1000,ARENA,9,TE DIGO ALGO,56,N. Santibañez,Cl. Bernal G.
14,19:22,SIVORI,1000,ARENA,10,EL SOM CENTAURO,55,R. Covarrubias,A. Perez D.
14,19:22,SIVORI,1000,ARENA,11,PALMAS SORDITAS,55,Joh. Gonzalez,W. Peña P.
14,19:22,SIVORI,1000,ARENA,12,GRAN SAMIR,56,L. C. Gonzalez,H. Manriquez F.
14,19:22,SIVORI,1000,ARENA,13,PRIMA TOWN,55,V. Bracetti,H. Manriquez F.
14,19:22,SIVORI,1000,ARENA,14,VUELVE LA FARRA,56,H. Ochoa,R. Silva S.
14,19:22,SIVORI,1000,ARENA,15,NEOLIBERAL,56,R. Fuenzalida,R. Montesino S.
15,19:53,SARETA,1000,ARENA,1,NOTORIOUS LOVER,56,Joh. Gonzalez,D. Matte D.
15,19:53,SARETA,1000,ARENA,2,UNDER THE LIGHT,57,G. Rodriguez,R. Montesino S.
15,19:53,SARETA,1000,ARENA,3,FUEGO Y HIERRO,56,Jr. Zuñiga,O. Martinez L.
15,19:53,SARETA,1000,ARENA,4,REINA ALBA,57,J. Medina,R. Sanchez Q.
15,19:53,SARETA,1000,ARENA,5,ACHAPLINA,56,L. C. Gonzalez,W. Peña P.
15,19:53,SARETA,1000,ARENA,6,SALDO CONTABLE,57,V. Miranda,R. Silva S.
15,19:53,SARETA,1000,ARENA,7,EL NENE,56,T. Cachely,Cl. Bernal G.
15,19:53,SARETA,1000,ARENA,8,IVY QUEEN,57,B. Sancho,Cl. Bernal G.
15,19:53,SARETA,1000,ARENA,9,SASSI,56,R. Solorza,C. Garcia V.
15,19:53,SARETA,1000,ARENA,10,TOWN OF TREBBI,56,F. Sanchez,S. Morales G.
15,19:53,SARETA,1000,ARENA,11,VAI BENE COSI,56,V. Bracetti,H. Manriquez F.
15,19:53,SARETA,1000,ARENA,12,LA ESCUDERA,56,Js. Araya B.,H. Manriquez F.
15,19:53,SARETA,1000,ARENA,13,YO SOY YI,56,Seb. Gonzalez,H. Manriquez F.
15,19:53,SARETA,1000,ARENA,14,TESORITO MIO,56,H. Ochoa,Js. Araya B.
15,19:53,SARETA,1000,ARENA,15,MERCI MON DIEU,56,W. Quinteros,D. Matte D.
16,20:26,SPIDER,1000,ARENA,1,LEYSKA,55,Js. Araya B.,R. Fournet
16,20:26,SPIDER,1000,ARENA,2,GRANDE TUZA,57,V. Miranda,F. Gonzalez S.
16,20:26,SPIDER,1000,ARENA,3,YULITZKA,57,B. Soto,M. Morales
16,20:26,SPIDER,1000,ARENA,4,MISTER MINNION,58,Seb. Gonzalez,A. Perez D.
16,20:26,SPIDER,1000,ARENA,5,SALTO DE LUZ,57,J. Silva B.,A. Perez D.
16,20:26,SPIDER,1000,ARENA,6,PRINCESS MARGARET,58,J. Medina,R. Silva S.
16,20:26,SPIDER,1000,ARENA,7,SEATTLE SNOW,57,R. Avila,R. Montesino S.
16,20:26,SPIDER,1000,ARENA,8,ELKAN DADDY,58,Jr. Zuñiga,O. Martinez L.
16,20:26,SPIDER,1000,ARENA,9,MR NUTS,55,L. C. Gonzalez,J. C. Silva S.
16,20:26,SPIDER,1000,ARENA,10,PUNTO QUIEBRE,54,Fel. Moreno,L. Parra G.
16,20:26,SPIDER,1000,ARENA,11,SOL DE PRIMAVERA,54,N. Molina,J. Pinochet P.
16,20:26,SPIDER,1000,ARENA,12,CANELO DORADO,56,A. Varas,C. Gonzalez M.
16,20:26,SPIDER,1000,ARENA,13,SOUK,54,G. Rodriguez,T. Cachely
16,20:26,SPIDER,1000,ARENA,14,OBRA DE ARTE,55,R. S. Dores,D. Matte D.
16,20:26,SPIDER,1000,ARENA,15,ELQUILIMAY,55,J. Reyes,R. Montesino S.
17,20:58,SONNO,1000,ARENA,1,MR MISTER,56,V. Miranda,F. Gonzalez S.
17,20:58,SONNO,1000,ARENA,2,RISBY,57,L. Gonzalez,R. Sanchez Q.
17,20:58,SONNO,1000,ARENA,3,ASTRO SOL,56,N. Santibañez,A. Parra D.
17,20:58,SONNO,1000,ARENA,4,FLEDGE,57,L. C. Gonzalez,F. Gonzalez S.
17,20:58,SONNO,1000,ARENA,5,VUELA EL AMOR,57,B. Sancho,A. Jaque S.
17,20:58,SONNO,1000,ARENA,6,HUACARNECO,57,Joh. Gonzalez,Fco. Pinochet P.
17,20:58,SONNO,1000,ARENA,7,WONDER SUMMER,57,Js. Araya B.,B. Soto
17,20:58,SONNO,1000,ARENA,8,DON'T CRY DADDY,57,Js. Eyzaguirre,O. E. Silva G.
17,20:58,SONNO,1000,ARENA,9,VERSERO,56,J. Medina,P. Valderrama C.
17,20:58,SONNO,1000,ARENA,10,CINABRIO,55,N. Molina,T. Cachely
17,20:58,SONNO,1000,ARENA,11,MISTER HEAD,55,J. Toro,A. Parra D.
17,20:58,SONNO,1000,ARENA,12,JAVIVALETU,56,A. Varas,A. Padovani E.
17,20:58,SONNO,1000,ARENA,13,SUBI,55,P. Reyes,A. Perez D.
17,20:58,SONNO,1000,ARENA,14,AIRE DE TIGRE,55,M. Morales,J. Pinochet P.
17,20:58,SONNO,1000,ARENA,15,JULIO PARDO,56,G. Rodriguez,C. Gonzalez M.
18,21:30,SATINE,1000,ARENA,1,BOY SCOUT,56,Jon. A. Castillo,A. Parra D.
18,21:30,SATINE,1000,ARENA,2,GRACIOSA COZETTE,57,J. Medina,P. Baeza A.
18,21:30,SATINE,1000,ARENA,3,MI BELLA FER,57,L. C. Gonzalez,F. Gonzalez S.
18,21:30,SATINE,1000,ARENA,4,BERGERAC,57,Js. Villablanca,M. Medina T.
18,21:30,SATINE,1000,ARENA,5,MARIA SUREÑA,57,R. Fuenzalida,C. Gonzalez M.
18,21:30,SATINE,1000,ARENA,6,CINDARA,57,Js. Araya B.,V. Miranda
18,21:30,SATINE,1000,ARENA,7,MI BELLA ESPERANZA,57,G. Rodriguez,H. Castillo S.
18,21:30,SATINE,1000,ARENA,8,ANFIELD ROAD,57,A. Fernandez L.,J. Toro
18,21:30,SATINE,1000,ARENA,9,BRUJO DORADO,56,N. Santibañez,T. Cachely
18,21:30,SATINE,1000,ARENA,10,INTRIGANT,56,R. Covarrubias,A. Perez D.
18,21:30,SATINE,1000,ARENA,11,NEL BLU,56,B. Sancho,Cl. Bernal G.
18,21:30,SATINE,1000,ARENA,12,SPELLBOUND,57,R. S. Dores,C. Garcia V.
18,21:30,SATINE,1000,ARENA,13,PETIROSSA,56,N. Molina,R. Montesino S.
18,21:30,SATINE,1000,ARENA,14,GO YOUR OWN WAY,56,P. Reyes,Fco. Faundez L.
18,21:30,SATINE,1000,ARENA,15,TWO FLAGS,57,R. Solorza,A. Perez D.
