Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
3,13:52,Favorecido,1000,Arena,2,AYUSA,55,B.Ayala,E.Becar B.
3,13:52,Favorecido,1000,Arena,3,CACHORRITA MIA,56,J.Medina,P.Valderrama C.
3,13:52,Favorecido,1000,Arena,4,MITSKI,55,D.Carvacho,R.Quiroz S.
3,13:52,Favorecido,1000,Arena,5,POWER GIRL,56,B.Leon,M.Covarrubias E.
3,13:52,Favorecido,1000,Arena,6,JUNIPER,55,F.Morales,J.Hirmas R.
3,13:52,Favorecido,1000,Arena,7,PATYTA BLACK,56,F.Henriquez,M.Norambuena Ch.
3,13:52,Favorecido,1000,Arena,8,CASPER INN,54,J.Eyzaguirre,L.Machulas G.
3,13:52,Favorecido,1000,Arena,9,EL CHICO RICHARD,55,L.C.Gonzalez,A.Martinez C.
3,13:52,Favorecido,1000,Arena,10,VIVIMOS SONANDO,56,Seb.Gonzalez,J.Pichara J.
4,14:19,Folilet,1000,Arena,1,QUE HICE MAL,56,W.Quinteros,J.Hirmas R.
4,14:19,Folilet,1000,Arena,2,BONITA FLOR,56,G.Acevedo,J.Ubilla P.
4,14:19,Folilet,1000,Arena,3,PALABRA CIERTA,58,D.Carvacho,R.Quiroz S.
4,14:19,Folilet,1000,Arena,4,NANVERQUI,56,R.Painen,M.Perez A.
4,14:19,Folilet,1000,Arena,5,BEBETIAN,56,B.Ayala,J.Hirmas R.
4,14:19,Folilet,1000,Arena,6,GOOD MORNING RED,56,I.Vargas,H.Pacheco P.
4,14:19,Folilet,1000,Arena,7,LA TOSTADORA,57,P.Galaz,H.Pacheco P.
4,14:19,Folilet,1000,Arena,8,REDQUIVER,56,H.Barrera,R.Quiroz S.
4,14:19,Folilet,1000,Arena,9,CANOVANAS,56,A.Varas,J.Venegas P.
4,14:19,Folilet,1000,Arena,10,BHADRAK,56,And.Covarrubias,J.Bravo M.
4,14:19,Folilet,1000,Arena,11,SENORITA JERICO,56,H.Jimenez,J.Hirmas R.
4,14:19,Folilet,1000,Arena,12,MANGINO,56,F.Morales,A.Aviles L.
4,14:19,Folilet,1000,Arena,13,POP VISION,56,M.A.Bustamante,E.Lagunas R.
4,14:19,Folilet,1000,Arena,14,SOY ENRIQUETA,59,G.Aros,A.Padovani E.
4,14:19,Folilet,1000,Arena,15,CHILLY WILLY,56,F.Medina,R.Quiroz S.
5,14:46,Ferdinando,1000,Arena,1,SORPRENDEME,56,R.Varas,L.Machulas G.
5,14:46,Ferdinando,1000,Arena,2,EL MARIPEPA,56,V.Miranda,J.Pichara J.
5,14:46,Ferdinando,1000,Arena,3,SU MERCI,58,R.Araya,D.Contreras A.
5,14:46,Ferdinando,1000,Arena,4,POWER OF HORSES,56,F.Morales,J.Hirmas R.
5,14:46,Ferdinando,1000,Arena,5,BETONE,56,J.Medina,P.Valderrama C.
5,14:46,Ferdinando,1000,Arena,6,KING CORLEONE,56,T.Seith,C.Quiroz E.
5,14:46,Ferdinando,1000,Arena,7,LADY BAY,57,M.Galaz,J.Lastra B.
5,14:46,Ferdinando,1000,Arena,8,TE DIRIA,56,M.Cordero,J.Castillo D.
5,14:46,Ferdinando,1000,Arena,9,GUANAQUERO,56,J.Villablanca,E.Lab R.
5,14:46,Ferdinando,1000,Arena,10,CHICA DE CAMPEONES,56,Seb.Gonzalez,R.Quiroz S.
5,14:46,Ferdinando,1000,Arena,11,TEMPORAL DE AMOR,56,C.Ortega,E.Lab R.
5,14:46,Ferdinando,1000,Arena,12,MANCHITA DEL NUBLE,56,R.Fuenzalida,C.Melero F.
5,14:46,Ferdinando,1000,Arena,13,SAHARA CHROME,56,A.Varas,E.Switt V.
5,14:46,Ferdinando,1000,Arena,14,ALAJJA,56,L.Torres,J.Aravena M.
6,15:13,Feroz,1000,Arena,1,BEAUTIFUL MOON,54,C.Bustos,J.Hirmas R.
6,15:13,Feroz,1000,Arena,2,LA CHULA,55,L.C.Gonzalez,M.Perez A.
6,15:13,Feroz,1000,Arena,3,CARITA DE CULPABLE,56,M.Galaz,R.Rojas S.
6,15:13,Feroz,1000,Arena,4,YA MAGICO,55,Jo.A.Gonzalez,G.Covarrubias E.
6,15:13,Feroz,1000,Arena,5,EL DIECIOCHO,55,H.Jimenez,E.Lagunas R.
6,15:13,Feroz,1000,Arena,6,SASUKE,55,V.Miranda,J.Pichara J.
6,15:13,Feroz,1000,Arena,7,KANASAKI,56,D.Carvacho,R.Quiroz S.
6,15:13,Feroz,1000,Arena,8,BLACK KINGLY,54,L.P.Silva,G.Covarrubias E.
6,15:13,Feroz,1000,Arena,9,RUCIA DE ORO,55,D.Sanchez,J.Pichara J.
6,15:13,Feroz,1000,Arena,10,GRAN LALITO,55,R.Fournet,J.Pichara J.
6,15:13,Feroz,1000,Arena,11,THE LAST WOLF,54,J.Eyzaguirre,L.Machulas G.
7,15:40,Fatto In Casa,1000,Arena,1,SALMA ALEGRE,55,W.Quinteros,E.Switt V.
7,15:40,Fatto In Casa,1000,Arena,2,VOLASTE A LA META,56,B.Rubilar,P.Diaz S.
7,15:40,Fatto In Casa,1000,Arena,3,COMO EL SOL,57,Jo.A.Gonzalez,J.Pichara J.
7,15:40,Fatto In Casa,1000,Arena,4,LA RUMBERA,55,A.Villagra,R.Bernal G.
7,15:40,Fatto In Casa,1000,Arena,5,MONKYPOC,56,L.P.Silva,G.Covarrubias E.
7,15:40,Fatto In Casa,1000,Arena,6,ARTE DE MAGIA,55,V.Miranda,A.Padovani E.
7,15:40,Fatto In Casa,1000,Arena,7,ISTRIONICO,57,J.Mino,M.Apablaza G.
7,15:40,Fatto In Casa,1000,Arena,8,VASCA BRAVA,55,W.Leon,J.Espineira C.
7,15:40,Fatto In Casa,1000,Arena,9,WESTERN FILM,56,C.Bustos,E.Lab R.
7,15:40,Fatto In Casa,1000,Arena,10,PAQUETE PLATICO,56,R.Fuenzalida,E.Switt V.
7,15:40,Fatto In Casa,1000,Arena,11,MR RANGER,54,J.Eyzaguirre,I.Michea F.
7,15:40,Fatto In Casa,1000,Arena,12,DI ALBA,55,J.Herrera,G.Covarrubias E.
7,15:40,Fatto In Casa,1000,Arena,13,NEGRITA PECOSA,55,B.Sancho,H.Castillo S.
7,15:40,Fatto In Casa,1000,Arena,14,GLAMROCK,59,G.Ulloa,W.Pena P.
8,16:09,Fangal,1000,Arena,1,ME VERAS CAER,55,F.Medina,J.Castillo D.
8,16:09,Fangal,1000,Arena,2,A LA BANDADA,55,R.Varas,R.Rojas S.
8,16:09,Fangal,1000,Arena,3,FETLOCK JOINT,56,I.Vargas,M.Apablaza G.
8,16:09,Fangal,1000,Arena,4,HERMANO ERIC,55,A.Apablaza,A.Padovani E.
8,16:09,Fangal,1000,Arena,5,RABIOSO PELAO,56,Jo.A.Gonzalez,J.Pichara J.
8,16:09,Fangal,1000,Arena,6,EL FORASTERO (ARG),55,A.Villagra,R.Rojas S.
8,16:09,Fangal,1000,Arena,7,LEXUS,56,N.Rojas,R.Pulgar A.
8,16:09,Fangal,1000,Arena,8,SOVICH,55,F.Henriquez,M.Norambuena Ch.
8,16:09,Fangal,1000,Arena,9,BLUE KENTUCKY GIRL,55,L.P.Silva,G.Covarrubias E.
8,16:09,Fangal,1000,Arena,10,TIA GUACOLDA,56,F.Morales,R.Montesino S.
8,16:09,Fangal,1000,Arena,11,INDIA TERCA,54,L.Rivera,E.Switt V.
8,16:09,Fangal,1000,Arena,12,GIORGIO ELORIGINAL,55,M.Galaz,J.Lastra B.
8,16:09,Fangal,1000,Arena,13,LA SONE,55,A.Morales,G.Covarrubias E.
8,16:09,Fangal,1000,Arena,14,INDIA MAULINA,60,R.Dores,J.Hirmas R.
8,16:09,Fangal,1000,Arena,15,EL APARECIDO,55,J.Cueto,R.Quiroz S.
9,16:37,Fierecillo,1200,Arena,1,VALCABADO,57,J.Herrera,R.Bernal G.
9,16:37,Fierecillo,1200,Arena,2,EL CUYI JOAN,57,M.Galaz,G.Covarrubias E.
9,16:37,Fierecillo,1200,Arena,3,A VECES PUEDO,57,J.Castillo,A.Parra D.
9,16:37,Fierecillo,1200,Arena,4,TSUBASA,57,G.Aros,J.Pichara J.
9,16:37,Fierecillo,1200,Arena,5,CONDE DE LUJAN,57,V.Miranda,A.Padovani E.
9,16:37,Fierecillo,1200,Arena,6,NO ES NA CIERTO,57,D.Sanchez,A.Parra D.
9,16:37,Fierecillo,1200,Arena,7,ALEGREMENTE,57,M.A.Bustamante,H.Manriquez F.
9,16:37,Fierecillo,1200,Arena,8,VELOCIRAPTOR,57,M.Gutierrez,R.Quiroz S.
9,16:37,Fierecillo,1200,Arena,9,MISTER HARI,57,J.Zuniga,C.Quiroz E.
9,16:37,Fierecillo,1200,Arena,10,DESTELLANTE,57,R.Fournet,J.Pichara J.
9,16:37,Fierecillo,1200,Arena,11,WUALDINI,57,N.Rojas,J.Pichara J.
9,16:37,Fierecillo,1200,Arena,12,PRACTICAL KNIGHT,57,J.Medina,J.P.Baeza J.
10,17:05,Oregano,1200,Arena,1,PLATON,51,A.Vasquez,J.Pichara J.
10,17:05,Oregano,1200,Arena,2,VOY PAL PUEBLO,57,A.Alvarez,C. Urbina H.
10,17:05,Oregano,1200,Arena,3,THE SCIENTIST,59,V.Miranda,A.Padovani E.
10,17:05,Oregano,1200,Arena,4,TRIPLECORONADO,52,N.Rojas,R.Pulgar A.
10,17:05,Oregano,1200,Arena,5,MISTER HIRABOKU,57,L.Torres,M.Apablaza G.
10,17:05,Oregano,1200,Arena,6,JAMON SERRANO,52,B.Troncoso,A.Padovani E.
10,17:05,Oregano,1200,Arena,7,PRACTICAL SISI,58,L.Valdivia,P.Diaz S.
10,17:05,Oregano,1200,Arena,8,RECHAZADO,50,W.Leon,G.Covarrubias E.
10,17:05,Oregano,1200,Arena,9,BISCOTTINO,56,N.Molina,R.Quiroz S.
11,17:35,Fandanguero,1000,Arena,1,COMO TE TENGO,54,D.Carvacho,R.Quiroz S.
11,17:35,Fandanguero,1000,Arena,2,VERSERO,56,W.Leon,P.Valderrama C.
11,17:35,Fandanguero,1000,Arena,3,INOAIMASH,56,P.Galaz,O.Donate S.
11,17:35,Fandanguero,1000,Arena,4,RED ROJO RED,55,B.Ayala,E.Becar B.
11,17:35,Fandanguero,1000,Arena,5,NUEVA VIDA,56,G.Aros,A.Padovani E.
11,17:35,Fandanguero,1000,Arena,6,MIL COPAS,55,J.Cueto,H.Adonis B.
11,17:35,Fandanguero,1000,Arena,7,MERENGADA,56,N.Santibanez,M.Apablaza G.
11,17:35,Fandanguero,1000,Arena,8,COTILLARD,54,A.Vasquez,R.Lopez B.
11,17:35,Fandanguero,1000,Arena,9,EL CURICANO,55,P.Reyes,H.Manriquez F.
11,17:35,Fandanguero,1000,Arena,10,VANDU,56,Seb.Gonzalez,R.Quiroz S.
11,17:35,Fandanguero,1000,Arena,11,TODOS MIENTEN,54,R.Varas,J.Castillo D.
11,17:35,Fandanguero,1000,Arena,12,NOVATO CONTENTO,55,B.Rubilar,R.Pulgar A.
11,17:35,Fandanguero,1000,Arena,13,TOP MODEL,55,C.Bustos,J.Venegas P.
11,17:35,Fandanguero,1000,Arena,14,DRINK'S VALLEY,56,L.Valdivia,R.Quiroz S.
11,17:35,Fandanguero,1000,Arena,15,MARIA CAMILA,55,R.Araya,E.Lab R.
12,18:04,Floripondio,1000,Arena,1,LO FRANCO,55,M.Gutierrez,R.Quiroz S.
12,18:04,Floripondio,1000,Arena,2,WONDER WOMAN,56,L.Vargas,O.Donate S.
12,18:04,Floripondio,1000,Arena,3,IRON SWIM,56,F.Henriquez,M.Norambuena Ch.
12,18:04,Floripondio,1000,Arena,4,LECCLERC,55,D.Carrasco,J.Pichara J.
12,18:04,Floripondio,1000,Arena,5,PRINCESA RUBY,56,D.Carvacho,R.Lopez B.
12,18:04,Floripondio,1000,Arena,6,COSITA DULCE,55,N.Rojas,R.Pulgar A.
12,18:04,Floripondio,1000,Arena,7,LEGENDE,56,R.Fuenzalida,R.Rojas S.
12,18:04,Floripondio,1000,Arena,8,BULLA BLUE,54,L.P.Silva,G.Covarrubias E.
12,18:04,Floripondio,1000,Arena,9,BONITA SORPRESA,55,P.Galaz,H.Pacheco P.
12,18:04,Floripondio,1000,Arena,10,SHALLOW,56,B.Ayala,L.Machulas G.
12,18:04,Floripondio,1000,Arena,11,CITY BLUE,54,C.Bustos,J.Venegas P.
12,18:04,Floripondio,1000,Arena,12,JOHN COOPER,55,F.Morales,R.Montesino S.
12,18:04,Floripondio,1000,Arena,13,LIMENO FELIZ,55,A.Apablaza,P.Valderrama C.
12,18:04,Floripondio,1000,Arena,14,DIOSA CHOCOLATE,56,F.Medina,J.Espineira C.
13,18:33,Belle Watling,1000,Arena,1,MIEL RUBIA,52,L.C.Gonzalez,J.Pichara J.
13,18:33,Belle Watling,1000,Arena,2,MOREAU,60,B.Sancho,R.Lopez B.
13,18:33,Belle Watling,1000,Arena,3,FAMOSA LUZ,60,Jo.A.Gonzalez,G.Covarrubias E.
13,18:33,Belle Watling,1000,Arena,4,ESCRIBI PARA TI,54,R.Cisternas,J.P.Baeza J.
13,18:33,Belle Watling,1000,Arena,5,LA MARTINOKA,60,F.Morales,R.Lopez B.
13,18:33,Belle Watling,1000,Arena,6,ALBA BRAVA,54,B.Troncoso,A.Padovani E.
13,18:33,Belle Watling,1000,Arena,7,LA CHUCKY TRINI,60,M.Galaz,G.Covarrubias E.
13,18:33,Belle Watling,1000,Arena,8,RIDE LIKE A GIRL,52,J.Medina,J.P.Baeza J.
13,18:33,Belle Watling,1000,Arena,9,STAY WITH ME,56,R.Fuenzalida,J.Lastra B.
13,18:33,Belle Watling,1000,Arena,10,LONDON ALERTA,60,Seb.Gonzalez,R.Quiroz S.
13,18:33,Belle Watling,1000,Arena,11,ROCE SECRETO,50,D.Carrasco,J.Pichara J.
13,18:33,Belle Watling,1000,Arena,12,AZRA,54,V.Miranda,E.Lab R.
13,18:33,Belle Watling,1000,Arena,13,YO LO ENTIENDO,54,C.Ortega,E.Lab R.
14,19:03,Farellon,1000,Arena,1,JAVIERA CONSTANZA,54,A.Vasquez,J.Aravena M.
14,19:03,Farellon,1000,Arena,2,CHICA DE LA PALMA,55,A.Varas,J.Castillo D.
14,19:03,Farellon,1000,Arena,3,AMOR DE CHOCOLATE,56,C.Ortega,E.Lab R.
14,19:03,Farellon,1000,Arena,4,ARAGONERO,54,J.Medina,R.Sanchez Q.
14,19:03,Farellon,1000,Arena,5,MAXIWARIO,56,M.Fuentes,G.Covarrubias E.
14,19:03,Farellon,1000,Arena,6,MANNY RIBERA,55,V.Miranda,J.Pichara J.
14,19:03,Farellon,1000,Arena,7,CAMBIAR DE VIDA,56,B.Sancho,L.Machulas G.
14,19:03,Farellon,1000,Arena,8,PERSEVERA SIEMPRE,54,L.Menghini,E.Switt V.
14,19:03,Farellon,1000,Arena,9,KOCCIA,55,R.Cisternas,O.Donate S.
14,19:03,Farellon,1000,Arena,10,ATRAQUELE COMPADRE,55,D.Sanchez,J.Pichara J.
14,19:03,Farellon,1000,Arena,11,SOLO AMIGOS,53,N.Rojas,A.Padovani E.
14,19:03,Farellon,1000,Arena,12,SOCIO MANUEL,55,B.Ayala,L.Machulas G.
14,19:03,Farellon,1000,Arena,13,CICARELLI,54,Jo.A.Gonzalez,G.Covarrubias E.
14,19:03,Farellon,1000,Arena,14,BLESSED,58,D.Carvacho,R.Quiroz S.
14,19:03,Farellon,1000,Arena,15,LUCRECIO,55,B.Leon,P.Molina I.
15,19:32,Fastuoso,1000,Arena,1,KAUNAS,55,F.Morales,R.Lopez B.
15,19:32,Fastuoso,1000,Arena,2,MAGICO IDEAL,56,J.Herrera,R.Bernal G.
15,19:32,Fastuoso,1000,Arena,3,BAILEMOS CUMBIA,59,Jo.A.Gonzalez,G.Covarrubias E.
15,19:32,Fastuoso,1000,Arena,4,DONA SHISHI,55,H.Barrera,R.Quiroz S.
15,19:32,Fastuoso,1000,Arena,5,GRAN HORUS,56,A.Varas,A.Padovani E.
15,19:32,Fastuoso,1000,Arena,6,BUNGABUNGA,55,I.Vargas,J.Bravo M.
15,19:32,Fastuoso,1000,Arena,7,BABY SHAK,56,D.Carrasco,J.Pichara J.
15,19:32,Fastuoso,1000,Arena,8,PROFESSIONALS,55,N.Santibanez,P.Valderrama C.
15,19:32,Fastuoso,1000,Arena,9,RESISTO BIEN,56,Seb.Gonzalez,J.Pichara J.
15,19:32,Fastuoso,1000,Arena,10,LA INSTRUMENTISTA,56,R.Avila,I.Michea F.
15,19:32,Fastuoso,1000,Arena,11,TREN A CAJON,55,D.Carvacho,R.Lopez B.
15,19:32,Fastuoso,1000,Arena,12,CHINITA TRAVIESA,55,N.Rojas,A.Padovani E.
15,19:32,Fastuoso,1000,Arena,13,FREE REIN,55,R.Dores,R.Rojas S.
16,20:00,Faraon,1000,Arena,1,GOLD DADDY,54,Seb. Gonzalez,J.Pichara J.
16,20:00,Faraon,1000,Arena,2,MILO,55,N.Santibanez,L.Urbina H.
16,20:00,Faraon,1000,Arena,3,ZAMBIAN RIVER,57,R.Cisternas,M.Pavez O.
16,20:00,Faraon,1000,Arena,4,BLACKCRACK,54,N.Ramirez,J.Pichara J.
16,20:00,Faraon,1000,Arena,5,BADBOY,55,J.Zuniga,R.Rojas S.
16,20:00,Faraon,1000,Arena,6,TATUADOR,55,J.Medina,P.Valderrama C.
16,20:00,Faraon,1000,Arena,7,VILLETA,56,H.Barrera,R.Lopez B.
16,20:00,Faraon,1000,Arena,8,GOOD PARTNER,54,L.Menghini,E.Switt V.
16,20:00,Faraon,1000,Arena,9,NO VUELVO MAS,55,R.Fuenzalida,J.Hirmas R.
16,20:00,Faraon,1000,Arena,10,CAPO AZZURRA,55,W.Leon,P.Valderrama C.
16,20:00,Faraon,1000,Arena,11,VAQUITA LOIRA,54,And.Covarrubias,M.Covarrubias E.
16,20:00,Faraon,1000,Arena,12,UN GUARITO,55,A.Morales,G.Covarrubias E.
16,20:00,Faraon,1000,Arena,13,EL POLLO DORADO,54,V.Miranda,A.Padovani E.
16,20:00,Faraon,1000,Arena,14,SINESIO,57,J.Herrera,G.Covarrubias E.
17,20:32,Filosofo,1000,Arena,1,TODOS CANTAN,53,V.Miranda,A.Padovani E.
17,20:32,Filosofo,1000,Arena,2,INVITO YO,55,F.Morales,R.Pulgar A.
17,20:32,Filosofo,1000,Arena,3,INDIAN PIRATE,59,A.Vasquez,O.Donate S.
17,20:32,Filosofo,1000,Arena,4,ENSENAME,53,L.Menghini,E.Switt V.
17,20:32,Filosofo,1000,Arena,5,MEDIO BANCA,58,Jo.A.Gonzalez,G.Covarrubias E.
17,20:32,Filosofo,1000,Arena,6,PHARAON,54,J.Eyzaguirre,L.Machulas G.
17,20:32,Filosofo,1000,Arena,7,EL KEMAO,58,N.Ramirez,J.Pichara J.
17,20:32,Filosofo,1000,Arena,8,LES FONTS D'ALGAR,52,H.Barrera,E.Lab R.
17,20:32,Filosofo,1000,Arena,9,LUCIANITA,55,N.Rojas,A.Padovani E.
17,20:32,Filosofo,1000,Arena,10,COSA DE LOCOS,57,L.Valdivia,R.Quiroz S.
17,20:32,Filosofo,1000,Arena,11,OTROSI,52,J.Zuniga,L.Urbina H.
17,20:32,Filosofo,1000,Arena,12,QUINTILA,54,D.Carvacho,I.Michea F.
17,20:32,Filosofo,1000,Arena,13,FASTLOVE,53,J.Medina,R.Lopez B.
17,20:32,Filosofo,1000,Arena,14,THE ARION,60,L.Torres,M.Apablaza G.
17,20:32,Filosofo,1000,Arena,15,NUBES NEGRAS (ARG),55,A.Apablaza,A.Padovani E.
18,21:01,Fabian,1000,Arena,1,VIDA SABROSA,54,A.Villagra,R.Bernal G.
18,21:01,Fabian,1000,Arena,2,ORIZZONTI,55,J.Eyzaguirre,L.Machulas G.
18,21:01,Fabian,1000,Arena,3,ANGELA CLASICA,55,D.Carvacho,R.Quiroz S.
18,21:01,Fabian,1000,Arena,4,STRONG DIVA,54,R.Avila,M.Covarrubias E.
18,21:01,Fabian,1000,Arena,5,FASHION BOY,55,D.Carrasco,J.Pichara J.
18,21:01,Fabian,1000,Arena,6,FRIDAY,54,Seb.Gonzalez,R.Quiroz S.
18,21:01,Fabian,1000,Arena,7,EL JOKER,55,L.Valdivia,R.Quiroz S.
18,21:01,Fabian,1000,Arena,8,ZOBOOMAFOO,54,T.Seith,A.Castagneto U.
18,21:01,Fabian,1000,Arena,9,EL AMIGO,54,Jo.A.Gonzalez,A.Castagneto U.
18,21:01,Fabian,1000,Arena,10,NOUGATINI FLOWER,55,R.Cisternas,M.Pavez O.
18,21:01,Fabian,1000,Arena,11,MANHATTAN PROJECT,53,R.Fuenzalida,C.Melero F.
18,21:01,Fabian,1000,Arena,12,MENTE BRILLANTE,54,R.Fournet,J.Pichara J.
18,21:01,Fabian,1000,Arena,13,SUPER FLY,54,N.Ramirez,J.Pichara J.
18,21:01,Fabian,1000,Arena,14,IL TONINO,56,J.Zuniga,L.Urbina H.
18,21:01,Fabian,1000,Arena,15,FIRST POINT'S,54,H.Barrera,R.Quiroz S.
19,21:30,Fantasmal,1000,Arena,1,SHOW PAINT,55,W.Quinteros,E.Switt V.
19,21:30,Fantasmal,1000,Arena,2,COSTAMIA,55,A.Vasquez,M.Perez A.
19,21:30,Fantasmal,1000,Arena,3,EL ULTIMO QUENO,56,J.Medina,R.Sanchez Q.
19,21:30,Fantasmal,1000,Arena,4,REINA MARGARET,55,J.Herrera,E.Lab R.
19,21:30,Fantasmal,1000,Arena,5,SUNAM,56,And.Covarrubias,M.Covarrubias E.
19,21:30,Fantasmal,1000,Arena,6,FAST PATTERN,55,C.Hernandez,P.Valderrama C.
19,21:30,Fantasmal,1000,Arena,7,GRAN FISCAL,56,M.Gutierrez,O.Donate S.
19,21:30,Fantasmal,1000,Arena,8,TOXIPIRINA,55,R.Fuenzalida,J.Lastra B.
19,21:30,Fantasmal,1000,Arena,9,DAKHAR,55,B.Leon,M.Covarrubias E.
19,21:30,Fantasmal,1000,Arena,10,AMBROSE,55,N.Rojas,A.Padovani E.
19,21:30,Fantasmal,1000,Arena,11,TROYANA,55,R.Covarrubias,M.Covarrubias E.
19,21:30,Fantasmal,1000,Arena,12,HENGROEN,55,B.Sancho,L.Machulas G.
19,21:30,Fantasmal,1000,Arena,13,SECRET DRAGON,55,P.Galaz,M.Apablaza G.
19,21:30,Fantasmal,1000,Arena,14,COMPADRE CRISTIAN,56,J.Villablanca,G.Covarrubias E.
19,21:30,Fantasmal,1000,Arena,15,DALEMITA,55,H.Barrera,R.Quiroz S.
