fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,11,Stroke Of Luck,J. Olate,Raul Vasquez O.,1,1.03.34,3.40,56
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,2,El Manolo,J.A. Miño,Carlos Córdova A.,2,,3.00,55
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,1,Suricata,C.A. Rojas,Raul Vasquez O.,3,,7.70,58
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,10,Furia De Troya,C. Pavez,Armando Navarrete B.,4,,13.20,55
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,3,The Lance,G. Pereda,Carlos Norambuena B.,5,,10.60,59
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,6,Judge Room,A. Pereda,Carlos Norambuena B.,6,,5.60,58
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,7,Yerko,G. Vera,Eduardo González S.,7,,9.90,59
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,9,Charming Star,C. Cordero,Carlos Norambuena B.,8,,110.90,55
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,8,Doble Negro,L. Rojas,Ercira Alarcón J.,9,,12.20,56
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,4,Fresco,J.A. Campos,Francisco Acevedo R.,10,,78.60,58
10-02-2026,Club Hípico de Concepción,1,17:00,1100,Arena,5,La Septima Luna,J.P. Torres,Eduardo González S.,11,,7.30,58
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,8,El Regento,C.A. Rojas,Hector Arteaga Ch.,1,1.03.31,16.20,55
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,1,Assadi,G. Pereda,Hector Arteaga Ch.,2,,10.20,56
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,7,Pecado Inconfesable,V. Mardones,Carlos Córdova A.,3,,17.00,61
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,3,Joventurfman,J.P. Torres,Luis G. Soto E.,4,,3.40,61
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,2,Miss Lady Classic,A. Pereda,Julio Espinosa N.,5,,3.60,55
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,6,Quiero Re Truco,L. Rojas,Gerardo Melo M.,6,,2.30,59
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,5,Niña Samaritana,J. Olate,Hector Arteaga Ch.,7,,23.00,57
10-02-2026,Club Hípico de Concepción,2,17:30,1100,Arena,4,Corazon Penquista,G. Vera,Eduardo González S.,8,,5.70,58
10-02-2026,Club Hípico de Concepción,3,18:00,1300,Arena,7,Victory David,G. Vera,Francisco Acevedo R.,1,1.18.36,2.00,58
10-02-2026,Club Hípico de Concepción,3,18:00,1300,Arena,5,Huichamilla,L. Rojas,Carlos Córdova A.,2,,3.40,57
10-02-2026,Club Hípico de Concepción,3,18:00,1300,Arena,1,Desert Win,I. Carcamo,Hector Arteaga Ch.,3,,9.00,56
10-02-2026,Club Hípico de Concepción,3,18:00,1300,Arena,6,El Gran Tornado,B. Cordero,Francisco Acevedo R.,4,,27.60,57
10-02-2026,Club Hípico de Concepción,3,18:00,1300,Arena,9,Pumara,A. Pereda,Alex Cea S.,5,,6.20,54
10-02-2026,Club Hípico de Concepción,3,18:00,1300,Arena,2,Un Gran Penquista,G. Pereda,Eduardo González S.,6,,6.30,54
