fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,2,QUEEN ANY,ROBERTO AVILA,RAUL MONTESINO,5,,36.8,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,13,PATMAHO,BASTIAN SOTO,JOSE ARAYA B.,6,,4,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,3,EL SOM CENTAURO,RODRIGO COVARRUBIAS,ALEXIS PEREZ,7,,15.1,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,8,LA SIGUIENTE,NICOLAS SANTIBAÑEZ,HECTOR MANRIQUEZ,8,,34.7,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,7,CABLE A TIERRA,MAURICIO CHAMORRO,ROBERTO TOLEDO M.,9,,6.3,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,12,UNO CERO,LESLY C. GONZALEZ,FELIPE GONZALEZ S.,10,,14.8,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,9,LAGO DEL SOL,JESUS TORO,ALVARO FERNANDEZ,11,,12,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,5,RUCIA DEL DOC,JOSE VILLABLANCA,ALVARO FERNANDEZ,12,,27.2,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,4,MY FLORENCE,GERARD RODRIGUEZ,ALEXIS PEREZ,13,,5.1,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,14,SULTAN GUERRERO,RODOLFO S. DORES,RAUL MONTESINO,RT,,-,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,9,16:45,,,11,PRIMA TOWN,N.N.,HECTOR MANRIQUEZ,RT,,-,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,10,LADY ASHLEY,HUGO OCHOA,RODRIGO SANCHEZ,1,,7.8,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,11,DOTTORESSA,JAIME MEDINA,PATRICIO BAEZA A.,2,,1.7,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,9,KEIRA,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,3,,31.6,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,7,HONEY RAW,DANIEL ALVARADO,CARLOS RABY,4,,12.3,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,2,GENIE,NICOLAS SANTIBAÑEZ,JULIO ORELLANA,5,,5.6,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,5,ZHENG SHI,NICOLAS RAMIREZ,MARIO RABAJILLE D.,6,,20.5,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,6,ALISHEBA,NICOLAS MOLINA,ALEJANDRO PADOVANI E.,7,,59,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,1,RAYUELA CORTA,GERARD RODRIGUEZ,ALEJANDRO PADOVANI E.,8,,3.5,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,4,TE TENGO CARIÑO,TOMAS SEITH,OLIVERIO MARTINEZ,9,,63.8,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,8,MUJER DE ORO,RAFAEL CISTERNAS,JULIO ORELLANA,10,,6.1,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,10,17:15,,,3,BARCOLA,SEBASTIAN GONZALEZ,MARIO RABAJILLE D.,RT,,-,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,3,EL PITIN,HUGO OCHOA,CLAUDIO BERNAL,1,,5.4,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,6,LIMATOWN,BENJAMIN SANCHO,ALDO PARRA D.,2,,16.1,61
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,2,FERLUISI,JAIME MEDINA,HERNAN ULLOA,3,,2.4,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,7,PALACETE,JONATHAN A. CASTILLO,ALDO PARRA D.,4,,4.1,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,4,LA ABU,ALBERTO VASQUEZ,JOSE ARAYA B.,5,,9.1,53
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,10,COKE SPIRIT,TOMAS SEITH,PATRICIO LOPEZ,6,,47.3,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,9,STRAY KIDS,NICOLAS SANTIBAÑEZ,ALDO PARRA D.,7,,37.4,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,1,INDHIRA,MAURICIO CHAMORRO,RAUL MONTESINO,8,,6.9,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,5,SEÑOR AMANTE,NICOLAS MOLINA,JOSE ARAYA B.,9,,7.3,52
09-02-2026,CLUB HÍPICO DE SANTIAGO,11,17:45,,,8,ARAKI,JESUS TORO,ALEJANDRO PADOVANI E.,RT,,-,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,1,ANCELOTTI,NICOLAS RAMIREZ,MARIO RABAJILLE D.,1,,1.3,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,5,ODESSA,IGNACIO VALDIVIA,GUILLERMO AGUIRRE,2,,5.6,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,8,RUSTY,JESUS TORO,WALESKA PEÑA,3,,48.4,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,7,JAGER MAISTER,PEDRO ROBLES,JOHN PINOCHET,4,,22.4,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,4,CHOW CHOW,MOISES A. DONOSO,FRANCISCO PINOCHET,5,,33.9,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,11,GIORGIO DI CAPRI,ALBERTO VASQUEZ,MARITZA PEREZ A.,6,,24.7,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,6,CALIFORNIA KING,HUGO OCHOA,JOSE ARAYA B.,7,,42.2,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,12,KORPER,ROBERTO AVILA,RAUL MONTESINO,8,,22.6,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,3,DOCTORA MILAGRO,BENJAMIN SANCHO,DOMINGO MATTE,9,,18.6,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,9,GRAN KURU,JONATHAN A. CASTILLO,ALDO PARRA D.,10,,35.1,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,13,REY ESCOCES,NICOLAS MOLINA,THEODORE CACHELY,11,,16.1,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,10,LONCO BRAVO,SEBASTIAN GONZALEZ,GABRIEL MELEJ,12,,10.6,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,12,18:15,,,2,EL CASTI,RODOLFO S. DORES,DOMINGO MATTE,13,,14.6,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,2,VALKYRIE LEGEND,HUGO OCHOA,JOSE ARAYA B.,1,,2.2,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,3,CHICA DEL LUCERO,NICOLAS MOLINA,CLAUDIO BERNAL,2,,5.6,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,4,OJO DE HALCON,LESLY C. GONZALEZ,FELIPE GONZALEZ S.,3,,7.2,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,1,EL BOHEMIO,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,4,,7.6,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,7,NIÑITA POR DIOS,GERARD RODRIGUEZ,RAUL MONTESINO,5,,3.9,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,5,SCANDINAVA,RODOLFO S. DORES,ANDRES BERNAL,6,,13.2,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,8,VIVIMOS SOÑANDO,NICOLAS RAMIREZ,JUAN C. PICHARA,7,,7.5,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,9,QUE TERRIBLE,TOMAS SEITH,CRISTOBAL GONZALEZ M.,8,,18.4,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,6,BLACK KINGLY,LENNART P. SILVA,GENARO COVARRUBIAS,9,,17,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,11,ARTHUR SHELBY,SEBASTIAN GONZALEZ,JOSE ARAYA B.,10,,15.2,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,12,EXTROVERTIDA,IGNACIO VALDIVIA,HECTOR MANRIQUEZ,11,,13,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,13,18:45,,,10,RECHIFLAO,N.N.,ANDRES BERNAL,RT,,-,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,3,PLUMA DE MAR,WLADIMIR QUINTEROS,CARLOS GARCIA,1,,2.6,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,2,REINA EGIPCIA,JOHAN GONZALEZ,FRANCISCO PINOCHET,2,,4.7,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,9,BARBIE DREAMS,SEBASTIAN GONZALEZ,JULIO SILVA B.,3,,11.5,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,4,TEA AND MILK,GERARD RODRIGUEZ,RAUL MONTESINO,4,,7.9,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,7,WONDERFUL STAR,VICTOR MIRANDA,RODRIGO PULGAR,5,,8.6,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,6,FANTASTIC DREAM,JOSE CUETO,RODRIGO SILVA S.,6,,9.3,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,10,DOMENICO,BASTIAN SOTO,JOSE ARAYA B.,7,,4.9,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,11,LEYSKA,JORGE HERNANDEZ,JOSE ARAYA B.,8,,23.4,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,12,BALDER EL NORUEGO,RODOLFO FUENZALIDA,ANDRES BERNAL,9,,8.2,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,8,SAMARITAN CAT,ALEXIS MORALES,OSCAR SILVA G.,10,,26.3,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,5,TINTA ETERNA,N.N.,ALEXIS PEREZ,RT,,-,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,14,19:15,,,1,JOHN COOPER,DIEGO CARRASCO,RAUL MONTESINO,RT,,-,53
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,3,PEGASUS FANTASIS,MOISES A. DONOSO,FRANCISCO PINOCHET,1,,3.8,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,7,RIO DE LAS MINAS,RAFAEL CISTERNAS,CLAUDIO BERNAL,2,,4.2,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,11,QUE VIVA EL REY,NICOLAS RAMIREZ,MANUEL VELARDE,3,,7.5,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,14,CICARELLI,ALEXIS MORALES,GENARO COVARRUBIAS,4,,10.3,57
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,6,MAXIWARIO,LENNART P. SILVA,GENARO COVARRUBIAS,5,,32.7,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,4,TANGERINE TANGO,WLADIMIR QUINTEROS,HECTOR MANRIQUEZ,6,,6.5,53
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,8,GRAN PIOLA,JOHAN GONZALEZ,FRANCISCO PINOCHET,7,,32.5,54
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,1,QUIEN ME PILLO,FRANCO SANCHEZ,SERGIO MORALES,8,,57.9,53
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,15,MUY SOLO AQUI,JORGE HERNANDEZ,CLAUDIO NAVARRO A.,9,,22.3,52
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,9,LUGA,GERARD RODRIGUEZ,ALDO PARRA D.,10,,9,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,13,PESO DORADO,RODOLFO FUENZALIDA,CLAUDIO NAVARRO A.,11,,14.8,55
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,12,JAVIVALETU,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,12,,47.6,56
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,2,RED DADDY,JONATHAN A. CASTILLO,ANDRES BERNAL,13,,16,58
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,5,POWER MARINE,LESLY C. GONZALEZ,CLAUDIO NAVARRO A.,RT,,-,51
09-02-2026,CLUB HÍPICO DE SANTIAGO,15,19:50,,,10,VOLANTE MIXTO,SEBASTIAN GONZALEZ,FRANCISCO FAUNDEZ LL,NT,,3.5,56
