Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
4,14:30,PALAY (280),1200,ARENA,13,HAMM GOOD,57,C. Ortega,S. Morales G.
4,14:30,PALAY (280),1200,ARENA,14,RUCIA DEL DOC,57,J. Toro,A. Fernandez L.
5,15:01,PALIZZI (281),1000,ARENA,1,ERKAN,57,J. Herrera,
5,15:01,PALIZZI (281),1000,ARENA,2,JULIO PARDO,57,M. Gutierrez,C. Gonzalez M.
5,15:01,PALIZZI (281),1000,ARENA,3,KILAN,57,M. A. Donoso,O. E. Silva G.
5,15:01,PALIZZI (281),1000,ARENA,4,JE SUIS PRET,57,B. Leon,M. Covarrubias E.
5,15:01,PALIZZI (281),1000,ARENA,5,GUNDOGAN,57,C. Fuenzalida,A. Parra D.
5,15:01,PALIZZI (281),1000,ARENA,6,SIEMPRE ESTOY,57,R. S. Dores,D. Matte D.
5,15:01,PALIZZI (281),1000,ARENA,7,WILWITON,57,Joh. Gonzalez,F. Gonzalez S.
5,15:01,PALIZZI (281),1000,ARENA,8,REY DE ASTURIAS,57,Js. Cueto,M. Medina T.
5,15:01,PALIZZI (281),1000,ARENA,9,MURCOTT,57,Jr. A. Gonzalez,A. Bernal G.
5,15:01,PALIZZI (281),1000,ARENA,10,GOLDEN COPPER,57,P. Reyes,D. Matte D.
6,15:26,ALFONSO VIAL L. (282),1800,PASTO,1,FRATELI LA VITA,60,L. Torres,Js. Araya B.
6,15:26,ALFONSO VIAL L. (282),1800,PASTO,2,KANE,60,O. Ulloa,P. Baeza A.
6,15:26,ALFONSO VIAL L. (282),1800,PASTO,3,NORMAN PRICE,60,J. Medina,P. Baeza A.
6,15:26,ALFONSO VIAL L. (282),1800,PASTO,4,TENTADERO,60,K. Espina,P. Baeza A.
6,15:26,ALFONSO VIAL L. (282),1800,PASTO,5,TOQUE Y DESPEGUE,60,Jr. A. Gonzalez,J. Orellana R.
7,15:58,PALOMILLO (283),1000,ARENA,1,VAMOS AL NOA NOA,61,N. Molina,T. Cachely
7,15:58,PALOMILLO (283),1000,ARENA,2,COMO DORMISTE,59,R. Fuenzalida,R. Montesino S.
7,15:58,PALOMILLO (283),1000,ARENA,3,EL CARRIL,57,G. Rodriguez,J. Castillo L.
7,15:58,PALOMILLO (283),1000,ARENA,4,VIENTO AUSTRAL,61,N. Ramirez,M. Rabajille D.
7,15:58,PALOMILLO (283),1000,ARENA,5,CORRER NORTINO,55,H. Ochoa,D. Matte D.
7,15:58,PALOMILLO (283),1000,ARENA,6,INDIAN POET,52,J. Medina,R. Montesino S.
7,15:58,PALOMILLO (283),1000,ARENA,7,MILTEO,52,Js. Cueto,Cr. Urbina R.
7,15:58,PALOMILLO (283),1000,ARENA,8,SALTO DEL GUAPO,53,B. Troncoso,S. Morales G.
7,15:58,PALOMILLO (283),1000,ARENA,9,YOGURDEMORATENIS,61,V. Miranda,J. C. Pichara J.
7,15:58,PALOMILLO (283),1000,ARENA,10,COMPLOT,52,R. Cisternas,Cr. Urbina R.
7,15:58,PALOMILLO (283),1000,ARENA,11,EL CURANDERO,56,P. Robles,J. Pinochet P.
7,15:58,PALOMILLO (283),1000,ARENA,12,C'EST VRAI,52,L. C. Gonzalez,D. Matte D.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,1,KEIRA,56,Gvo. Aros,A. Padovani E.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,2,TODAS VUELVEN,55,B. Troncoso,Js. Araya B.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,3,PIENSA EN SILENCIO,55,V. Miranda,A. Padovani E.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,4,PANNE DI CHANANO,55,D. Sanchez,A. Parra D.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,5,JOY VANNY,55,J. Medina,P. Baeza A.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,6,VALIDADA,55,R. S. Dores,D. Matte D.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,7,ZHENG SHI,55,N. Ramirez,M. Rabajille D.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,8,KANDAN,55,B. Soto,Js. Araya B.
8,16:30,PALABRA ESCRITA (284),1100,PASTO,9,TIZNADA,55,J. Herrera,J. Silva G.
9,17:00,COLOR ROSA (285),1600,PASTO,1,GOOD SEA,60,R. S. Dores,G. Aguirre A.
9,17:00,COLOR ROSA (285),1600,PASTO,2,GANDA,55,R. Cisternas,M. Rabajille D.
9,17:00,COLOR ROSA (285),1600,PASTO,3,VELA AL VIENTO,55,B. Leon,P. Baeza A.
9,17:00,COLOR ROSA (285),1600,PASTO,4,MI MAMA INES,55,I. Valdivia,O. Silva S.
9,17:00,COLOR ROSA (285),1600,PASTO,5,MIA SELENTANA,55,Jr. A. Gonzalez,J. Orellana R.
9,17:00,COLOR ROSA (285),1600,PASTO,6,VELATRI,60,Joh. Gonzalez,Jr. A. Inda De La C.
9,17:00,COLOR ROSA (285),1600,PASTO,7,YA VA,55,J. Medina,P. Baeza A.
9,17:00,COLOR ROSA (285),1600,PASTO,8,SONRISA DULCE,60,P. Robles,J. Pinochet P.
10,17:30,PALOMBARD (286),1000,ARENA,1,SULTAN GUERRERO,56,R. S. Dores,R. Montesino S.
10,17:30,PALOMBARD (286),1000,ARENA,2,GLAMROCK,57,A. Alvarez,W. Peña P.
10,17:30,PALOMBARD (286),1000,ARENA,3,PALMAS SORDITAS,56,Gvo. Aros,R. Muñoz M.
10,17:30,PALOMBARD (286),1000,ARENA,4,SALE DE MIS OJOS,57,V. Miranda,F. Solar S.
10,17:30,PALOMBARD (286),1000,ARENA,5,UNDER THE LIGHT,57,N. Molina,R. Montesino S.
10,17:30,PALOMBARD (286),1000,ARENA,6,LATEN GOOD,55,P. Reyes,G. Peralta P.
10,17:30,PALOMBARD (286),1000,ARENA,7,LA SIGUIENTE,56,T. Seith,H. Manriquez F.
10,17:30,PALOMBARD (286),1000,ARENA,8,KOLETTE,56,J. Reyes,R. Montesino S.
10,17:30,PALOMBARD (286),1000,ARENA,9,SCROOGE,56,G. Rodriguez,J. Castillo L.
10,17:30,PALOMBARD (286),1000,ARENA,10,ROMPECORAZONES,56,Joh. Gonzalez,Cl. Navarro A.
10,17:30,PALOMBARD (286),1000,ARENA,11,RUCIA DE ORO,56,D. Sanchez,J. C. Pichara J.
10,17:30,PALOMBARD (286),1000,ARENA,12,NEL BLU,57,B. Sancho,Cl. Bernal G.
10,17:30,PALOMBARD (286),1000,ARENA,13,JUNIPER,57,A. Varas,R. Rojas S.
10,17:30,PALOMBARD (286),1000,ARENA,14,LUCHIN ENOJON,56,R. Solorza,F. Gonzalez S.
11,18:00,PALACENA (287),1000,ARENA,1,TE RECUERDO MADRE,55,Joh. Gonzalez,F. Gonzalez S.
11,18:00,PALACENA (287),1000,ARENA,2,LA MORITA,56,R. Fournet,R. Sanchez Q.
11,18:00,PALACENA (287),1000,ARENA,3,PASION ALBA,55,N. Molina,T. Cachely
11,18:00,PALACENA (287),1000,ARENA,4,LUGA,55,G. Rodriguez,A. Parra D.
11,18:00,PALACENA (287),1000,ARENA,5,MADAME IVONNE,55,R. S. Dores,M. Rabajille D.
11,18:00,PALACENA (287),1000,ARENA,6,TIA LUZMIRA,56,B. Sancho,Cl. Bernal G.
11,18:00,PALACENA (287),1000,ARENA,7,PALOMA ONE,55,R. Painen,A. Perez D.
11,18:00,PALACENA (287),1000,ARENA,8,MI PORTEÑA,55,B. Troncoso,A. Perez D.
11,18:00,PALACENA (287),1000,ARENA,9,SHYUANNA,55,D. Sanchez,J. C. Pichara J.
11,18:00,PALACENA (287),1000,ARENA,10,PONTE TU,55,Js. Cueto,A. Perez D.
11,18:00,PALACENA (287),1000,ARENA,11,SEÑORA RITA,55,R. Fuenzalida,M. Velarde B.
11,18:00,PALACENA (287),1000,ARENA,12,LIVIA DRUSA,55,L. C. Gonzalez,W. Peña P.
11,18:00,PALACENA (287),1000,ARENA,13,LADY LUMBERJACK,55,H. Ochoa,R. Sanchez Q.
11,18:00,PALACENA (287),1000,ARENA,14,PASCUERA,55,,O. E. Silva G.
12,18:30,PUERTO PALENA (288),1600,PASTO,1,FITTIPALDI,57,R. Fuenzalida,A. Bernal G.
12,18:30,PUERTO PALENA (288),1600,PASTO,2,PESO DORADO,55,B. Soto,
12,18:30,PUERTO PALENA (288),1600,PASTO,3,GENESIS,55,H. Ochoa,Js. Araya B.
12,18:30,PUERTO PALENA (288),1600,PASTO,4,EL RUFO,56,I. Valdivia,O. Silva S.
12,18:30,PUERTO PALENA (288),1600,PASTO,5,SEVEN WONDERS,57,J. Herrera,J. Orellana R.
12,18:30,PUERTO PALENA (288),1600,PASTO,6,MUY SOLO AQUI,54,Jr. Zuñiga,Cl. Navarro A.
12,18:30,PUERTO PALENA (288),1600,PASTO,7,KIASTRELO,50,L. C. Gonzalez,
12,18:30,PUERTO PALENA (288),1600,PASTO,8,EL BIGOTE,54,A. Alvarez,R. Silva S.
12,18:30,PUERTO PALENA (288),1600,PASTO,9,NIETO DEL SHEIK,55,N. Molina,M. Velarde B.
12,18:30,PUERTO PALENA (288),1600,PASTO,10,SCAR,57,C. Ortega,Js. Alvarez D.
13,19:00,PURO GUSTO (289),1000,ARENA,1,UNO CERO,56,L. C. Gonzalez,F. Gonzalez S.
13,19:00,PURO GUSTO (289),1000,ARENA,2,ELMITA,56,R. S. Dores,A. Bernal G.
13,19:00,PURO GUSTO (289),1000,ARENA,3,NOTORIOUS LOVER,57,N. Molina,D. Matte D.
13,19:00,PURO GUSTO (289),1000,ARENA,4,TOWN OF TREBBI,56,F. Henriquez,S. Morales G.
13,19:00,PURO GUSTO (289),1000,ARENA,5,TESORITO MIO,57,N. Ramirez,Js. Araya B.
13,19:00,PURO GUSTO (289),1000,ARENA,6,BULLA BLUE,56,P. Robles,J. Pinochet P.
13,19:00,PURO GUSTO (289),1000,ARENA,7,NEOLIBERAL,56,R. Solorza,
13,19:00,PURO GUSTO (289),1000,ARENA,8,BRUJO DORADO,57,D. Sanchez,R. Montesino S.
13,19:00,PURO GUSTO (289),1000,ARENA,9,CAMELOT,56,A. Alvarez,T. Cachely
13,19:00,PURO GUSTO (289),1000,ARENA,10,SOY EL CANTANTE,57,L. Gonzalez,C. Gonzalez M.
13,19:00,PURO GUSTO (289),1000,ARENA,11,SALDO CONTABLE,57,Gvo. Aros,R. Sanchez Q.
13,19:00,PURO GUSTO (289),1000,ARENA,12,SOLER DE CRUZ,57,Js. Villablanca,R. Silva S.
13,19:00,PURO GUSTO (289),1000,ARENA,13,MERCI MON DIEU,57,B. Sancho,D. Matte D.
13,19:00,PURO GUSTO (289),1000,ARENA,14,LEYSKA,56,R. Fournet,Js. Araya B.
13,19:00,PURO GUSTO (289),1000,ARENA,15,VALKYRIE LEGEND,58,M. A. Bustamante,Js. Araya B.
14,19:30,PLEITO (290),1000,ARENA,1,NO TIENE PALABRA,58,J. Reyes,R. Montesino S.
14,19:30,PLEITO (290),1000,ARENA,2,CABLE A TIERRA,56,N. Venegas,R. Toledo M.
14,19:30,PLEITO (290),1000,ARENA,3,EL SOM CENTAURO,57,R. Covarrubias,A. Perez D.
14,19:30,PLEITO (290),1000,ARENA,4,HUACARNECO,56,Js. Cueto,Fco. Pinochet P.
14,19:30,PLEITO (290),1000,ARENA,5,NIÑITA POR DIOS,57,B. Troncoso,R. Montesino S.
14,19:30,PLEITO (290),1000,ARENA,6,PATMAHD,57,G. Rodriguez,Js. Araya B.
14,19:30,PLEITO (290),1000,ARENA,7,FERRAT,56,B. Soto,C. Gonzalez M.
14,19:30,PLEITO (290),1000,ARENA,8,BERGERAC,57,B. Ayala,D. Matte D.
14,19:30,PLEITO (290),1000,ARENA,9,BENVENUTO CELLINI,56,R. Fuenzalida,A. Padovani E.
14,19:30,PLEITO (290),1000,ARENA,10,MODRIC,57,B. Sancho,R. Montesino S.
14,19:30,PLEITO (290),1000,ARENA,11,FLEDGE,57,L. C. Gonzalez,
14,19:30,PLEITO (290),1000,ARENA,12,JAVIVALETU,57,V. Miranda,
14,19:30,PLEITO (290),1000,ARENA,13,CASUAL VISION,57,R. S. Dores,R. Montesino S.
14,19:30,PLEITO (290),1000,ARENA,14,EL NENE,56,N. Molina,Cl. Bernal G.
14,19:30,PLEITO (290),1000,ARENA,15,PRIMA TOWN,56,V. Bracetti,H. Manriquez F.
15,20:00,PODADORA (291),1000,ARENA,1,FLIGHT OF ICARUS,53,Joh. Gonzalez,S. Morales G.
15,20:00,PODADORA (291),1000,ARENA,2,BORN TO BE WILD,59,C. Ortega,Js. Alvarez D.
15,20:00,PODADORA (291),1000,ARENA,3,COLOR DE SUEÑO,56,R. S. Dores,D. Matte D.
15,20:00,PODADORA (291),1000,ARENA,4,INCENTS,58,R. Solorza,R. Silva S.
15,20:00,PODADORA (291),1000,ARENA,5,LA JIBARITA,58,L. C. Gonzalez,E. Carreño R.
15,20:00,PODADORA (291),1000,ARENA,6,SEÑOR GOMEZ,52,Js. Cueto,Cl. Bernal G.
15,20:00,PODADORA (291),1000,ARENA,7,GALWAY GIRL,57,H. Ochoa,R. Sanchez Q.
15,20:00,PODADORA (291),1000,ARENA,8,BALE GUAPA,57,N. Molina,D. Matte D.
15,20:00,PODADORA (291),1000,ARENA,9,REINA JAKE,54,V. Miranda,G. Melej R.
15,20:00,PODADORA (291),1000,ARENA,10,KUAI MA,56,F. Henriquez,S. Morales G.
15,20:00,PODADORA (291),1000,ARENA,11,PELAMBRE,55,P. Reyes,R. Sanchez Q.
15,20:00,PODADORA (291),1000,ARENA,12,BEST PLAYER,58,R. Fuenzalida,R. Silva S.
15,20:00,PODADORA (291),1000,ARENA,13,DENALI,59,N. Ramirez,M. Rabajille D.
15,20:00,PODADORA (291),1000,ARENA,14,SPES,57,D. Carrasco,T. Cachely
16,20:30,PREDATOR (292),1000,ARENA,1,APOLLONOS,53,R. Painen,Js. Alvarez D.
16,20:30,PREDATOR (292),1000,ARENA,2,MAHER,58,J. Medina,H. E. Ulloa P.
16,20:30,PREDATOR (292),1000,ARENA,3,ELQUILIMAY,56,J. Reyes,R. Montesino S.
16,20:30,PREDATOR (292),1000,ARENA,4,SOL DE PRIMAVERA,54,B. Troncoso,J. Pinochet P.
16,20:30,PREDATOR (292),1000,ARENA,5,ONE LIFE SWEET,57,R. S. Dores,R. Silva S.
16,20:30,PREDATOR (292),1000,ARENA,6,NOVAK,57,R. Cisternas,A. Perez D.
16,20:30,PREDATOR (292),1000,ARENA,7,EL QUE LA LLEVA,54,Jr. Zuñiga,Fco. Faundez L.
16,20:30,PREDATOR (292),1000,ARENA,8,EMA COOCK,53,D. Carrasco,T. Cachely
16,20:30,PREDATOR (292),1000,ARENA,9,SALTO DE LUZ,56,A. Alvarez,R. Muñoz M.
16,20:30,PREDATOR (292),1000,ARENA,10,OBRA DE ARTE,56,B. Sancho,D. Matte D.
16,20:30,PREDATOR (292),1000,ARENA,11,GRANDE TUZA,57,V. Miranda,F. Gonzalez S.
16,20:30,PREDATOR (292),1000,ARENA,12,TENGO UN SUEÑO,58,Joh. Gonzalez,R. Montesino S.
16,20:30,PREDATOR (292),1000,ARENA,13,MISTER MINNION,58,B. Soto,Js. Araya B.
16,20:30,PREDATOR (292),1000,ARENA,14,PLUMA DE MAR,55,R. Solorza,C. Garcia V.
16,20:30,PREDATOR (292),1000,ARENA,15,BLACK OF PANTHER,53,J. Toro,Js. Araya B.
17,21:00,PRADA (293),1000,ARENA,1,ARTHUR SHELBY,,R. Painen,Js. Alvarez D.
17,21:00,PRADA (293),1000,ARENA,2,HIER ANCORE,56,R. Solorza,H. E. Ulloa P.
17,21:00,PRADA (293),1000,ARENA,3,PARTNER QUERIDO,57,B. Sancho,
17,21:00,PRADA (293),1000,ARENA,4,QUE VIVA EL REY,56,N. Ramirez,
17,21:00,PRADA (293),1000,ARENA,5,ACHAPLINA,56,L. C. Gonzalez,
17,21:00,PRADA (293),1000,ARENA,6,ASTRO SOL,56,J. Toro,
17,21:00,PRADA (293),1000,ARENA,7,LA KIKI BELLA,56,V. Miranda,
17,21:00,PRADA (293),1000,ARENA,8,CANELO DORADO,57,M. Gutierrez,
17,21:00,PRADA (293),1000,ARENA,9,BAMBO LUKAS,56,R. Cisternas,
17,21:00,PRADA (293),1000,ARENA,10,ULTIMO IMPACTO,57,B. Troncoso,
17,21:00,PRADA (293),1000,ARENA,11,PETIROSSA,57,J. Medina,
17,21:00,PRADA (293),1000,ARENA,12,TWO FLAGS,57,R. Covarrubias,A. Perez D.
17,21:00,PRADA (293),1000,ARENA,13,IVY QUEEN,57,N. Molina,T. Cachely
17,21:00,PRADA (293),1000,ARENA,14,INTRIGANT,56,Js. Cueto,A. Perez D.
17,21:00,PRADA (293),1000,ARENA,15,SISI STAR,55,J. Reyes,
18,21:30,PARIS TEXAS (294),1000,ARENA,1,YULITZKA,56,N. Ramirez,A. Perez D.
18,21:30,PARIS TEXAS (294),1000,ARENA,2,PROFESSIONALS,56,N. Santibañez,P. Valderrama C.
18,21:30,PARIS TEXAS (294),1000,ARENA,3,TU Y YO,57,R. Painen,M. Velarde B.
18,21:30,PARIS TEXAS (294),1000,ARENA,4,WONDER SUMMER,56,M. A. Bustamante,Js. Araya B.
18,21:30,PARIS TEXAS (294),1000,ARENA,5,LA PUPPE,56,B. Leon,P. Baeza A.
18,21:30,PARIS TEXAS (294),1000,ARENA,6,MARIA SUREÑA,56,G. Rodriguez,C. Gonzalez M.
18,21:30,PARIS TEXAS (294),1000,ARENA,7,TOP KING,56,R. Fuenzalida,A. Bernal G.
18,21:30,PARIS TEXAS (294),1000,ARENA,8,DON'T CRY DADDY,57,B. Sancho,O. E. Silva G.
18,21:30,PARIS TEXAS (294),1000,ARENA,9,MISTER HEAD,58,A. Alvarez,A. Parra D.
18,21:30,PARIS TEXAS (294),1000,ARENA,10,GOOD TERRY,56,D. Sanchez,J. C. Pichara J.
18,21:30,PARIS TEXAS (294),1000,ARENA,11,ANFIELD ROAD,56,J. Toro,A. Fernandez L.
18,21:30,PARIS TEXAS (294),1000,ARENA,12,DEAR SISTER,58,R. Solorza,F. Gonzalez S.
18,21:30,PARIS TEXAS (294),1000,ARENA,13,SIN PREJUICIOS,57,J. Reyes,R. Montesino S.
18,21:30,PARIS TEXAS (294),1000,ARENA,14,SAIKOU,56,Js. Cueto,A. Jaque S.
18,21:30,PARIS TEXAS (294),1000,ARENA,15,CINDARA,55,V. Miranda,Js. Araya B.
