fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,8,Mendel Quinta,B. Soto,Rafael Bernal G.,1,1.12.20,22.80,55
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,11,Desert Cat,J. Toro,Jaime Espineira C.,2,1.12.20,15.70,55
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,9,Kara and Colleen,B. Sancho,José Ignacio Inda D.,3,1.12.20,1.70,54
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,4,Vine Vide Vinci,N. Molina,Rodrigo Quiroz S.,4,1.12.20,9.90,55
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,3,Bitter Black,J. Villablanca,Maritza Pérez A.,5,1.12.20,18.00,55
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,1,Marrakech,J. González,Genaro J. Covarrubias E.,6,1.12.20,9.70,55
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,7,Ya Lo Creo,P. Zúñiga,Julio Castillo D.,7,1.12.20,12.30,56
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,5,India Adorada,J.A. Miño,Eugenio Switt V.,8,1.12.20,42.30,55
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,12,Miss Levalamat,B. Rubilar,Rafael Bernal G.,9,1.12.20,10.20,56
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,10,Rosario Tijera,W. Quinteros,Oscar Donate S.,10,1.12.20,26.30,56
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,14,Palabra Cierta,D. Carvacho,Rodrigo Quiroz S.,11,1.12.20,12.70,56
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,15,Markinabizkaia,S. Muñoz,Daniel Contreras A.,12,1.12.20,7.00,58
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,13,Rayo Veloz,B. Ayala,Luis Machulas G.,13,1.12.20,32.00,55
2026-02-07,Hipódromo Chile,1,12:30,1200,Arena,6,Gran Lalito,J. Cueto,Juan C. Pichara J.,14,1.12.20,62.80,55
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,5,Hugo,J. Medina,Rodrigo Quiroz S.,1,58.25,3.00,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,1,Je Suis Pret,G. Rodríguez,Mario Covarrubias,2,58.25,2.60,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,4,Rey Olimpus,I. Vargas,Oscar Donate S.,3,58.25,20.50,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,7,Gianbruno,D. Carvacho,Rodrigo López B.,4,58.25,3.70,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,8,Mi Nieto Facundo,T. Seith,Aldo Castagneto U.,5,58.25,14.40,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,12,Dos Locos,J. González,Mario A. Apablaza G.,6,58.25,4.80,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,2,Seven Points,N. Molina,Rodrigo Quiroz S.,7,58.25,33.30,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,6,Cual Es Tu Ley,D. Cheuque,Luis Machulas G.,8,58.25,66.10,53
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,9,Vincero,R. Fuenzalida,Rafael Bernal T.,9,58.25,52.30,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,3,Golden Copper,W. Quinteros,Domingo Matte D.,10,58.25,36.20,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,11,Hazte Payasito,L.P. Silva,Isaac Michea F.,11,58.25,35.40,57
2026-02-07,Hipódromo Chile,2,12:55,1000,Arena,10,Escopeta Recortada,R. Varas,Lauro Pérez A.,12,58.25,72.70,57
2026-02-07,Hipódromo Chile,3,13:20,1900,Arena,1,Cordon Del Caulle,B. Sancho,Julio Castillo D.,1,1.56.95,4.30,55
2026-02-07,Hipódromo Chile,3,13:20,1900,Arena,3,Pajoma,D. Carvacho,Isaac Michea F.,2,1.56.95,5.00,57
2026-02-07,Hipódromo Chile,3,13:20,1900,Arena,7,De Grasse,J. Medina,Rodrigo Sánchez Q.,3,1.56.95,1.50,57
2026-02-07,Hipódromo Chile,3,13:20,1900,Arena,5,El Gran Maestro,G. Aros,Alejandro Padovani E.,4,1.56.95,19.30,56
2026-02-07,Hipódromo Chile,3,13:20,1900,Arena,6,Siete Del Nueve,L. Torres,Juan C. Pichara J.,5,1.56.95,7.40,58
2026-02-07,Hipódromo Chile,3,13:20,1900,Arena,2,Que Gusto De Verte,J. Zúñiga,J. Araya B.,6,1.56.95,11.00,51
2026-02-07,Hipódromo Chile,3,13:20,1900,Arena,4,Dunhill Smoke,L.P. Silva,Isaac Michea F.,7,1.56.95,18.20,51
2026-02-07,Hipódromo Chile,4,13:46,1200,Arena,3,Hacer Por Hacer,J. Zúñiga,Eduardo Lab R.,1,1.11.79,5.00,56
2026-02-07,Hipódromo Chile,4,13:46,1200,Arena,11,John Wayne,L. González,Genaro J. Covarrubias E.,2,1.11.79,5.50,56
2026-02-07,Hipódromo Chile,4,13:46,1200,Arena,4,Que Hice Mal,W. Quinteros,Jaime Hirmas R.,3,1.11.79,27.80,56
2026-02-07,Hipódromo Chile,4,13:46,1200,Arena,2,Silvestrin,J.A. Miño,Mario A. Apablaza G.,4,1.11.79,5.90,56
2026-02-07,Hipódromo Chile,4,13:46,1200,Arena,5,Josie Girl,G. Aros,Alejandro Padovani E.,5,1.11.79,3.50,56
2026-02-07,Hipódromo Chile,4,13:46,1200,Arena,15,Ahmakil,A. Apablaza,Alexis Pérez D.,6,1.11.79,27.60,54
2026-02-07,Hipódromo Chile,4,13:46,1200,Arena,9,Un Dia Contigo,R. Varas,Lauro Pérez A.,7,1.11.79,16.60,56
