fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
07-03-2026,Hipódromo Chile,2,12:55,1000m,Arena,3,Modelo Sbelt,W. León,Mario Covarrubias,U,,38.30,55
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,12,Donnarumma,H. Ochoa,Ximeno Urenda P.,1,2.00.17,3.50,57
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,11,Roce Secreto,A. Vásquez,Juan C. Pichara J.,2,,7.20,56
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,7,Scar,C. Ortega,José Alvarez D.,3,,13.90,54
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,10,Sueños De Leon,D. Cheuque,Julio Castillo D.,4,,21.70,54
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,3,Persevera Siempre,J. Herrera,Eugenio Switt V.,5,,4.00,54
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,9,La Instrumentista,R. Avila,Isaac Michea F.,6,,43.00,57
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,1,Matchpoint,J. Medina,Juan Pablo Baeza J.,7,,5.90,54
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,5,Stavos,W. León,Mario Covarrubias,8,,37.90,51
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,4,El Puntuo,J. Toro,José Araya B.,9,,20.40,55
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,6,El Florito,L. González,Rafael Bernal G.,10,,18.70,51
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,8,El Forastero,H. Barrera,Ricardo Rojas S.,11,,32.00,51
07-03-2026,Hipódromo Chile,3,13:20,1900m,Arena,2,Baby Shak,N. Ramirez,Juan C. Pichara J.,U,,3.40,57
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,1,Satisfy My Soul,J. Castillo,Luis Toledo C.,1,1.12.93,17.10,55
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,2,Gran Nono,J. González,Genaro J. Covarrubias E.,2,,3.70,56
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,7,Beautiful Champion,H. Barrera,Rodrigo Quiroz S.,3,,52.00,54
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,10,Demoov,J. Eyzaguirre,Julio Castillo D.,4,,22.50,54
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,13,Reina Maite,N. Ramirez,Leopoldo Parra G.,5,,14.80,56
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,12,Un Dia Contigo,L. González,Lauro Pérez A.,6,,7.90,56
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,11,Canovanas,A. Varas,José Venegas P.,7,,29.70,54
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,3,Temaukel,P. Reyes,Claudio Bernal G.,8,,8.70,55
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,9,Western Film,M. Cordero,Eduardo Lab R.,9,,3.30,56
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,8,Francoli,M. Gutiérrez,Rodrigo Quiroz S.,10,,10.20,54
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,4,Cuando Llego Gano,N. Venegas,Juan Gonzalez M.,11,,18.00,55
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,5,Mestiza Flor,B. Soto,Isaac Michea F.,12,,8.90,54
07-03-2026,Hipódromo Chile,4,13:46,1200m,Arena,14,Pollollo,B. Sancho,Oscar Donate S.,13,,7.50,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,6,Stupenda,N. Ramirez,Cristián Urbina R.,1,58.81,1.40,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,7,Serket,J. Eyzaguirre,Mario A. Apablaza G.,2,,15.70,54
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,8,Ultimo Paseo,P. Robles,Victor Moris L.,3,,4.70,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,11,Lovely Bijou,C. Ortega,José Alvarez D.,4,,9.60,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,2,Get girls,F. Taun,Rodrigo Quiroz S.,5,,36.00,56
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,4,Madre Patria,R. Fuenzalida,Juan Gonzalez M.,6,,7.90,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,1,Ribera Sureña,R. Cisternas,Oscar Donate S.,7,,16.90,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,3,Ricochet,L. González,Maritza Pérez A.,8,,11.90,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,9,La Universitaria,H. Barrera,Rodrigo Quiroz S.,9,,30.00,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,5,Victory Queen,A. Apablaza,Jaime Hirmas R.,10,,102.40,55
07-03-2026,Hipódromo Chile,5,14:11,1000m,Arena,10,Song Song Blue,J. Villablanca,Cristian Quiroz E.,U,,89.30,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,1,Me Das Otro Beso,J. Zúñiga,Pedro Molina I.,1,1.18.40,3.00,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,5,Tsukimi,D. Cheuque,Juan Pablo Baeza J.,2,,1.30,51
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,7,Poison Heart,A. Vásquez,Maritza Pérez A.,3,,13.70,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,2,Bad Romance,N. Molina,Rafael Bernal G.,4,,36.60,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,4,Mariadynis,R. Painen,José Araya B.,5,,15.90,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,3,Old City,R. Fuenzalida,Rodrigo Quiroz S.,6,,10.30,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,6,Que Hice Mal,A. Varas,Jaime Hirmas R.,7,,18.20,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,8,Señora Rita,N. Venegas,Manuel Velarde B.,8,,41.90,55
07-03-2026,Hipódromo Chile,6,14:36,1300m,Arena,9,Emperifollada,J. Castillo,Ricardo Rojas S.,U,,44.80,55
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,2,Audelio,S. Muñoz,Julio Castillo D.,1,1.12.26,20.80,56
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,12,Vicaria Amelia,N. Santibañez,Mario A. Apablaza G.,2,,45.10,57
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,4,Eres Dulce Amor,J. Eyzaguirre,Victor Caballeria,3,,5.80,55
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,10,Bien Plantao,F. Henríquez,Rodrigo Pulgar A.,4,,3.70,54
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,7,Top Model,A. Varas,José Venegas P.,5,,7.90,55
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,9,Vine Vide Vinci,H. Barrera,Rodrigo Quiroz S.,6,,42.20,56
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,1,Mr Ranger,A. Morales,Isaac Michea F.,7,,14.50,54
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,5,Tata Moncho,D. Cheuque,Rodrigo Quiroz S.,8,,9.90,53
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,6,Chiqui Veloz,J. Castillo,Luis Toledo C.,9,,15.10,54
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,13,Silvestrin,J.A. Miño,Mario A. Apablaza G.,10,,44.20,55
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,14,La Tostadora,N. Venegas,Juan Gonzalez M.,11,,23.70,55
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,11,Cual Es Tu Ley,J. Soto,Luis Machulas G.,12,,116.80,55
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,3,Quicote,J. González,Genaro J. Covarrubias E.,13,,6.10,55
07-03-2026,Hipódromo Chile,7,15:02,1200m,Arena,8,Princesitacami,P. Robles,Victor Moris L.,U,,3.30,54
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,1,Montenegro,F. Henríquez,Manuel Norambuena Ch.,1,1.12.53,1.50,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,10,Peatres,J. Herrera,José Alvarez D.,2,,16.00,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,12,China Band,O. Ulloa,Juan Pablo Baeza J.,3,,12.30,58
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,14,Indy Doble,D. Carvacho,Rodrigo Quiroz S.,4,,26.20,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,8,Tiz The Luck,N. Ramirez,Cristián Urbina R.,5,,5.70,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,3,No Es Na Cierto,D. Sánchez,Aldo Parra D.,6,,43.80,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,13,Bruno Ferrari,M. Gutiérrez,Isaac Michea F.,7,,17.00,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,4,Destellante,A. Apablaza,Juan C. Pichara J.,8,,24.90,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,15,Grande Tata,N. Molina,Theodore Cachely,9,,11.70,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,9,Corazón Partío,R. Cisternas,Eugenio Switt V.,10,,9.50,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,6,Señor Pepe,J. Toro,Aldo Parra D.,11,,33.30,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,11,Dark Dubai,R. Fuenzalida,Rodrigo Quiroz S.,12,,27.80,57
07-03-2026,Hipódromo Chile,8,15:27,1200m,Arena,7,Palm Horse,G. Aros,Alejandro Padovani E.,13,,32.80,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,8,Rey Olimpus,T. Seith,Oscar Donate S.,1,58.84,6.00,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,2,Bello Bijou,B. Sancho,Carlos Urbina H.,2,,2.60,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,12,El Gagui,N. Molina,Patricio Valderrama C.,3,,4.90,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,3,Lupo Cattivo,F. Henríquez,Rodrigo Pulgar A.,4,,3.50,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,7,Mi Bello Milan,N. Santibañez,Mario A. Apablaza G.,5,,19.20,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,5,Teen Wolf,J. Eyzaguirre,Mario A. Apablaza G.,6,,87.30,56
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,1,Larompe,S. Muñoz,Eduardo Lab R.,7,,60.10,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,13,Brunito,B. González,Isaac Michea F.,8,,41.30,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,11,Gianbruno,D. Carvacho,Rodrigo López B.,9,,5.70,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,6,Pelao Pelao,J. Zúñiga,Pedro Molina I.,10,,12.90,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,4,Kalil,B. Soto,Eduardo Lab R.,11,,42.90,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,10,Negro Romero,J. Cueto,Eduardo Lab R.,12,,96.60,57
07-03-2026,Hipódromo Chile,9,15:52,1000m,Arena,9,Escopeta Recortada,J. Villablanca,Lauro Pérez A.,U,,75.30,57
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,13,Red Knight,D. Alvarado,Claudio Bernal G.,1,1.12.41,35.60,56
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,7,Gustavo Tulio,J. Medina,Ximeno Urenda P.,2,,2.90,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,15,Arrancate Pairino,A. Varas,Mario A. Apablaza G.,3,,5.30,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,10,Indy Jets,L. González,Mario A. Apablaza G.,4,,7.90,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,4,Ya Lo Creo,J. Toro,Julio Castillo D.,5,,16.40,56
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,6,Mi Solcito,J. Zúñiga,José Venegas P.,6,,7.90,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,11,Waquar,T. Seith,Pedro Diaz S.,7,,10.90,56
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,12,Rubia Clara,A. Apablaza,Carlos Melero F.,8,,14.00,56
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,14,Bitter Black,J. Villablanca,Maritza Pérez A.,9,,31.40,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,8,Mipipo,C. Ortega,Máximo Silva D.,10,,10.40,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,9,Seremos Amigos,F. Taun,Rodrigo Quiroz S.,11,,128.60,56
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,3,Giorgio Eloriginal,D. Medina,José Lastra B.,12,,12.30,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,5,Steffi Yi,J. Eyzaguirre,Enrique Lagunas R.,13,,6.40,55
07-03-2026,Hipódromo Chile,10,16:19,1200m,Arena,1,Enviado Especial,J. Cueto,Pedro Molina I.,14,,35.20,55
07-03-2026,Hipódromo Chile,11,16:44,1200m,Arena,2,Bahia Perdida,I. Valdivia,Carlos Urbina H.,1,1.09.87,1.20,55
07-03-2026,Hipódromo Chile,11,16:44,1200m,Arena,1,Gauchaza,B. Sancho,Claudio Bernal G.,2,,4.80,55
07-03-2026,Hipódromo Chile,11,16:44,1200m,Arena,3,La Gioconda,B. León,Juan Pablo Baeza J.,3,,10.50,55
07-03-2026,Hipódromo Chile,11,16:44,1200m,Arena,4,Flaca Dany,S. González,Máximo Silva D.,4,,11.40,55
07-03-2026,Hipódromo Chile,11,16:44,1200m,Arena,6,Pegada Se Queda,R. Painen,Juan C. Pichara J.,5,,15.90,55
07-03-2026,Hipódromo Chile,11,16:44,1200m,Arena,7,Muak,D. Sánchez,Aldo Parra D.,6,,5.30,55
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,9,Montes Premium,N. Ramirez,Rafael Bernal G.,1,1.12.03,3.60,56
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,8,No Me Pilla,H. Barrera,Rodrigo Quiroz S.,2,,9.50,55
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,3,Gaelia,C. Ortega,Eduardo Lab R.,3,,13.10,55
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,10,Hermano Eric,N. Santibañez,Alejandro Padovani E.,4,,12.80,55
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,6,My Resilience,A. Vásquez,Aldo Castagneto U.,5,,3.30,55
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,13,Maria Camila,P. Reyes,Eduardo Lab R.,6,,15.80,56
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,5,Diosa Kali,R. Avila,José Bravo M.,7,,9.20,54
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,7,Gran Vera,R.S. Dores,Rodrigo Quiroz S.,8,,4.70,55
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,12,Menito,N. Molina,Jaime Hirmas R.,9,,43.30,56
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,2,Lady Astor,N. Venegas,Julio Castillo D.,10,,7.30,56
07-03-2026,Hipódromo Chile,12,17:10,1200m,Arena,4,City Blue,A. Varas,José Venegas P.,11,,18.60,54
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,2,El Orador,D. Alvarado,Claudio Bernal G.,1,1.12.41,4.20,56
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,6,Mi Gigante,P. Robles,Victor Moris L.,2,,4.10,54
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,12,La Ñoñita,R. Avila,Juan Gonzalez M.,3,,16.10,56
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,14,Gold Escudero,A. Covarrubias,Julio Castillo D.,4,,17.10,55
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,1,Gracias Señor,R.S. Dores,Aldo Castagneto U.,5,,15.70,55
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,11,Mi Ciela,G. Aros,Alejandro Padovani E.,6,,4.80,56
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,3,Hagale Hagale,B. Soto,Mario A. Apablaza G.,7,,14.00,55
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,7,Hammer Time,W. León,Genaro J. Covarrubias E.,8,,6.90,55
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,5,Shamrock,N. Venegas,Julio Castillo D.,9,,10.30,55
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,8,Rucco,N. Santibañez,Pedro Diaz S.,10,,53.60,55
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,13,Iron Swim,F. Henríquez,Manuel Norambuena Ch.,11,,7.40,56
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,4,Mixed Emotions,A. Morales,Cristian Quiroz E.,12,,65.60,56
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,10,Mandioka,J. Villablanca,Maritza Pérez A.,13,,23.20,55
07-03-2026,Hipódromo Chile,13,17:38,1200m,Arena,9,Mendel Quinta,M. Gutiérrez,Rafael Bernal G.,U,,24.90,56
07-03-2026,Hipódromo Chile,14,18:03,1200m,Arena,7,Tsubasa,G. Aros,Juan C. Pichara J.,1,1.12.14,2.00,57
07-03-2026,Hipódromo Chile,14,18:03,1200m,Arena,5,Yo No Vine A esto,I. Valdivia,Carlos Urbina H.,2,,2.60,57
07-03-2026,Hipódromo Chile,14,18:03,1200m,Arena,3,Mr Toco,J. Castillo,Aldo Parra D.,3,,8.90,57
07-03-2026,Hipódromo Chile,14,18:03,1200m,Arena,4,Joaquin,J. Herrera,Rodrigo Quiroz S.,4,,5.70,57
07-03-2026,Hipódromo Chile,14,18:03,1200m,Arena,1,Lord Goñi,R. Araya,Alejandro Martínez C.,5,,9.90,57
07-03-2026,Hipódromo Chile,14,18:03,1200m,Arena,2,Estebanopro,D. Carvacho,Rodrigo Quiroz S.,6,,6.70,57
07-03-2026,Hipódromo Chile,14,18:03,1200m,Arena,6,Valcabado,N. Ramirez,Rafael Bernal G.,U,,30.80,57
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,8,Indian Tiger,J. Toro,Julio Castillo D.,1,1.11.98,24.80,54
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,2,Dismai,L. Torres,Theodore Cachely,2,,7.00,58
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,9,El Canchero,J. Zúñiga,Pedro Molina I.,3,,16.40,57
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,13,Angeolina,G. Aros,Alejandro Padovani E.,4,,14.50,57
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,11,Siete Del Nueve,N. Ramirez,Juan C. Pichara J.,5,,35.70,57
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,12,Bellafonte,H. Ochoa,Luis Urbina H.,6,,1.90,57
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,7,Bruno El Terrible,D. Carrasco,Juan C. Pichara J.,7,,20.50,55
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,5,Professionals,W. León,Patricio Valderrama C.,8,,38.50,53
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,4,Lady Manu,L.P. Silva,Alejandro Martínez C.,9,,22.50,56
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,6,Good Wine,B. Soto,Rodrigo Quiroz S.,10,,15.90,55
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,10,Eminem,N. Santibañez,Alejandro Padovani E.,11,,3.70,55
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,3,Ahsoka,N. Molina,Julio Castillo D.,12,,29.20,55
07-03-2026,Hipódromo Chile,15,18:30,1200m,Arena,1,Minden,R.S. Dores,Aldo Castagneto U.,U,,11.90,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,9,Garafulic,J. Castillo,Oscar Donate S.,1,1.11.68,4.50,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,15,Karmelia,J. Medina,Juan Pablo Baeza J.,2,,9.40,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,7,Risby,L. González,Rodrigo Sánchez Q.,3,,11.50,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,2,Buen Norte,A. Vásquez,Alejandro Martínez C.,4,,11.60,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,3,Perfecta Actitud,J. Villablanca,Harrison Adonis B.,5,,41.90,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,6,Solo Amigos,G. Aros,Alejandro Padovani E.,6,,4.30,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,14,La Flower,N. Venegas,Juan Gonzalez M.,7,,17.40,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,12,Erkan,J. Herrera,Theodore Cachely,8,,10.50,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,11,Hey Dj,N. Ramirez,Cristián Urbina R.,9,,13.30,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,8,Dalemita,H. Barrera,Rodrigo Quiroz S.,10,,13.10,55
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,4,Je Suis Pret,J. González,Mario Covarrubias,11,,9.70,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,10,Sigue Igual,N. Molina,Julio Castillo D.,12,,11.30,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,13,Cual Es La Papa,N. Santibañez,Mario A. Apablaza G.,13,,7.40,56
07-03-2026,Hipódromo Chile,16,19:00,1200m,Arena,5,Hugo,B. Sancho,Rodrigo Quiroz S.,14,,19.70,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,2,Star Rate,O. Ulloa,Juan Pablo Baeza J.,1,1.11.82,4.60,57
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,1,Cicarelli,W. León,Genaro J. Covarrubias E.,2,,9.60,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,4,Ahora Quizas,B. Soto,Pedro Molina I.,3,,10.60,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,3,El Gran Menotti,N. Molina,Rodrigo Quiroz S.,4,,45.70,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,10,Rio De Los Ciervos,D. Alvarado,Claudio Bernal G.,5,,14.80,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,13,El Cobalto,J. Toro,Julio Castillo D.,6,,9.50,56
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,5,Aston,N. Santibañez,Mario A. Apablaza G.,7,,14.30,54
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,9,Grande Tata Rey,G. Aros,Rodrigo Quiroz S.,8,,15.30,56
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,11,Mi Linda Dana,J. Herrera,Eduardo Lab R.,9,,1.80,56
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,8,Zapiga,P. Reyes,Luis Urbina H.,10,,19.50,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,6,Te Digo Algo,B. Sancho,Claudio Bernal G.,11,,28.40,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,14,Carilo,M. Gutiérrez,Rafael Bernal G.,12,,28.80,55
07-03-2026,Hipódromo Chile,17,19:29,1200m,Arena,7,Like A Prayer,J. Cueto,Juan Ubilla P.,13,,49.10,55
