fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,1,ATEX,Viscount Nelson,56,D. Alvarado,A. Gonzalez R.
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,2,HAMM GOOD,Good Samaritan,56,S. Morales G.,R. Fuenzalida
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,3,JOLTIN JOE,Henrythenavigator,56,A. Apablaza,A. Jaque S.
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,4,EL SOM CENTAURO,Iron Clad,57,A. Perez D.,R. Covarrubias
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,5,KING NICOLAS,Neko Bay,56,M. Velarde B.,C. Rodriguez
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,6,KYO,State Of Play,58,Js. Araya B.,C. Ortega
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,7,DI LA VERDAD ROSA,Layman,57,Fco. Faundez Ll.,Jn. Muñoz M.
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,8,SCROOGE,Lookin At Lucky,58,J. Castillo L.,A. Jaque S.
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,9,AKISI,Dance Brightly,58,N. Rojas,M. Morales
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,10,MY CLAUDIA,Seeking The Dia,58,B. Troncoso,W. Peña P.
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,11,BEHIND THE SUN,Patternrecogn,58,F. Gonzalez S.,L. C. Gonzalez
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,12,EL KICHAN,Exaggerator,56,M. Velarde B.,Fco. Faundez Ll.
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,13,MISIA GOGUITA,Mr Speaker,56,Js. Villablanca,R. Solorza
01-03-2026,CLUB HIPICO DE SANTIAGO,1,14:00,Pr. ALESI (790),1200,PISTA 2 ARENA,14,LATEN GOOD,Good Samaritan,57,B. Sancho,G. Peralta P.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,1,TANGERINE TANGO,Constitution,57,And. Castillo,H. Manriquez F.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,2,GRAN SAMIR,Scat Royal,56,B. Troncoso,W. Peña P.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,3,NO TIENE PALABRA,Flyer,56,R. Avila,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,4,FLEETWOOD,Boboman,55,P. Reyes,H. Manriquez F.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,5,PATMAHO,Grand Daddy,58,B. Soto,G. Covarrubias E.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,6,TIA GUACOLDA,El Farrero,57,W. Quinteros,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,7,BLACK KINGLY,Kingly,57,L. P. Silva,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,8,ARTHUR SHELBY,Grand Daddy,57,R. Painen,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,9,CAMELOT,International Star,58,R. Fuenzalida,C. Gonzalez M.
01-03-2026,CLUB HIPICO DE SANTIAGO,2,14:30,Pr. ALERTADA (791),1000,PISTA 2 ARENA,10,ACHAPLINA,Seeking The Dia,57,R. Cisternas,W. Peña P.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,1,PITTIRANGA,Dylan Thomas,56,B. Troncoso,G. Melej R.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,2,PRIMA NOTTE,Dylan Thomas,56,B. Sancho,L. Machulas G.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,3,SEE YOU AGAIN,Good Samaritan,56,L. C. Gonzalez,C. Melero F.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,4,MARULINA,Dylan Thomas,56,Joh. Gonzalez,G. Covarrubias E.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,5,TAN DECORATIVA,Daddy Long Legs,56,R. Fuenzalida,Cl. Navarro A.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,6,TICKET GOOD,Good Samaritan,57,R. Solorza,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,7,LUCE PERICOLOSO,Midshipman,56,M. A. Bustamante,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,8,INTERCEPTION,Ivan Denisovich,56,Js. Villablanca,L. Perez A.
01-03-2026,CLUB HIPICO DE SANTIAGO,3,15:00,Pr. ANICK (792),1300,PISTA 1 PASTO,9,QUE TERRIBLE,Seeking The Dia,58,V. Miranda,C. Gonzalez M.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,1,RAPILLANA,Ivan Denisovich,57,M. Chamorro,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,2,GRAN ROBERT,Grand Daddy,56,J. Silva B.,V. Miranda
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,3,HIJA DEL PAN,Good Samaritan,56,M. Morales,A. Perez D.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,4,SPELLBOUND,Patternrecognition,58,R. Solorza,C. Garcia V.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,5,LEYSKA,Grand Daddy,55,B. Soto,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,6,HERR MAXIMUM,Dubai Sky,59,Jan. A. Castillo,A. Perez D.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,7,GRANDE TUZA,Annual Report,58,L. C. Gonzalez,F. Gonzalez S.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,8,TREN DEL RECUERDO,Robert Bruce,59,B. Sancho,Cl. Bernal G.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,9,BREGO,Bad Daddy,59,I. Valdivia,T. Cachely
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,10,SEÑOR AMANTE,Grand Daddy,59,N. Molina,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,11,EL SABLAZO,Good Samaritan,59,N. Ramirez,M. Rabajille D.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,12,VALKYRIE LEGEND,Good Samaritan,57,B. Soto,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,4,15:30,Pr. AMBIENTE DE FIESTA (793),1000,PISTA 1 PASTO,13,TODAS MIENTEN,Cross Traffic,55,M. A. Bustamante,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,1,YADA,Dylan Thomas,57,M. Morales,A. Perez D.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,2,RUBIA CLARA,Ivan Denisovich,56,G. Ulloa,C. Melero F.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,3,CARIÑOSITO,Tumblebrutus,54,R. S. Dores,D. Matte D.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,4,EL LEGENDARIO,Mo Town,57,G. Rodriguez,Cl. Bernal G.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,5,EXTROVERTIDA,Mastercraftsman,54,I. Valdivia,H. Manriquez F.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,6,CHICA DEL LUCERO,Star Dabbler,58,N. Molina,Cl. Bernal G.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,7,RAIRET,Dylan Thomas,58,M. Gutierrez,C. Gonzalez M.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,8,PONGASE AL DIA,Hootenanny,58,L. C. Gonzalez,A. Gonzalez R.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,9,LA TOTE,Flyer,59,J. A. Miño,J. Castillo L.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,10,LEVERT,Robert Bruce,58,B. Ayala,L. Machulas G.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,11,UQUIA,Good Samaritan,59,Gvo. Aros,M. Rabajille D.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,12,CALIFORNIA MOON,California Chrome,56,B. Soto,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,5,16:00,Pr. ADDIE (794),1000,PISTA 1 PASTO,13,GUARDA BELLINA,Mendelssohn,54,R. Painen,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,1,QUE LOCURA,Grand Daddy,57,Gvo. Aros,A. Padovani E.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,2,RESOLUTIVO,Flyer,57,L. C. Gonzalez,A. Parra D.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,3,THE YAMAL,International Star,57,Joh. Gonzalez,C. Gonzalez M.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,4,OLISE,Tiz The Law,57,J. Medina,C. Raby V.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,5,TORO PENTAGOLEADOR,Flameaway,57,J. Herrera,Fco. Pinochet P.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,6,APURA EL PASO,Lookin At Lucky,57,R. Fuenzalida,P. Baeza A.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,7,LUSTEAU,Seeking The Dia,57,H. E. Ulloa P.,H. E. Ulloa P.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,8,DEFENSOR DEL CHACO,Spun To Run,57,D. Sanchez,A. Parra D.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,9,ALEGREMENTE,Seeking The Dia,57,M. A. Bustamante,H. Manriquez F.
01-03-2026,CLUB HIPICO DE SANTIAGO,6,16:30,Pr. ATREO (795),1000,PISTA 1 PASTO,10,CUELLO NEGRO,Kingly,57,Jr. L. Vergara,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,1,QUE VIVA EL REY,Dylan Thomas,56,W. Quinteros,M. Velarde B.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,2,SISI STAR,Mendelssohn,55,J. Reyes,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,3,VERSERO,Grand Daddy,55,R. Covarrubias,P. Valderrama C.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,4,BLACK OF PANTHER,Cloud Computing,56,R. Painen,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,5,WALK EASY,Good Samaritan,55,L. C. Gonzalez,F. Gonzalez S.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,6,GENIUS,Exaggerator,57,R. Cisternas,Cr. Urbina R.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,7,SULTAN,International Star,57,R. S. Dores,Js. Alvarez D.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,8,SOUK,Bad Daddy,57,N. Molina,T. Cachely
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,9,CONQUISTADO,Il Rey Ivan,58,N. Ramirez,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,10,KORPER,Midshipman,57,R. Avila,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,11,JULIO PARDO,Dylan Thomas,58,G. Rodriguez,C. Gonzalez M.
01-03-2026,CLUB HIPICO DE SANTIAGO,7,17:00,Pr. ART CENTER (796),1200,PISTA 2 ARENA,12,LONCO BRAVO,El Hueñe,55,J. Herrera,G. Melej R.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,1,FREUD WISH,Mr Speaker,55,B. Troncoso,C. Garcia V.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,2,SALTO DEL GUAPO,Grand Daddy,55,N. Rojas,W. Ara D.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,3,LARRYKANE,Practical Joke,52,J. A. Miño,C. Garcia V.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,4,RIO AZOPARDO,Constitution,57,D. Alvarado,S. Morales G.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,5,RADIANT ORQUIDEA,Constitution,52,W. Quinteros,Cl. Bernal G.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,6,CASTOR TROY,Cloud Computing,59,J. Medina,P. Baeza A.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,7,MI GENERAL,Grand Daddy,58,Jr. Hernandez,H. E. Ulloa P.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,8,JAIMINI,Tourist,58,R. S. Dores,D. Matte D.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,9,NA NI NA,Competitive Edge,61,Gvo. Aros,A. Padovani E.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,10,ZALAVERRY,Viscount Nelson,59,J. Herrera,R. Toledo M.
01-03-2026,CLUB HIPICO DE SANTIAGO,8,17:30,Pr. ACLIMATADO (797),1200,PISTA 2 ARENA,11,SAWYER,Practical Joke,60,M. A. Bustamante,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,9,18:00,Pr. EUGENIA (798),1200,PISTA 1 PASTO,1,KNESEET,Practical Joke,60,J. Silva B.,V. Miranda
01-03-2026,CLUB HIPICO DE SANTIAGO,9,18:00,Pr. EUGENIA (798),1200,PISTA 1 PASTO,2,SOY INVENCIBLE,Mendelssohn,60,J. Medina,P. Baeza A.
01-03-2026,CLUB HIPICO DE SANTIAGO,9,18:00,Pr. EUGENIA (798),1200,PISTA 1 PASTO,3,SPARTAN,Good Samaritan,60,Jon. A. Castillo,A. Parra D.
01-03-2026,CLUB HIPICO DE SANTIAGO,9,18:00,Pr. EUGENIA (798),1200,PISTA 1 PASTO,4,HEROICO,Mendelssohn,60,O. Ulloa,P. Baeza A.
01-03-2026,CLUB HIPICO DE SANTIAGO,9,18:00,Pr. EUGENIA (798),1200,PISTA 1 PASTO,5,LIMATOWN,Mo Town,58,B. Leon,A. Parra D.
01-03-2026,CLUB HIPICO DE SANTIAGO,9,18:00,Pr. EUGENIA (798),1200,PISTA 1 PASTO,6,CANTICIO,Classic Empire,60,Seb. Gonzalez,Js. Araya B.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,1,ARAKI,Lookin At Lucky,55,J. Toro,A. Padovani E.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,2,ONIX BLUE,Le Blues,54,N. Ramirez,S. Morales G.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,3,STRAY KIDS,Tourist,53,L. C. Gonzalez,A. Parra D.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,4,TRES PRINCIPES,Flameaway,57,G. Ulloa,H. E. Ulloa P.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,5,INDHIRA,War Command,52,I. Valdivia,R. Montesino S.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,6,PIANTAO,Zawraq,60,Jon. A. Castillo,A. Bernal G.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,7,FERLUISI,Spun To Run,57,J. Herrera,H. E. Ulloa P.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,8,GRIEZMANN,Mastercraftsman,58,R. S. Dores,D. Matte D.
01-03-2026,CLUB HIPICO DE SANTIAGO,10,18:30,Pr. APERADO (799),1000,PISTA 1 PASTO,9,PALACETE,Ticket To Run,60,G. Rodriguez,A. Parra D.
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,1,ENTRE LOS DOS,Ivan Denisovich,57,Jon. A. Castillo,A. Perez D.
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,2,MURCOTT,Lookin At Lucky,57,R. Cisternas,A. Bernal G.
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,3,POETA GRIEGO (ARG),Luculian,57,N. Rojas,T. Cachely
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,4,EN CHATEAUROUX,Dubai Sky,57,Js. Araya B.,A. Padovani E.
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,5,VALTOR,Good Samaritan,57,B. Troncoso,Gvo. Aros
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,6,CHARLY CHARLY,Lookin At Lucky,57,V. Miranda,J. Silva B.
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,7,CRUZA EL RIO,Kingly,57,N. Ramirez,R. Toledo M.
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,8,CRISTIANISIMO RED,Grand Daddy,57,B. Ayala,L. Machulas G.
01-03-2026,CLUB HIPICO DE SANTIAGO,11,19:00,Pr. ALIFE (800),1000,PISTA 1 PASTO,9,ALPAQUITAY,Kingly,57,J. Medina,P. Baeza A.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,1,KUAI MA,Robert Bruce,57,N. Ramirez,S. Morales G.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,2,PRINCESS MARGARET,Sweet Sorrel,57,J. Medina,R. Silva S.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,3,RUIDO DE CASCOS,Good Samaritan,57,I. Valdivia,G. Aguirre A.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,4,MR YO,Mr Speaker,58,B. Troncoso,C. Gonzalez M.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,5,MISTERIO LUMINOSO,Grand Daddy,54,R. S. Dores,S. Morales G.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,6,PERTINAX,Classic Empire,59,M. Gutierrez,C. Gonzalez M.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,7,MILTEO,Dubai Sky,58,R. Cisternas,Cr. Urbina R.
01-03-2026,CLUB HIPICO DE SANTIAGO,12,19:25,Pr. ASI SOY (801),1200,PISTA 2 ARENA,8,AMANDA PEPITA,Exaggerator,58,G. Ulloa,H. E. Ulloa P.
01-03-2026,CLUB HIPICO DE SANTIAGO,13,20:00,Pr. ALCOHUAZ (802),1200,PISTA 2 ARENA,1,EL BRUJO,Flameaway,56,G. Rodriguez,Cl. Bernal G.
01-03-2026,CLUB HIPICO DE SANTIAGO,13,20:00,Pr. ALCOHUAZ (802),1200,PISTA 2 ARENA,2,RED DADDY,Grand Daddy,56,B. Sancho,A. Bernal G.
