fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,4,TENGO UN SUEÑO,GOOD SAMARITAN (USA),56,FRANCISCO MORALES,RAUL MONTESINO
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,1,SEÑOR GOMEZ,CAT SCAN,55,DANIEL ALVARADO,CLAUDIO BERNAL
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,7,SPES,MR SPEAKER,59,DARIEN CHEUQUE,THEODORE CACHELY
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,8,HUACARNECO,MAYAKOVSKY,53,JOSE CUETO,FRANCISCO PINOCHET
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,14,PUNTA ITATA,ZAWRAQ (IRE),56,RODOLFO FUENZALIDA,CRISTOBAL GONZALEZ M.
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,12,GRAND FRIEND,GRAND DADDY,58,PIERO REYES,FRANCISCO PINOCHET
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,9,MISTER MINNION,EXAGGERATOR,54,BASTIAN SOTO,JOSE ARAYA B.
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,15,REINA JAKE,VERRAZANO (USA),57,JUAN MUÑOZ,GABRIEL MELEJ
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,3,CONGOBELGA,ADMIRAL,57,N.N.,JOAO CASTILLO L.
20-02-2026,CLUB HÍPICO DE SANTIAGO,16,20:22,VERANIEGO,,,6,GENUINE COMAND,WAR COMMAND,53,N.N.,THEODORE CACHELY
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,9,TOP KING,CLOUD COMPUTING,56,RODOLFO FUENZALIDA,ANDRES BERNAL
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,8,VERSERO,GRAND DADDY,56,ALEXIS MORALES,PATRICIO VALDERRAMA C.
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,15,SPELLBOUND,PATTERNRECOGNITION,57,ALEJANDRO I. MAUREIRA,CARLOS GARCIA
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,5,WALK EASY,GOOD SAMARITAN (USA),57,LESLY C. GONZALEZ,FELIPE GONZALEZ S.
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,7,APOLLONOS,CLOUD COMPUTING,57,JOAQUIN HERRERA,JOSE M. ALVAREZ D.
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,6,TREN A CARTAGENA,EL FARRERO,56,DANIEL ALVARADO,CLAUDIO BERNAL
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,3,PUNTO QUIEBRE,ANNUAL REPORT,57,NELSON ROJAS,LEOPOLDO PARRA
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,11,HIJA DEL PAN,GOOD SAMARITAN (USA),57,NICOLAS MOLINA,ALEXIS PEREZ
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,1,TAMBERI,THE LUMBER GUY,56,CARLOS ORTEGA,JOSE M. ALVAREZ D.
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,14,SAIKOU,LOOKIN AT LUCKY,56,ALVARO APABLAZA,ANGEL JAQUE S.
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,12,ELMITA,CALIFORNIA CHROME,57,BENJAMIN SANCHO,ANDRES BERNAL
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,2,GRAN KURU,EXAGGERATOR,57,JONATHAN A. CASTILLO,ALDO PARRA D.
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,13,WONDER SUMMER,GEMOLOGIST,56,MARCO A. BUSTAMANTE,JOSE ARAYA B.
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,10,JOHN COOPER,SCAT ROYAL,56,N.N.,RAUL MONTESINO
20-02-2026,CLUB HÍPICO DE SANTIAGO,17,20:56,VIENE EL REY,,,4,SE PREPARO,SEEKING THE DIA,56,JESUS TORO,ALDO PARRA D.
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,1,TU Y YO,GEMOLOGIST,57,NICOLAS MOLINA,MANUEL VELARDE
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,12,EL CASTI,CLOUD COMPUTING,58,TOMAS SEITH,DOMINGO MATTE
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,11,MR NUTS,MR SPEAKER,58,JOAQUIN HERRERA,JUAN C. SILVA S.
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,9,BLACK OF PANTHER,CLOUD COMPUTING,56,JESUS TORO,JOSE ARAYA B.
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,4,PARTNER QUERIDO,GET JETS,57,BENJAMIN SANCHO,CLAUDIO BERNAL
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,15,SEATTLE SNOW,DUBAI SKY,58,ROBERTO AVILA,RAUL MONTESINO
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,10,HENAO,GOOD SAMARITAN (USA),57,ALEJANDRO I. MAUREIRA,ALDO PARRA D.
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,14,KASHGAR,SAHARA SPIRIT,57,MAURICIO CHAMORRO,RAUL MONTESINO
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,3,NO ME RINDO,PATTERNRECOGNITION,58,PEDRO ROBLES,JOHN PINOCHET
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,13,TESORITO MIO,ANNUAL REPORT,56,HUGO OCHOA,JOSE ARAYA B.
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,2,GENIUS,EXAGGERATOR,58,RAFAEL CISTERNAS,CRISTIAN URBINA
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,8,OBRA DE ARTE,CUPID,56,DARIEN CHEUQUE,DOMINGO MATTE
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,6,MI BELLA FER,THE LUMBER GUY,56,LESLY C. GONZALEZ,FELIPE GONZALEZ S.
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,7,CRISTALINO,MENDELSSOHN (USA),58,JONATHAN A. CASTILLO,ALDO PARRA D.
20-02-2026,CLUB HÍPICO DE SANTIAGO,18,21:30,VENETIAN,,,5,ELQUILIMAY,VAN NISTELROOY,57,JESUS REYES,RAUL MONTESINO
