fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,14,Montepiedra,H. Barrera,Rodrigo Quiroz S,1,1.13.18,14.50,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,9,La Tostadora,R. Fuenzalida,Juan Gonzalez M,2,1.13.18,24.60,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,10,Tata Moncho,S. González,Rodrigo Quiroz S,3,1.13.18,7.20,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,15,Desert Cat,M. Galáz,Jaime Espineira C,4,1.13.18,9.10,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,1,Temaukel,J. Cueto,Claudio Bernal G,5,1.13.18,9.30,56
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,3,Mestiza Flor,J. Eyzaguirre,Isaac Michea F,6,1.13.18,18.70,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,2,Peluka,V. Miranda. Juan C,Pichara J,7,1.13.18,3.90,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,8,Ya Magico,L. P. Silva. Genaro J,Covarrubias E,8,1.13.18,7.70,56
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,7,Incluye Todo,D. Medina,Juan Aravena M,9,1.13.18,17.70,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,6,La Rumbera,M. Gutiérrez,Rafael Bernal G,10,1.13.18,15.80,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,12,Kanasaki,A. Morales,Rodrigo Quiroz S,11,1.13.18,29.80,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,5,Estratego,A. Villagra,Ricardo Rojas S,12,1.13.18,5.60,56
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,13,Domingo Y Principe,D. Alvarado,Juan Ubilla P,13,1.13.18,6.20,55
28-02-2026,HIPODROMO CHILE,1,12:30,1200,ARENA,4,Markinabizkaia,J. Villablanca. Daniel Contreras A,Daniel Contreras A,14,1.13.18,25.20,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,7,La Salchi,N. Rojas,Juan Gonzalez M,1,58.12,1.70,52
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,6,Madre Patria,R. Fuenzalida,Juan Gonzalez M,2,58.12,14.10,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,1,Bella Chichi,J. Vera,Juan Gonzalez M,3,58.12,4.70,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,3,Shyuanna,S. González. Juan C. Pichara J,Agric,4,58.12,5.00,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,4,Sanssita,A. Covarrubias,Lauro Pérez A,5,58.12,5.40,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,12,La Universitaria,H. Barrera,Rodrigo Quiroz S,6,58.12,27.40,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,2,Tiguarda,D. Medina,Juan Gonzalez M,7,58.12,37.20,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,13,Hildita Mia,R. Covarrubias,Oscar Donate S,8,58.12,130.10,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,8,Emperifollada,A. Villagra,Ricardo Rojas S,9,58.12,41.50,51
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,5,Aurorita,D. Cheuque,Claudio Bernal G,10,58.12,46.20,51
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,11,La Jeshu,D. Alvarado. Enrique M,Becar B,11,58.12,59.00,55
28-02-2026,HIPODROMO CHILE,2,12:55,1000,ARENA,9,Modelo Sbelt,J,González,U,58.12,15.10,55
28-02-2026,HIPODROMO CHILE,3,13:20,1200,ARENA,2,Silvestrin,J. A. Miño. Mario A,Apablaza G,1,1.12.94,7.80,56
28-02-2026,HIPODROMO CHILE,3,13:20,1200,ARENA,1,Cuando Llego Gano,R. Fuenzalida,Juan Gonzalez M,2,1.12.94,4.10,56
28-02-2026,HIPODROMO CHILE,3,13:20,1200,ARENA,5,Bon Appetit,D. Alvarado,Claudio Bernal G,3,1.12.94,2.50,56
