fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,13,SULTAN GUERRERO,WLADIMIR QUINTEROS,RAUL MONTESINO,1º,,10.2,57
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,8,BENVENUTO CELLINI,RODOLFO FUENZALIDA,FERNANDO SOLAR,2º,,5.6,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,3,SALE DE MIS OJOS,DANIEL ALVARADO,FERNANDO SOLAR,3º,,19.3,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,4,PATMAHO,BASTIAN SOTO,JOSE ARAYA B.,4º,,4.1,57
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,11,MICCA,BENJAMIN SANCHO,WALESKA PEÑA,5º,,12.5,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,12,DOMINGO ISLEÑO,DIEGO CARRASCO,GABRIEL MELEJ,6º,,40.3,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,2,TANGO Y COMPAS,IGNACIO VALDIVIA,HECTOR MANRIQUEZ,7º,,9.2,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,14,NUTCRACKER,JESUS PIMENTEL,GABRIEL MELEJ,8º,,13.8,57
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,9,EL SOM CENTAURO,RODRIGO COVARRUBIAS,ALEXIS PEREZ,9º,,3.1,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,7,MY FLORENCE,NELSON ROJAS,ALEXIS PEREZ,10º,,14.4,57
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,6,SOBRAO DE CARIÑO,ALVARO APABLAZA,ANDRES BERNAL,11º,,67,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,1,PATTY NENA,ROBERTO AVILA,THEODORE CACHELY,12º,,9.7,56
27-02-2026,Club Hípico de Santiago,1,13:00,,Normal,5,TAO PRIZE,LESLY C. GONZALEZ,ALBERTO GONZALEZ,13º,,13.9,56
