Reunion,Carrera,Hora,Distancia,Lugar,Numero,Ejemplar,Padrillo,Peso_Fisico,Peso_Jinete,Jinete,Preparador,Stud,Dividendo
6,4,14:19,1000,6°,1,Que Hice Mal,International Star,386,56,W. Quinteros,Jaime Hirmas R.,Los Aviadores,19.70
6,4,14:19,1000,7°,12,Mangino,No Nay Never,463,56,F. Morales,Alberto Aviles L.,Hermanos y Amigos,21.20
6,4,14:19,1000,8°,8,Redquiver,Hootenanny,447,56,H. Barrera,Rodrigo Quiroz S.,Lost Vera,41.40
6,4,14:19,1000,9°,15,Chilly Willy,Stevie Wonderboy,441,56,F. Medina,Rodrigo Quiroz S.,Rodrigo Quiroz S.,14.70
6,4,14:19,1000,10°,11,Señorita Jerico,Masqat,422,56,H. Jiménez,Jaime Hirmas R.,Los Aviadores,185.80
6,4,14:19,1000,11°,13,Pop Vision,Court Vision,413,56,N. Santibañez,Enrique Lagunas R.,Milton Rodriguez M.,57.50
6,4,14:19,1000,12°,6,Good Morning Red,Morning Red,422,56,I. Vargas,Hernán Pacheco P.,Solin,127.90
6,4,14:19,1000,13°,10,Bhadrak,Newfoundland,450,56,A. Covarrubias,José Bravo M.,Cecilia Falconi,7.10
6,4,14:19,1000,U°,2,Bonita Flor,Awesome Patriot,396,56,G. Acevedo,Juan Ubilla P.,Valentín Ubilla C.,13.50
6,5,14:46,1000,1°,14,Alajja,Indian Trail,430,60,L. Torres,Juan Aravena M.,Matias Aravena,6.00
6,5,14:46,1000,2°,10,Chica De Campeones,Annual Report,448,56,S. González,Rodrigo Quiroz S.,Very Luck,3.70
6,5,14:46,1000,3°,7,Lady Bay,Neko Bay,378,57,M. Galáz,José Lastra B.,Viejo Querido,8.20
6,5,14:46,1000,4°,3,Su Merci,Sumerio,452,58,R. Araya,Daniel Contreras A.,Don Ismael,6.20
6,5,14:46,1000,5°,5,Betone,Van Nistelrooy,428,56,J. Medina,Patricio Valderrama C.,Don Ismael,8.00
6,5,14:46,1000,6°,11,Temporal De Amor,Grand Daddy,425,56,C. Ortega,Eduardo Lab R.,Stud Mauro,18.70
6,5,14:46,1000,7°,8,Te Diria,Exaggerator,430,56,M. Cordero,Julio Castillo D.,Clauseb,57.80
6,5,14:46,1000,8°,12,Manchita Del Ñuble,Admiral,432,56,R. Fuenzalida,Carlos Melero F.,Hemispheres,21.80
6,5,14:46,1000,9°,4,Power Of Horses,Exaggerator,496,56,F. Morales,Jaime Hirmas R.,Jaime Hirmas R.,25.60
6,5,14:46,1000,10°,9,Guanaquero,Seeking The Dia,477,56,J. Villablanca,Eduardo Lab R.,Yungay,42.70
6,5,14:46,1000,11°,2,El Maripepa,Hold Me Back,435,56,V. Miranda,Juan C. Pichara J.,Cacique,3.20
6,5,14:46,1000,12°,6,King Corleone,Timojin,526,56,T. Seith,Cristian Quiroz E.,Cristian Quiroz E.,22.70
6,5,14:46,1000,13°,13,Sahara Chrome,California Chrome,430,56,A. Varas,Eugenio Switt V.,Misacrisei,43.10
6,5,14:46,1000,U°,1,Sorprendeme,Stay Thirsty,472,56,S. Muñoz,Luis Machulas G.,Doña Irene,25.00
6,6,15:13,1000,1°,8,Black Kingly,Kingly,434,54,L.P. Silva,Genaro J. Covarrubias E.,Viña Del Mar,7.90
6,6,15:13,1000,2°,4,Ya Magico,Viscount Nelson,433,55,J. González,Genaro J. Covarrubias E.,La Corina,4.40
6,6,15:13,1000,3°,1,Beautiful Moon,Exaggerator,410,54,C. C. Bustos,Jaime Hirmas R.,Los Aviadores,50.20
6,6,15:13,1000,4°,11,The Last Wolf,Del Pacifico,450,54,J. Eyzaguirre,Luis Machulas G.,Yayita,40.00
6,6,15:13,1000,5°,7,Kanasaki,Good Samaritan,488,56,D. Carvacho,Rodrigo Quiroz S.,Las Araucarias,5.50
6,6,15:13,1000,6°,2,La Chula,Hinz,404,55,L. González,Maritza Pérez A.,Don Amadeo,2.30
6,6,15:13,1000,7°,9,Rucia De Oro,Get Jets,438,55,D. Sánchez,Juan C. Pichara J.,Crisval,14.20
6,6,15:13,1000,8°,10,Gran Lalito,International Star,469,55,R. Fournet,Juan C. Pichara J.,Don Rufino,36.30
6,6,15:13,1000,9°,3,Carita De Culpable,Iron Clad,441,56,M. Galáz,Ricardo Rojas S.,Pequeño Matias,38.10
6,6,15:13,1000,10°,6,Sasuke,Hold Me Back,436,55,V. Miranda,Juan C. Pichara J.,Cacique,3.30
6,6,15:13,1000,U°,5,El Dieciocho,Monthir,404,55,H. Jiménez,Enrique Lagunas R.,Principal,120.30
6,7,15:40,1000,1°,7,Istrionico,Dylan Thomas,506,57,J.A. Miño,Mario A. Apablaza G.,Criadero Don Vicente,3.60
6,7,15:40,1000,2°,14,Glamrock,Total Impact,475,59,G. Ulloa,Waleska Peña P.,El Gran Jose,3.40
6,7,15:40,1000,3°,6,Arte De Magia,Van Nistelrooy,447,55,V. Miranda,Alejandro Padovani E.,Los Lokolopulus,6.20
6,7,15:40,1000,4°,2,Volaste A La Meta,Dylan Thomas,469,56,B. Rubilar,Pedro Diaz S.,Pedro Diaz S.,20.20
6,7,15:40,1000,5°,5,Monkypoc,Gstaad II,450,56,L.P. Silva,Genaro J. Covarrubias E.,Samia Widad,2.80
6,7,15:40,1000,6°,10,Paquete Platico,Awesome Patriot,420,56,R. Fuenzalida,Eugenio Switt V.,Misacrisei,100.30
6,7,15:40,1000,7°,11,Mr Ranger,Mr Speaker,456,54,J. Eyzaguirre,Isaac Michea F.,Lopito,64.00
6,7,15:40,1000,8°,3,Como El Sol,Spun to Run,469,57,J. González,Juan C. Pichara J.,Amor Propio,10.70
6,7,15:40,1000,9°,12,Di Alba,Ivan Denisovich,385,55,A. Covarrubias,Genaro J. Covarrubias E.,Don Andres,7.70
6,7,15:40,1000,10°,13,Negrita Pecosa,The Lumber Guy,398,55,B. Sancho,Héctor Castillo S.,Corral Quellon,52.90
6,7,15:40,1000,11°,9,Western Film,Annual Report,457,56,C. C. Bustos,Eduardo Lab R.,Francisca Ignacia,131.80
6,7,15:40,1000,12°,8,Vasca Brava,International Star,436,55,W. León,Jaime Espineira C.,Jaime Espiñeira C.,66.20
6,7,15:40,1000,13°,1,Salma Alegre,Gstaad II,410,55,W. Quinteros,Eugenio Switt V.,Gallo,57.30
6,7,15:40,1000,U°,4,La Rumbera,Competitive Edge,448,55,A. Villagra,Rafael Bernal G.,Gran Xime,119.60
6,8,16:09,1000,1°,5,Rabioso Pelao,Lookin At Lucky,487,56,J. González,Juan C. Pichara J.,Bruno Alonso,22.90
6,8,16:09,1000,2°,7,Lexus,Katmai,464,56,N. Rojas,Rodrigo Pulgar A.,Fos,7.10
6,8,16:09,1000,3°,12,Giorgio Eloriginal,California One,442,55,B. Rubilar,José Lastra B.,Callasis For Ever,79.10
6,8,16:09,1000,4°,14,India Maulina,Awesome Patriot,449,60,R.S. Dores,Jaime Hirmas R.,Camilo Osses,2.30
6,8,16:09,1000,5°,2,A La Bandada,Awesome Patriot,476,56,S. Muñoz,Ricardo Rojas S.,Los Muchachos,12.00
6,8,16:09,1000,6°,3,Fetlock Joint,Zawraq,464,56,I. Vargas,Mario A. Apablaza G.,Mario Apablaza G.,9.60
6,8,16:09,1000,7°,4,Hermano Eric,Gemologist,476,55,A. Apablaza,Alejandro Padovani E.,Carjor,21.00
6,8,16:09,1000,8°,13,La Soñe,Midshipman,435,55,A. Morales,Genaro J. Covarrubias E.,La Corina,50.80
6,8,16:09,1000,9°,15,El Aparecido,Arabian Spirit,450,55,J. Cueto,Rodrigo Quiroz S.,Titan,53.10
6,8,16:09,1000,10°,6,El Forastero,Roman Ruler,470,55,A. Villagra,Ricardo Rojas S.,Chamo Candela,183.60
6,8,16:09,1000,11°,8,Sovich,Ivan Denisovich,453,55,F. Henríquez,Manuel Norambuena Ch.,Verónica Morales O.,3.80
6,8,16:09,1000,12°,1,Me Veras Caer,Iron Clad,420,55,F. Medina,Julio Castillo D.,Carlos Cavieres,4.60
6,8,16:09,1000,13°,11,India Terca,Gemologist,478,54,L. Rivera,Eugenio Switt V.,Florence,112.00
6,8,16:09,1000,14°,9,Blue Kentucky Girl,Awesome Patriot,410,55,L.P. Silva,Genaro J. Covarrubias E.,El Aguila,26.90
6,8,16:09,1000,U°,10,Tia Guacolda,El Farrero,421,56,F. Morales,Raúl Montesino S.,Pantot,73.20
6,9,16:37,1200,1°,4,Tsubasa,International Star,465,57,G. Aros,Juan C. Pichara J.,Tarantino,2.40
6,9,16:37,1200,2°,10,Destellante,Newfoundland,472,53,R. Fournet,Juan C. Pichara J.,Cecilia Falconi,53.30
6,9,16:37,1200,3°,1,Valcabado,Newfoundland,434,57,J. Herrera,Rafael Bernal G.,Santa Ana,5.50
6,9,16:37,1200,4°,8,Velociraptor,Dubai Sky,450,57,M. Gutiérrez,Rodrigo Quiroz S.,Mantagua,13.70
6,9,16:37,1200,5°,5,Conde De Lujan,Modernist,461,57,V. Miranda,Alejandro Padovani E.,Sullivan's,12.50
6,9,16:37,1200,6°,6,No Es Na Cierto,Seeking The Dia,452,57,D. Sánchez,Aldo Parra D.,Flexografica,24.00
6,9,16:37,1200,7°,9,Mister Hari,Gstaad II,449,57,J. Zúñiga,Cristian Quiroz E.,Fos,6.50
6,9,16:37,1200,8°,12,Practical Knight,Practical Joke,466,57,J. Medina,Juan Pablo Baeza J.,Haras Santa Loreto,2.50
6,9,16:37,1200,9°,11,Wualdini,Grand Daddy,510,53,N. Rojas,Juan C. Pichara J.,Vasquez Retamales,25.00
6,9,16:37,1200,10°,3,A Veces Puedo,Flameaway,422,57,J. Castillo,Aldo Parra D.,Viejo Perro,42.20
6,9,16:37,1200,11°,7,Alegremente,Seeking The Dia,425,57,P. Reyes,Héctor Manríquez F.,El Aromo,65.40
6,9,16:37,1200,U°,2,El Cuyi Joan,Distorted Economy,481,57,M. Galáz,Genaro J. Covarrubias E.,El Magico Charly,149.70
6,10,17:05,1200,1°,5,Mister Hiraboku,Hiraboku Deep,453,58,L. Torres,Mario A. Apablaza G.,Estos no Fallan,5.80
6,10,17:05,1200,2°,7,Practical Sisi,Practical Joke,523,58,I. Valdivia,Pedro Diaz S.,Los Jeques,3.20
6,10,17:05,1200,3°,4,Triplecoronado,Awesome Patriot,505,52,N. Rojas,Rodrigo Pulgar A.,Galiano,29.60
6,10,17:05,1200,4°,1,Platon,Grand Daddy,538,51,A. Vásquez,Juan C. Pichara J.,Vasquez Retamales,4.40
6,10,17:05,1200,5°,8,Rechazado,Cunco,494,50,W. León,Genaro J. Covarrubias E.,La Corina,7.70
6,10,17:05,1200,6°,2,Voy Pal Pueblo,Good Samaritan,490,57,N. Ramirez,Carlos Urbina H.,Zayed,11.00
6,10,17:05,1200,7°,3,The Scientist,Scat Royal,525,59,V. Miranda,Alejandro Padovani E.,Haras las Camelias,5.40
6,10,17:05,1200,8°,9,Biscottino,Flameaway,467,56,N. Molina,Rodrigo Quiroz S.,Filipino,3.40
6,12,18:04,1000,1°,12,John Cooper,Scat Royal,456,55,F. Morales,Raúl Montesino S.,Folli,4.00
6,12,18:04,1000,2°,9,Bonita Sorpresa,Ivan Denisovich,453,55,P. Galáz,Hernán Pacheco P.,El Chuncho,6.80
6,12,18:04,1000,3°,4,Lecclerc,Constitution,546,55,D. Carrasco,Juan C. Pichara J.,Vasquez Retamales,14.10
6,12,18:04,1000,4°,7,Legende,Sweet Sorrel,460,56,R. Fuenzalida,Ricardo Rojas S.,Altamira,12.10
6,12,18:04,1000,5°,5,Princesa Ruby,Admiral,483,56,D. Carvacho,Rodrigo López B.,Per Sempre,9.50
6,12,18:04,1000,6°,14,Diosa Chocolate,Palm Springs,434,56,F. Medina,Jaime Espineira C.,Jaime Espiñeira C.,17.10
6,12,18:04,1000,7°,2,Wonder Woman,California Chrome,424,56,I. Vargas,Oscar Donate S.,Margal,14.10
6,12,18:04,1000,8°,3,Iron Swim,Admiral,493,56,F. Henríquez,Manuel Norambuena Ch.,Verónica Morales O.,3.10
6,12,18:04,1000,9°,13,Limeño Feliz,Exaggerator,456,55,A. Apablaza,Patricio Valderrama C.,Chispita,11.50
6,12,18:04,1000,10°,6,Cosita Dulce,Newfoundland,413,55,N. Rojas,Rodrigo Pulgar A.,Monsenor,35.40
6,12,18:04,1000,11°,11,City Blue,Seeking The Dia,422,54,C. C. Bustos,José Venegas P.,Jose Venegas P.,90.40
6,12,18:04,1000,12°,1,Lo Franco,Seeking The Dia,427,55,M. Gutiérrez,Rodrigo Quiroz S.,El Kaiser,5.80
6,12,18:04,1000,13°,8,Bulla Blue,Patternrecognition,436,54,L.P. Silva,Genaro J. Covarrubias E.,La Corina,51.40
6,12,18:04,1000,U°,10,Shallow,Verrazano,474,56,B. Ayala,Luis Machulas G.,Carolina-Pia,70.60
6,13,18:33,1000,1°,4,Escribi Para Ti,Patternrecognition,482,54,R. Cisternas,Juan Pablo Baeza J.,Colorado Veintitres,5.00
6,13,18:33,1000,2°,8,Ride Like A Girl,Palm Springs,450,52,J. Medina,Juan Pablo Baeza J.,Auguri,10.40
6,13,18:33,1000,3°,9,Stay With Me,Mendelssohn,466,56,R. Fuenzalida,José Lastra B.,Team Brave,20.90
6,13,18:33,1000,4°,2,Moreau,Gran Villano,460,60,B. Sancho,Rodrigo López B.,Linares,9.80
6,13,18:33,1000,5°,10,London Alerta,Patternrecognition,480,60,S. González,Rodrigo Quiroz S.,Lost Vera,1.80
6,13,18:33,1000,6°,13,Yo Lo Entiendo,Patternrecognition,437,54,C. Ortega,Eduardo Lab R.,Per Sempre,29.10
6,13,18:33,1000,7°,3,Famosa Luz,Midshipman,401,60,J. González,Genaro J. Covarrubias E.,Don Andres,41.50
6,13,18:33,1000,8°,5,La Martinoka,Gran Villano,491,60,F. Morales,Rodrigo López B.,Luchita Querida,28.90
6,13,18:33,1000,9°,6,Alba Brava,Kingly,453,54,B. Troncoso,Alejandro Padovani E.,Las Tres Marias,4.40
6,13,18:33,1000,10°,7,La Chucky Trini,Stevie Wonderboy,420,60,M. Galáz,Genaro J. Covarrubias E.,El Magico Charly,72.50
6,13,18:33,1000,11°,1,Miel Rubia,Newfoundland,444,52,L. González,Juan C. Pichara J.,Cecilia Falconi,10.60
6,13,18:33,1000,12°,11,Roce Secreto,Good Samaritan,451,50,D. Carrasco,Juan C. Pichara J.,Viejo Perro,47.60
6,13,18:33,1000,U°,12,Azra,Good Samaritan,432,54,V. Miranda,Eduardo Lab R.,Tata Pepe,87.50
6,14,19:03,1000,1°,1,Javiera Constanza,Monthir,409,54,A. Vásquez,Juan Aravena M.,Matias Aravena,5.30
6,14,19:03,1000,2°,2,Chica De La Palma,Rydilluc,400,55,A. Varas,Julio Castillo D.,Nativo,7.00
6,14,19:03,1000,3°,6,Manny Ribera,Iron Clad,468,55,V. Miranda,Juan C. Pichara J.,Los Gritones,2.10
6,14,19:03,1000,4°,3,Amor De Chocolate,Awesome Patriot,416,56,C. Ortega,Eduardo Lab R.,Stud Mauro,9.50
6,14,19:03,1000,5°,14,Blessed,Good Samaritan,433,58,D. Carvacho,Rodrigo Quiroz S.,C.V.D.,15.00
6,14,19:03,1000,6°,13,Cicarelli,Constitution,464,54,J. González,Genaro J. Covarrubias E.,La Corina,34.60
6,14,19:03,1000,7°,15,Lucrecio,Patternrecognition,487,55,B. León,Pedro Molina I.,Isla Torina,6.40
6,14,19:03,1000,8°,12,Socio Manuel,Forward March,439,55,B. Ayala,Luis Machulas G.,Cayo,23.70
6,14,19:03,1000,9°,11,Solo Amigos,Hootenanny,454,53,N. Rojas,Alejandro Padovani E.,Alevuk,36.60
6,14,19:03,1000,10°,5,Maxiwario,Viscount Nelson,473,56,M. Fuentes,Genaro J. Covarrubias E.,La Corina,43.30
6,14,19:03,1000,11°,8,Persevera Siempre,Bernardini,471,53,L.D. Menghini,Eugenio Switt V.,Carlos Cavieres,130.70
6,14,19:03,1000,12°,9,Koccia,Mendelssohn,441,55,R. Cisternas,Oscar Donate S.,Antonio Aida,16.70
6,14,19:03,1000,13°,7,Cambiar De Vida,Flyer,432,56,B. Sancho,Luis Machulas G.,Los Cuarenta Y Dos,17.10
6,14,19:03,1000,14°,4,Aragonero,The Lumber Guy,455,54,J. Medina,Rodrigo Sánchez Q.,Haras Lizzie,16.60
6,15,19:32,1000,1°,11,Tren a Cajon,Dylan Thomas,490,55,D. Carvacho,Rodrigo López B.,Patito,13.70
6,15,19:32,1000,2°,6,Bungabunga,Gran Villano,492,55,I. Vargas,José Bravo M.,Matias Orlando,7.60
6,15,19:32,1000,3°,3,Bailemos Cumbia,Patternrecognition,468,59,J. González,Genaro J. Covarrubias E.,Quarter Dollar,3.10
6,15,19:32,1000,4°,10,La Instrumentista,Exaggerator,405,56,R. Avila,Isaac Michea F.,Angelica Y Francisco,38.60
6,15,19:32,1000,5°,9,Resisto Bien,Ahora II,456,56,S. González,Juan C. Pichara J.,Viejo Perro,4.20
6,15,19:32,1000,6°,1,Kaunas,Annual Report,474,55,F. Morales,Rodrigo López B.,Bruno Alonso,6.40
6,15,19:32,1000,7°,13,Free Rein,Hold Me Back,494,55,R.S. Dores,Ricardo Rojas S.,Chamo Candela,11.90
6,15,19:32,1000,8°,7,Baby Shak,Kingly,480,56,D. Carrasco,Juan C. Pichara J.,Vasquez Retamales,26.70
6,15,19:32,1000,9°,5,Gran Horus,Grand Daddy,440,56,A. Varas,Alejandro Padovani E.,Gaona Hermanos,7.20
6,15,19:32,1000,10°,12,Chinita Traviesa,Good Samaritan,450,55,N. Rojas,Alejandro Padovani E.,Los Brujos,19.60
6,15,19:32,1000,11°,8,Professionals,Grand Daddy,473,55,N. Santibañez,Patricio Valderrama C.,Santa Veronica,58.00
6,15,19:32,1000,12°,4,Doña Shishi,Midshipman,451,55,H. Barrera,Rodrigo Quiroz S.,Don Quijote,23.90
6,15,19:32,1000,U°,2,Magico Ideal,Viscount Nelson,411,56,J. Herrera,Rafael Bernal G.,Toro,7.70
6,16,20:00,1000,1°,7,Villeta,Gran Villano,486,56,H. Barrera,Rodrigo López B.,Guarani,47.20
6,16,20:00,1000,2°,1,Gold Daddy,Grand Daddy,441,54,S. González,Juan C. Pichara J.,Cori,5.20
6,16,20:00,1000,3°,9,No Vuelvo Mas,Good Samaritan,448,55,R. Fuenzalida,Jaime Hirmas R.,Santa Malva,48.70
6,16,20:00,1000,4°,4,Blackcrack,Grand Daddy,470,54,N. Ramirez,Juan C. Pichara J.,Vasquez Retamales,15.60
6,16,20:00,1000,5°,6,Tatuador,Goldencents,448,55,J. Medina,Patricio Valderrama C.,Bruno Alonso,7.60
6,16,20:00,1000,6°,13,El Pollo Dorado,Good Samaritan,480,54,V. Miranda,Alejandro Padovani E.,Chiu Chiu,5.40
6,16,20:00,1000,7°,5,Badboy,Bad Daddy,446,55,J. Zúñiga,Ricardo Rojas S.,Altamira,10.20
6,16,20:00,1000,8°,2,Milo,Mastery,460,55,N. Santibañez,Luis Urbina H.,Luigi,4.40
6,16,20:00,1000,9°,14,Sinesio,Gemologist,486,57,J. Herrera,Genaro J. Covarrubias E.,Milna,9.20
6,16,20:00,1000,10°,8,Good Partner,Exaggerator,420,53,L.D. Menghini,Eugenio Switt V.,Carlos Cavieres,70.60
6,16,20:00,1000,11°,10,Capo Azzurra,Monthir,497,55,W. León,Patricio Valderrama C.,Bruno Alonso,18.40
6,16,20:00,1000,12°,12,Un Guarito,Tourist,459,55,A. Morales,Genaro J. Covarrubias E.,El Mero Mero,75.90
6,16,20:00,1000,13°,11,Vaquita Loira,Viscount Nelson,421,54,A. Covarrubias,Mario Covarrubias,Boril Benito Ch.,25.90
6,16,20:00,1000,U°,3,Zambian River,Timojin,468,57,R. Cisternas,Marco Pavez O.,Haras Sumaya,3.70
6,17,20:32,1000,1°,14,The Arion,Indian Trail,440,60,L. Torres,Mario A. Apablaza G.,Tata Tito,3.10
6,17,20:32,1000,2°,13,Fastlove,Flameaway,462,53,J. Medina,Rodrigo López B.,Linlinao,41.00
6,17,20:32,1000,3°,10,Cosa De Locos,Grand Daddy,528,57,I. Valdivia,Rodrigo Quiroz S.,Titan,18.40
6,17,20:32,1000,4°,11,Otrosi,State Of Play,461,52,J. Zúñiga,Luis Urbina H.,Emes,10.80
6,17,20:32,1000,5°,3,Indian Pirate,Indian Trail,506,59,A. Vásquez,Oscar Donate S.,Llego El Talento,5.60
6,17,20:32,1000,6°,1,Todos Cantan,Spun to Run,445,53,V. Miranda,Alejandro Padovani E.,Carnes Oly,1.90
6,17,20:32,1000,7°,2,Invito Yo,Patternrecognition,468,55,F. Morales,Rodrigo Pulgar A.,Galiano,59.70
6,17,20:32,1000,8°,5,Medio Banca,Midshipman,463,58,J. González,Genaro J. Covarrubias E.,Letty,111.20
6,17,20:32,1000,9°,4,Enseñame,Ivan Denisovich,461,53,L.D. Menghini,Eugenio Switt V.,Los Garrido,165.20
6,17,20:32,1000,10°,7,El Kemao,Constitution,456,58,N. Ramirez,Juan C. Pichara J.,Kevin Yerko,8.00
6,17,20:32,1000,11°,9,Lucianita,Classic Empire,449,55,N. Rojas,Alejandro Padovani E.,Elephant,59.40
6,17,20:32,1000,12°,15,Nubes Negras,Endorsement,482,55,A. Apablaza,Alejandro Padovani E.,Ortepal,22.90
6,17,20:32,1000,13°,12,Quintila,Classic Empire,405,54,D. Carvacho,Isaac Michea F.,Bruno Alonso,47.60
6,17,20:32,1000,14°,6,Pharaon,Practical Joke,464,54,J. Eyzaguirre,Luis Machulas G.,Los Husares,93.30
6,17,20:32,1000,U°,8,Les Fonts D'algar,Sweet Sorrel,440,52,H. Barrera,Eduardo Lab R.,La Tropa,127.90
6,18,21:01,1000,1°,11,Manhattan Project,Cloud Computing,473,53,R. Fuenzalida,Carlos Melero F.,Hemispheres,54.90
6,18,21:01,1000,2°,14,IL Tonino,Monthir,468,56,J. Zúñiga,Luis Urbina H.,Dsanchez,3.10
6,18,21:01,1000,3°,7,El Joker,Grand Daddy,501,55,I. Valdivia,Rodrigo Quiroz S.,Viva Chile,3.70
6,18,21:01,1000,4°,9,El Amigo,Dubai Sky,434,54,T. Seith,Aldo Castagneto U.,Tomas Alonso,10.60
6,18,21:01,1000,5°,12,Mente Brillante,Mo Town,453,54,R. Fournet,Juan C. Pichara J.,Callasis For Ever,45.90
6,18,21:01,1000,6°,4,Strong Diva,Ivan Denisovich,465,54,R. Avila,Mario Covarrubias,Quarter Dollar,8.20
