Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
5,14:33,KAFTAN,1200,ARENA,5,VIAJE A CARMEL,57,Joh. Gonzalez,D. Martinez L.
5,14:33,KAFTAN,1200,ARENA,6,CATANZARO,57,M. A. Bustamante,Js. Araya B.
5,14:33,KAFTAN,1200,ARENA,7,MUSICO Y SOLDADO,57,F. Medina,Dr. Urbina R.
5,14:33,KAFTAN,1200,ARENA,8,EL SALVADOR,57,P. Reyes,D. Martinez L.
5,14:33,KAFTAN,1200,ARENA,9,COCHEPE,57,H. Ochoa,M. Velarde B.
5,14:33,KAFTAN,1200,ARENA,10,GOLDEN COPPER,57,R. S. Dores,D. Matte D.
5,14:33,KAFTAN,1200,ARENA,11,PERDUTO,57,J. Medina,P. Baeza A.
5,14:33,KAFTAN,1200,ARENA,12,EL JEI,57,G. Rodriguez,F. Gonzalez S.
5,14:33,KAFTAN,1200,ARENA,13,SALTARIN,57,G. Givovich,M. Velarde B.
5,14:33,KAFTAN,1200,ARENA,14,ERKAN,57,A. Villagra,Js. Araya B.
6,14:52,BREEDERS CUP,1600,PASTO,1,GENESIS,58,M. A. Bustamante,Js. Araya B.
6,14:52,BREEDERS CUP,1600,PASTO,2,MI MAMA INES,52,I. Valdivia,G. Aguirre A.
6,14:52,BREEDERS CUP,1600,PASTO,3,GOOD SEA,58,R. S. Dores,M. Rabajille D.
6,14:52,BREEDERS CUP,1600,PASTO,4,SELVA BELLA,52,R. Cisternas,J. Orellana R.
6,14:52,BREEDERS CUP,1600,PASTO,5,VELATRI,52,B. Troncoso,O. Silva S.
6,14:52,BREEDERS CUP,1600,PASTO,6,LADY IN BLACK,53,J. Herrera,C. Raby V.
6,14:52,BREEDERS CUP,1600,PASTO,7,REINHA,56,H. Ochoa,P. Baeza A.
6,14:52,BREEDERS CUP,1600,PASTO,8,MIA SELENTANA,52,J. Medina,P. Baeza A.
6,14:52,BREEDERS CUP,1600,PASTO,9,CAMBIA EL SWITCH,52,N. Santibañez,J. Orellana R.
6,14:52,BREEDERS CUP,1600,PASTO,10,PER NIENTE,52,A. Rivera,I. Orellana R.
6,14:52,BREEDERS CUP,1600,PASTO,11,SANDIA,52,A. Alvarez,R. Sanchez Q.
7,15:26,KATESCO,1000,PASTO,1,BEN MAMUT,57,B. Soto,F. Solar S.
7,15:26,KATESCO,1000,PASTO,2,EL LUBRISHELL,57,F. Medina,T. Cachely
7,15:26,KATESCO,1000,PASTO,3,CATAPOS,57,Jon. A. Castillo,A. Parra D.
7,15:26,KATESCO,1000,PASTO,4,POETA GRIEGO,57,Jr. A. Gonzalez,T. Cachely
7,15:26,KATESCO,1000,PASTO,5,PRIMAZO,57,B. Leon,G. Aguirre A.
7,15:26,KATESCO,1000,PASTO,8,ALFONSO EL GRANDE,57,A. Alvarez,Cl. Bernal G.
7,15:26,KATESCO,1000,PASTO,?,LINDO RECUERDO,57,J. Medina,R. Sanchez Q.
7,15:26,KATESCO,1000,PASTO,?,SIMONE BULL,57,Seb Gonzalez,Js. Araya B.
7,15:26,KATESCO,1000,PASTO,9,ARRUMACO,57,Jr. Vera,M. Velarde B.
7,15:26,KATESCO,1000,PASTO,10,GUACHACA,57,M. Galaz,D. Contreras A.
7,15:26,KATESCO,1000,PASTO,11,MACRON,57,J. Herrera,M. Rabajille D.
7,15:26,KATESCO,1000,PASTO,12,EN CHATEAUROUX,57,B. Troncoso,Js. Araya B.
7,15:26,KATESCO,1000,PASTO,13,MY SWEET LORD,57,A. Apablaza,Js. Allende F.
7,15:26,KATESCO,1000,PASTO,14,MI GIGANTE,57,R. Fuenzalida,Js. Allende F.
7,15:26,KATESCO,1000,PASTO,15,SIEMPRE ESTOY,57,G. Rodriguez,Cl. Bernal G.
7,15:26,KATESCO,1000,PASTO,16,LUQUITAS,57,B. Sancho,Js. Allende F.
8,15:58,KINCHALI,1000,PASTO,1,GRIEZMANN,59,R. S. Dores,D. Matte D.
8,15:58,KINCHALI,1000,PASTO,2,GALWAY GIRL,57,P. Reyes,R. Sanchez Q.
8,15:58,KINCHALI,1000,PASTO,3,EL PITIN,58,B. Sancho,Cl. Bernal G.
8,15:58,KINCHALI,1000,PASTO,4,LIMATOWN,54,B. Leon,A. Parra D.
8,15:58,KINCHALI,1000,PASTO,5,BESO AL CIELO,53,Js. Paredes,Js. Araya B.
8,15:58,KINCHALI,1000,PASTO,6,SEE ME,60,J. Herrera,H. E. Ulloa P.
8,15:58,KINCHALI,1000,PASTO,7,BREGO,54,B. Soto,Js. Araya B.
8,15:58,KINCHALI,1000,PASTO,8,PALACETE,58,Jon. A. Castillo,A. Parra D.
8,15:58,KINCHALI,1000,PASTO,9,STRAY KIDS,60,D. Sanchez,A. Parra D.
8,15:58,KINCHALI,1000,PASTO,10,ONIX BLUE,55,R. Painen,S. Morales G.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,1,ESTILO ANTIGUO,54,Seb. Gonzalez,Jr. A. Inda De La C.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,2,MISIA NONI,58,F. Medina,Cr. Urbina R.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,3,GOLFISTA,54,M. Gutierrez,C. Gonzalez M.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,4,REINA EGIPCIA,58,Joh. Gonzalez,Fco. Pinochet P.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,5,SIN EL,54,B. Leon,P. Baeza A.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,6,NIÑITA POR DIOS,55,A. Villagra,R. Montesino S.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,7,PARA SIEMPRE,54,Jr. Zuñiga,M. Velarde B.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,8,NILCA,54,J. Medina,P. Baeza A.
9,16:30,JUNTA DE AMIGAS,1000,PASTO,9,BLUE FOR EVER,54,H. Ochoa,R. Sanchez Q.
10,17:00,KATE MOSS,1600,PASTO,1,JANNIK,57,J. Herrera,J. Orellana R.
10,17:00,KATE MOSS,1600,PASTO,2,MURCOTT,57,A. Bernal G.,P. Baeza A.
10,17:00,KATE MOSS,1600,PASTO,3,MATCHPOINT,57,Jr. A. Gonzalez,C. Raby V.
10,17:00,KATE MOSS,1600,PASTO,4,TOUCHING ME,55,H. Ochoa,P. Baeza A.
10,17:00,KATE MOSS,1600,PASTO,5,WIELKA,55,B. Leon,P. Baeza A.
10,17:00,KATE MOSS,1600,PASTO,6,ANNCIATORE,57,Seb. Gonzalez,Jr. A. Inda De La C.
10,17:00,KATE MOSS,1600,PASTO,7,ME DAS OTRO BESO,55,B. Troncoso,P. Molina I.
10,17:00,KATE MOSS,1600,PASTO,8,PISANELLO,57,I. Valdivia,P. Baeza A.
10,17:00,KATE MOSS,1600,PASTO,9,600GY,57,R. Cisternas,C. Raby V.
10,17:00,KATE MOSS,1600,PASTO,10,MALORY,55,J. Medina,P. Baeza A.
10,17:00,KATE MOSS,1600,PASTO,11,RAMHE,55,V. Miranda,D. Silva S.
10,17:00,KATE MOSS,1600,PASTO,12,MUY ADMIRADO,57,G. Givovich,J. Castillo L.
10,17:00,KATE MOSS,1600,PASTO,13,SEVEN WONDERS,55,F. Medina,J. Orellana R.
11,17:30,STOLEN HEART,1600,PASTO,1,DIAMOND BLUE,57,Gva. Aros,A. Padovani E.
11,17:30,STOLEN HEART,1600,PASTO,2,JAMES BRUCE,57,H. Ochoa,R. Sanchez Q.
11,17:30,STOLEN HEART,1600,PASTO,3,HARMONY OF THE SEA,57,B. Sancho,Js. Alvarez D.
11,17:30,STOLEN HEART,1600,PASTO,4,BUTACHAUQUES,55,J. Herrera,G. Aguirre A.
11,17:30,STOLEN HEART,1600,PASTO,5,GANDA,55,R. Cisternas,J. Orellana R.
11,17:30,STOLEN HEART,1600,PASTO,6,CINQUE TERRE,57,Jr. Zuñiga,J. C. Silva S.
11,17:30,STOLEN HEART,1600,PASTO,7,TOTEM REAL,57,Seb. Gonzalez,C. Raby V.
11,17:30,STOLEN HEART,1600,PASTO,8,MISTER WATSON,57,Jr. A. Gonzalez,J. Orellana R.
11,17:30,STOLEN HEART,1600,PASTO,9,DE GRASSE,57,J. Medina,R. Sanchez Q.
11,17:30,STOLEN HEART,1600,PASTO,10,NO ME QUEMES,57,A. Alvarez,R. Sanchez Q.
11,17:30,STOLEN HEART,1600,PASTO,11,TROTSKI,57,B. Troncoso,G. Aguirre A.
11,17:30,STOLEN HEART,1600,PASTO,12,LION KING,57,O. Ulloa,P. Baeza A.
12,18:00,KOYAC,1200,ARENA,1,SOY DEL CICLON,59,J. Toro,Js. Araya B.
12,18:00,KOYAC,1200,ARENA,2,GONE STAR,58,R. Fuenzalida,Cl. Navarro A.
12,18:00,KOYAC,1200,ARENA,3,DE ORO Y COBRE,58,G. Rodriguez,H. Manriquez F.
12,18:00,KOYAC,1200,ARENA,4,SATOSHI,54,V. Miranda,A. Padovani E.
12,18:00,KOYAC,1200,ARENA,5,IMANOL,53,B. Troncoso,Js. Araya B.
12,18:00,KOYAC,1200,ARENA,6,RADIANT ORQUIDEA,59,Gva. Aros,C. Garcia V.
12,18:00,KOYAC,1200,ARENA,7,CON ZEUS,54,H. Ochoa,R. Sanchez Q.
12,18:00,KOYAC,1200,ARENA,8,EL ARRUGAO,58,V. Bracetti,H. Manriquez F.
12,18:00,KOYAC,1200,ARENA,9,RIO AZOPARDO,59,B. Sancho,Cl. Bernal G.
12,18:00,KOYAC,1200,ARENA,10,CI MANCHI FRATELO,54,Jon. A. Castillo,Js. Araya B.
12,18:00,KOYAC,1200,ARENA,11,MAGUIRE,54,R. Painen,Js. Araya B.
13,18:30,KARMELO,1400,ARENA,1,CHIVARO,57,B. Soto,Js. Araya B.
13,18:30,KARMELO,1400,ARENA,2,TERCIADOR,57,A. Alvarez,H. Manriquez F.
13,18:30,KARMELO,1400,ARENA,3,KILIMANJARO,57,G. Rodriguez,C. Melero F.
13,18:30,KARMELO,1400,ARENA,4,MUY SOLO AQUI,54,N. Santibañez,Cl. Navarro A.
13,18:30,KARMELO,1400,ARENA,5,SASSI,54,B. Troncoso,C. Garcia V.
13,18:30,KARMELO,1400,ARENA,6,GRAN PIOLA,58,Joh. Gonzalez,Fco. Pinochet P.
13,18:30,KARMELO,1400,ARENA,7,JAVIVALETU,55,V. Miranda,A. Padovani E.
13,18:30,KARMELO,1400,ARENA,8,KORPER,58,M. Morales,R. Montesino S.
13,18:30,KARMELO,1400,ARENA,9,VERSERO,58,W. Leon,P. Valderrama C.
13,18:30,KARMELO,1400,ARENA,10,TIA GUACOLDA,56,P. Reyes,D. Martinez L.
13,18:30,KARMELO,1400,ARENA,11,A MI EDAD DIFICIL,54,Jr. Zuñiga,A. Perez D.
13,18:30,KARMELO,1400,ARENA,12,BEHIND THE SUN,56,R. Fuenzalida,F. Gonzalez S.
13,18:30,KARMELO,1400,ARENA,13,MANKIND,54,R. Painen,H. Manriquez F.
13,18:30,KARMELO,1400,ARENA,14,ACLIS,54,Js. Paredes,R. Toledo M.
13,18:30,KARMELO,1400,ARENA,15,ANCELOTTI,53,J. Herrera,M. Rabajille D.
14,19:00,KABICA,1400,ARENA,1,REY ESCOCES,57,B. Sancho,T. Cachely
14,19:00,KABICA,1400,ARENA,2,PROFESSIONALS,56,W. Leon,P. Valderrama C.
14,19:00,KABICA,1400,ARENA,3,SE PREPARO,57,J. Toro,A. Parra D.
14,19:00,KABICA,1400,ARENA,4,LA POLITO,53,Jr. Zuñiga,Jn. Cavieres A.
14,19:00,KABICA,1400,ARENA,5,SWEET CHILD,53,A. Alvarez,Cl. Bernal G.
14,19:00,KABICA,1400,ARENA,7,RED DADDY,57,J. Medina,P. Baeza A.
14,19:00,KABICA,1400,ARENA,8,SIN PREJUICIOS,58,F. Henriquez,R. Montesino S.
14,19:00,KABICA,1400,ARENA,9,LA MARRE,57,M. A. Bustamante,Js. Araya B.
14,19:00,KABICA,1400,ARENA,10,TO COLLIPULLI,55,I. Valdivia,F. Pinochet P.
14,19:00,KABICA,1400,ARENA,11,DOCTORA MILAGRO,54,R. S. Dores,D. Matte D.
14,19:00,KABICA,1400,ARENA,12,RAPIDO Y VELOZ,56,G. Rodriguez,Cl. Bernal G.
14,19:00,KABICA,1400,ARENA,13,PODEROSA NOBLEZA,54,J. Herrera,W. Peña P.
14,19:00,KABICA,1400,ARENA,14,JOHN COOPER,54,R. Avila,R. Montesino S.
14,19:00,KABICA,1400,ARENA,15,TOP KING,53,R. Fuenzalida,A. Bernal G.
15,19:30,KUTRANE,1400,ARENA,1,KAREV,56,J. Medina,P. Baeza A.
15,19:30,KUTRANE,1400,ARENA,2,LARRYKANE,56,P. Reyes,R. Sanchez Q.
15,19:30,KUTRANE,1400,ARENA,3,NA NI NA,58,R. S. Dores,D. Matte D.
15,19:30,KUTRANE,1400,ARENA,4,FREUD WISH,53,J. Herrera,C. Garcia V.
15,19:30,KUTRANE,1400,ARENA,5,SALTO DEL GUAPO,52,W. Leon,S. Morales G.
15,19:30,KUTRANE,1400,ARENA,6,EL MERLUZO,60,Gva. Aros,A. Padovani E.
15,19:30,KUTRANE,1400,ARENA,7,PESO COMPLETO,54,B. Leon,Js. Allende F.
15,19:30,KUTRANE,1400,ARENA,8,GRAND SMILE,55,Joh. Gonzalez,D. Martinez L.
15,19:30,KUTRANE,1400,ARENA,9,GRAN RAI,60,H. Ochoa,R. Sanchez Q.
15,19:30,KUTRANE,1400,ARENA,10,MAGO DEL GELATO,54,I. Valdivia,J. Pinochet P.
15,19:30,KUTRANE,1400,ARENA,11,MILTEO,53,R. Cisternas,Cr. Urbina R.
15,19:30,KUTRANE,1400,ARENA,12,NORTE RISUEÑO,56,L. C. Gonzalez,M. Covarrubias E.
16,20:00,KARMAC,1800,PASTO,1,MI TIO POLO,57,L. C. Gonzalez,E. Carreño R.
16,20:00,KARMAC,1800,PASTO,2,BESOS DE MIEL,56,B. Sancho,T. Cachely
16,20:00,KARMAC,1800,PASTO,3,TEA AND MILK,57,Fco. Morales,R. Montesino S.
16,20:00,KARMAC,1800,PASTO,4,JE T'AIME,54,R. S. Dores,S. Morales G.
16,20:00,KARMAC,1800,PASTO,5,JALONADO,57,Js. Solano,O. E. Silva G.
16,20:00,KARMAC,1800,PASTO,6,BARBIE DREAMS,57,M. Morales,R. Muñoz M.
16,20:00,KARMAC,1800,PASTO,7,DOBLE NEGRO,55,W. Leon,D. Contreras A.
16,20:00,KARMAC,1800,PASTO,8,SEEKING THE SOUL,56,V. Miranda,A. Padovani E.
16,20:00,KARMAC,1800,PASTO,9,PETIROSSA,54,F. Henriquez,R. Montesino S.
16,20:00,KARMAC,1800,PASTO,10,SPELLBOUND,56,R. Solorza,C. Garcia V.
16,20:00,KARMAC,1800,PASTO,11,NAHUEN,55,G. Rodriguez,R. Montesino S.
16,20:00,KARMAC,1800,PASTO,12,FRENCH CANDY,56,D. Carrasco,R. Montesino S.
16,20:00,KARMAC,1800,PASTO,13,EL BOHEMIO,54,B. Troncoso,A. Padovani E.
16,20:00,KARMAC,1800,PASTO,14,PURA ROSA,55,Joh. Gonzalez,Fco. Pinochet P.
16,20:00,KARMAC,1800,PASTO,15,VALKYRIE LEGEND,54,B. Soto,Js. Araya B.
16,20:00,KARMAC,1800,PASTO,16,KOLETTE,55,R. Avila,R. Montesino S.
17,20:30,KEY ROSE,1000,PASTO,1,MR MISTER,57,L. C. Gonzalez,F. Gonzalez S.
17,20:30,KEY ROSE,1000,PASTO,2,TANGO Y COMPAS,57,V. Bracetti,H. Manriquez F.
17,20:30,KEY ROSE,1000,PASTO,3,QUIMBARA,57,Cl. Jorquera,Fco. Pinochet P.
17,20:30,KEY ROSE,1000,PASTO,4,RECHIFLAO,54,C. Ortega,A. Bernal G.
17,20:30,KEY ROSE,1000,PASTO,5,VALTTERI,54,F. Henriquez,R. Montesino S.
17,20:30,KEY ROSE,1000,PASTO,6,LA PURA FE,57,Js. Cueto,R. Silva S.
17,20:30,KEY ROSE,1000,PASTO,7,GEROMILO,54,G. Rodriguez,Cl. Bernal G.
17,20:30,KEY ROSE,1000,PASTO,8,POWER MARINE,55,B. Ayala,Cl. Navarro A.
17,20:30,KEY ROSE,1000,PASTO,9,MI NONI,57,R. Avila,R. Montesino S.
17,20:30,KEY ROSE,1000,PASTO,10,AGUILA DE FUEGO,54,R. Fuenzalida,R. Montesino S.
17,20:30,KEY ROSE,1000,PASTO,11,MI PEQUEÑO SUEÑO,54,G. Givovich,O. E. Silva G.
17,20:30,KEY ROSE,1000,PASTO,12,GRAN TOMAHAWK,55,L. D. Menghini,O. E. Silva G.
17,20:30,KEY ROSE,1000,PASTO,13,PEQUEÑO CRILIN,54,R. Covarrubias,R. Montesino S.
17,20:30,KEY ROSE,1000,PASTO,14,NOVELA GRIEGA,54,W. Quinteros,C. Garcia V.
17,20:30,KEY ROSE,1000,PASTO,15,VAN DER SAR,54,D. Sanchez,G. Melej R.
17,20:30,KEY ROSE,1000,PASTO,16,HAMM GOOD,54,Joh. Gonzalez,S. Morales G.
18,21:00,KETY,1000,PASTO,1,CROCKED,57,H. Ochoa,R. Sanchez Q.
18,21:00,KETY,1000,PASTO,2,VIVIMOS SOÑANDO,57,Seb. Gonzalez,J. C. Pichara J.
18,21:00,KETY,1000,PASTO,3,GLAMROCK,57,J. Herrera,W. Peña P.
18,21:00,KETY,1000,PASTO,4,LA PALA,54,B. Troncoso,D. Silva S.
18,21:00,KETY,1000,PASTO,5,MAKINEN,54,F. Medina,T. Cachely
18,21:00,KETY,1000,PASTO,6,DI ALBA,58,W. Leon,G. Covarrubias E.
18,21:00,KETY,1000,PASTO,7,SORELLA DEL KING,56,J. Medina,R. Sanchez Q.
18,21:00,KETY,1000,PASTO,8,FANTASTIC DREAM,56,Js. Cueto,R. Silva S.
18,21:00,KETY,1000,PASTO,9,INDIA MAULINA,58,Fco. Morales,R. Rojas S.
18,21:00,KETY,1000,PASTO,10,SCANDINAVA,56,R. S. Dores,A. Bernal G.
18,21:00,KETY,1000,PASTO,11,LA TOTE,55,J. A. Miño,J. Castillo L.
18,21:00,KETY,1000,PASTO,12,CAPITANA MARVEL,56,Joh. Gonzalez,D. Martinez L.
18,21:00,KETY,1000,PASTO,13,ROSARIO TIJERA,55,B. Leon,D. Donate S.
18,21:00,KETY,1000,PASTO,14,QUEEN ANY,55,A. Villagra,R. Montesino S.
18,21:00,KETY,1000,PASTO,15,SISI STAR,54,D. Carrasco,R. Montesino S.
18,21:00,KETY,1000,PASTO,16,GUARDA BELLINA,55,B. Ayala,M. Medina T.
