Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
3,13:37 APROX.,REY COLUMBUS (412),1100 MTS.,PASTO,8,OJO DE HALCON,57,M. Morales,F. Gonzalez S.
3,13:37 APROX.,REY COLUMBUS (412),1100 MTS.,PASTO,9,LITTLE GASPI,57,Fco. Morales,R. Montesino S.
4,14:00 APROX.,JUAN CAVIERES M. (413),2000 MTS.,PASTO,1,EL HEREDERO,53,J. Medina,P. Baeza A.
4,14:00 APROX.,JUAN CAVIERES M. (413),2000 MTS.,PASTO,2,AMIGOS POR SIEMPRE,56,Jr. A. Gonzalez,Cl. Bernal G.
4,14:00 APROX.,JUAN CAVIERES M. (413),2000 MTS.,PASTO,3,DIAMOND BLUE,52,B. Troncoso,A. Padovani E.
4,14:00 APROX.,JUAN CAVIERES M. (413),2000 MTS.,PASTO,4,GOGOL,51,I. Valdivia,R. Sanchez 0.
4,14:00 APROX.,JUAN CAVIERES M. (413),2000 MTS.,PASTO,5,TENTADERO,55,R. Cisternas,P. Baeza A.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,1,JOLTIN JOE,58,M. Morales,A. Jaque S.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,2,MY CLAUDIA,57,B. Troncoso,W. Peña P.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,3,SEE YOU AGAIN,56,Jr. Zuñiga,F. Gonzalez S.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,4,TORNADO DE BULI,56,A. Apablaza,F. Gonzalez S.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,5,FERNANDOIS,56,B. Ayala,Cl. Navarro A.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,6,WALKA,56,N. Santibañez,C. Melero F.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,7,GRAND CASABLANCA,58,V. Miranda,G. Melej R.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,8,ANTIOCO,56,C. Ortega,R. Montesino S.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,9,AKISI,57,J. Reyes,A. Jaque S.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,10,DOMINGO ISLEÑO,57,Js. Villablanca,G. Melej R.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,11,KING NICOLAS,56,G. Rodriguez,M. Velarde B.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,12,HAMM GOOD,56,R. Fuenzalida,S. Morales G.
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,13,MAKINEN,57,N. Rojas,T. Cachely (Ap)
5,14:30 APROX.,RED BLUE (414),1200 MTS.,ARENA,14,TANGERINE TANGO,57,V. Bracetti,H. Manriquez F.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,1,FREUD WISH,57,A. Varas,C. Garcia V.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,2,DON MATIAS,59,Jr. Zuñiga,0. Martinez L.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,3,STRONG DAIKIRI,55,R. Painen,Js. Araya B. (Ap)
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,4,MILTEO,53,R. Cisternas,Cr. Urbina R.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,5,NA NI NA,58,R. S. Dores,D. Matte D.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,6,SALTO DEL GUAPO,53,N. Rojas,S. Morales G.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,7,RUSIO NO ES,61,R. Fuenzalida,J. Silva B. (Ap)
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,8,JAIMINI,59,G. Rodriguez,H. E. Ulloa P.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,9,EL MERLUZO,60,B. Troncoso,A. Padovani E.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,10,ZALAVERRY,60,V. Miranda,A. Padovani E.
6,15:00 APROX.,ROSTRO FELIZ (415),1200 MTS.,ARENA,11,GUERRERO MAX,55,Seb. Gonzalez,P. Valderrama C.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,1,RAPILLANA,55,M. Chamorro,R. Montesine S.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,2,PLUMA DE MAR,58,R. Solorza,C. Garcia V.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,3,YOKITA,55,J. Herrera,J. Orellana R.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,4,HIER ANCORE,54,B. Troncoso,C. Garcia V.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,5,YO LE CREO,56,And. Castillo,H. Manriquez F.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,6,LINDO RECUERDO,54,H. Ochoa,R. Sanchez Q.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,7,REINA EGIPCIA,59,Joh. Gonzalez,Fco. Pinochet P.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,8,VITRUVIUS,56,Seb. Gonzalez,Jr. A. Inda De La
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,9,THE CHOSEN ONE,57,V. Miranda,E. Switt V.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,10,RAUCO,57,Fco. Morales,R. Montesino S.
7,15:30 APROX.,RAYO DE LUZ (416),1100 MTS.,PASTO,11,TEA AND MILK,55,G. Rodriguez,R. Montesina S.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,1,MR KRYUKOV,57,B. Ayala-2,Cl. Navarro A.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,2,ERKAN,57,N. Rojas-4,T. Cachely (Ap)
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,3,NIETO DEL SHEIK,57,N. Ramirez,M. Velarde B.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,4,OLIVETTO,57,Seb Gonzalez,Js. Inda De La C.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,5,GUNDOGAN,57,J. Medina,A. Parra D.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,6,WILWITON,57,A. Apablaza,F. Gonzalez S.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,7,BIG CARBONCILLO,57,A. Villagra-4,R. Montesino S.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,8,GOLDEN COPPER,57,Joh. Gonzalez,D. Matte D.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,9,CARTÃO PRETO,57,F. Medina-4,F. Solar S.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,10,CATANZARO,57,R. Fournet-4,Js. Araya B. (Ap)
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,11,NAMRUD TIGER,57,R. Cisternas,Jn. Cavieres A.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,12,JE SUIS PRET,57,B. Leon,T. Cachely (Ap)
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,13,ELSEBAAHORRATODO,57,D. Sanchez,Js. Alvarez D.
8,16:00 APROX.,ROXBURY (417),1000 MTS.,ARENA,14,FRATELLINO,57,R. S. Dores,M. Covarrubias E.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,1,PEGASUS FANTASIS,57,M. A. Donoso,Fco. Pinochet P.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,2,MY RICHARD,58,I. Valdivia,H. Manriquez F.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,3,NOVAK,59,R. Cisternas,A. Perez D.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,4,DEAR SISTER,54,R. Solorza,F. Gonzalez S.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,5,WALK EASY,55,D. Sanchez,F. Gonzalez S.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,6,MARIA SUREÑA,54,B. Troncoso,C. Gonzalez M.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,7,SAMARITAN CAT,57,Joh. Gonzalez,F. Gonzalez S.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,8,BELLA SORPRESA,57,M. Morales,W. Peña P.
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,9,SALTO DE LUZ,59,Seb. Gonzalez,J. Silva B. (Ap)
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,10,DOMENICO,58,R. Painen,Js. Araya B. (Ap)
9,16:30 APROX.,RICKY MARTIN (418),1000 MTS.,ARENA,11,VUELA EL AMOR,56,J. Reyes,A. Jaque S.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,1,NUEVA ACTRICE,55,G. Rodriguez,H. Manriquez F.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,2,MADAME IVONNE,55,R. S. Dores,M. Rabajille D.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,3,PASION ALBA,55,N. Rojas-4,T. Cachely (Ap)
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,4,SEÑORA RITA,55,R. Fuenzalida,M. Velarde B.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,5,MIA YAN,55,R. Avila,M. Covarrubias E.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,6,TIA LUZMIRA,55,B. Sancho,Cl. Bernal G.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,7,CARMEN IBA,55,R. Painen,J. C. Pichara J.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,8,MI JARDIN,55,F. Medina-4,Fco. Pinochet P.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,9,LIORA,55,D. Carrasco,T. Cachely (Ap)
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,10,LOVELY BIJOU,55,C. Ortega,Js. Alvarez D.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,11,PASCUERA,55,B. Soto,F. Gonzalez S.
10,17:00 APROX.,ROSE NOIR (419),1000 MTS.,ARENA,12,MY MITTLE GIRL,55,Joh. Gonzalez,F. Gonzalez S.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,1,JALISCO,55,P. Robles,D. Matte D.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,2,GRIEZMANN,60,R. S. Dores,J. Pinochet P.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,3,SEÑOR AMANTE,53,Seh. Gonzalez,Js. Araya B. (Ap)
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,4,BREGO,52,N. Rojas,T. Cachely (Ap)
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,5,STRAY KIDS,58,Jon. A. Castillo,A. Parra D.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,6,ELKAN DADDY,52,Jr. Zuñiga,0. Martinez L.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,7,SEE ME,61,B. Sancho,H. E. Ulloa P.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,8,LIMATOWN,60,B. Leon,A. Parra D.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,9,SOS DE BOCA,61,K. Espina,C. Gonzalez M.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,10,DIVINA FE,60,M. Morales,J. Pinochet P.
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,11,MAGICO DAY,55,R. Painen,Js. Araya B. (Ap)
11,17:30 APROX.,RONNY (420),1100 MTS.,PASTO,12,ARAKI,57,B. Troncoso,A. Padovani E.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,1,QUEEN AMBER,55,D. Sanchez,R. Silva S.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,2,LADY OCEAN,55,H. Ochoa,R. Sanchez Q.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,3,SONRIE,55,R. Cisternas,Jn. Cavieres A.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,4,SUEÑA FELIZ,55,R. Fuenzalida,J. C. Pichara J.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,5,MI AGUS,55,B. Troncose,S. Morales G.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,6,TE TENGO CARIÑO,55,J. Herrera,0. Martinez L.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,7,FIU,55,Jr. Zuñiga,J. Silva G.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,8,MARY READ,55,N. Ramirez,M. Rabajille D.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,9,FLAME OF LUCK,55,J. Medina,P. Baeza A.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,10,KEIRA,55,N. Rojas-4,A. Padovani E.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,11,SEÑA PAGADA,55,R. Painen,J. C. Pichara J.
12,18:00 APROX.,ROCA DE ACERO (421),1100 MTS.,PASTO,12,PIENSA EN SILENCIO,55,V. Miranda,A. Padovani E.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,1,REY PELAYO (ARG),54,A. Vasquez,C. Flores C.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,2,RUSTY,56,M. Morales,W. Peña P.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,3,NYQUISTER,53,J. Medina,P. Baeza A.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,4,CAMBIA EL SWITCH,52,A. Rivera,J. Orellana R.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,5,JANNIK,55,J. Herrera,J. Orellana R.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,6,SILVER TIGER,52,R. Cisternas,Jn. Cavieres A.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,7,TIGRO (ARG),59,K. Espina,C. Gonzalez M.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,8,COLLIPULLI,55,Jr. Zuñiga,J. Pinochet P.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,9,EL NANY,58,P. Robles,J. Pinochet P.
13,18:30 APROX.,ROSENT (422),1600 MTS.,PASTO,10,BELATOR,57,R. S. Dores,Cl. Bernal G.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,1,MAGUIRE,55,R. Painen,Js. Araya B. (Ap)
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,2,HARRY GO,57,P. Robles,J. Pinochet P.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,3,ALCABONTA,54,G. Rodriguez,G. Melej R.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,4,FLIGHT OF ICARUS,54,Joh. Gonzalez,S. Morales G.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,5,SCALPING,57,B. Sancho,Cl. Bernal G.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,6,SEÑOR GOMEZ,53,Js. Villablanca,Cl. Bernal G.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,7,STATE OF GRACE,59,K. Espina,C. Gonzalez M.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,8,KUAI MA,57,N. Ramirez,S. Morales G.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,9,COCHERO DEL DIABLO,58,Jr. A. Gonzalez,P. Baeza A.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,10,MR YO,58,B. Troncose,C. Gonzalez M.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,11,QUEEN TIGER,55,R. Cisternas,Jn. Cavieres A.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,12,PELAMBRE,56,Jon. A. Castillo,R. Sanchez 0.
14,19:00 APROX.,RAPALUZ (423),1200 MTS.,ARENA,13,RUIDO DE CASCOS,58,J. Herrera,G. Aguirre A.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,1,NO TIENE PALABRA,55,R. Avila,R. Montesino S.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,2,CASUAL VISION,56,R. S. Dores,D. Matte D.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,3,PRIMA TOWN,55,V. Bracetti,H. Manriquez F.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,4,SALE DE MIS OJOS,55,F. Medina,F. Solar S.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,5,CABLE A TIERRA,55,A. Apablaza,R. Toledo M.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,6,VUELVE LA FARRA,55,H. Ochoa,R. Silva S.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,7,GRAN SAMIR,57,Gvo. Aros,W. Peña P.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,8,BEHIND THE SUN,55,D. Sanchez,F. Gonzalez S.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,9,JAVIVALETU,57,V. Miranda,A. Padovani E.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,10,SISI STAR,57,J. Reyes,R. Montesino S.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,11,PATMAHO,55,B. Soto,Js. Araya B. (Ap)
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,12,FLEETWOOD,55,R. Loyola,H. Manriquez F.
15,19:30 APROX.,RANCIO (424),1200 MTS.,ARENA,13,TE DIGO ALGO,57,N. Santibañez,Cl. Bernal G.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,1,VERSE BIEN,56,V. Miranda,D. Matte D.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,2,DOCTORA MILAGRO,56,R. S. Dores,E. Carreño R.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,3,KASHGAR,55,J. Medina,R. Montesine S.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,4,GRAN KURU,54,Jon. A. Castillo,A. Parra D.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,5,OBRA DE ARTE,56,B. Sancho,D. Matte D.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,6,KORPER,54,R. Avila,R. Montesino S.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,7,CALIFORNIA KING,58,H. Ochoa,Js. Araya B. (Ap)
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,8,GENIUS,56,B. Leon,Cr. Urbina R.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,9,CRANS MONTANA,57,J. Herrera,Cl. Bernal G.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,10,FLOWER POWER,57,N. Santibañez,G. Peralta P.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,11,JOSE GABRIEL,55,G. Rodriguez,M. Velarde B.
16,20:00 APROX.,RECLAMA (425),1200 MTS.,ARENA,12,QUE BONITO QUE SOY,56,R. Fuenzalida,S. Morales G.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,1,YO SOY YI,55,D. Carrasco,H. Manriquez F.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,2,LUGA,55,G. Rodriguez,A. Parra D.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,3,ASTRO SOL,54,N. Santibañez,A. Parra D.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,4,NOTORIOUS LOVER,54,Joh. Gonzalez,D. Matte D.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,5,TOWN OF TREBBI,55,F. Sanchez,S. Morales G.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,6,SOY EL CANTANTE,54,L. Gonzalez,R. Sanchez Q.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,7,MISTER HEAD,57,J. Tora,A. Parra D.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,8,SULTAN,55,R. S. Dores,Js. Alvarez D.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,9,SALTO DE AMISTAD,57,Gvo. Aros,S. Morales G.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,10,BOY SCOUT,56,Jon. A. Castillo,A. Parra D.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,11,ARTHUR SHELBY,54,R. Painen,Js. Araya B. (Ap)
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,12,VAI BENE COSI,55,V. Bracetti,H. Manriquez F.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,13,LA BUENA MOZA,55,N. Ramirez,M. Rabajille D.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,14,QUIEN ME PILLO,55,F. Henriquez,S. Morales G.
17,20:30 APROX.,REMOZADO (426),1200 MTS.,ARENA,15,UQUIA,57,J. Herrera,M. Rabajille D.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,1,REY SALOMON,56,N. Ramirez,M. Medina T.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,2,LEYSKA,57,R. Fournet,Js. Araya B. (Ap)
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,3,SAIKOU,56,R. Fuenzalida,A. Jaque S.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,4,DON'T CRY DADDY,55,Joh. Gonzalez,F. Gonzalez S.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,5,TREN A CARTAGENA,57,B. Sancho,Cl. Bernal G.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,6,SABIONDO,55,Jon. A. Castillo,A. Parra D.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,7,A MI MODO,57,J. Medina,P. Baeza A.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,8,TODAS MIENTEN,57,Js. Paredes,Js. Araya B. (Ap)
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,9,CHOW CHOW,57,M. A. Donoso,Fco. Pinochet P.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,10,EMA COOCK,57,D. Carrasco,T. Cachely (Ap)
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,11,RISBY,56,L. Gonzalez,R. Sanchez Q.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,12,CORAL REEF,56,D. Sanchez,A. Parra D.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,13,JUNO,57,G. Rodriguez,H. E. Ulloa P.
18,21:00 APROX.,REGATAS (427),1200 MTS.,ARENA,14,REVOLTOSO,57,J. Herrera,M. Velarde B.
