fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,2,PRIMA NOTTE,BENJAMÍN SANCHO,LUIS MACHULAS G.,1,,19.3,57
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,9,QUE TERRIBLE,VICTOR MIRANDA,CRISTOBAL GONZALEZ M.,2,,32.3,58
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,7,LUCE PERICOLOSO,MARCO A. BUSTAMANTE,JOSE ARAYA B.,3,,111.1,56
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,6,TICKET GOOD,RICARDO SOLORZA,JOSE ARAYA B.,4,,29.2,57
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,4,MARULINA,JOHAN GONZALEZ,GENARO COVARRUBIAS,5,,14.2,59
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,8,INTERCEPTION,JOSE VILLABLANCA,LAURO PEREZ A.,6,,122.8,56
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,1,PITTIRANGA,BENJAMÍN TRONCOSO,GABRIEL MELEJ,7,,16.9,56
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,3,SEE YOU AGAIN,LESLY C. GONZALEZ,CARLOS MELERO,8,,17,56
01/03/2026,Club Hípico de Santiago,3,15:00,,Pasto,5,TAN DECORATIVA,RODOLFO FUENZALIDA,CLAUDIO NAVARRO A.,9,,17.6,56
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,10,SEÑOR AMANTE,NICOLAS MOLINA,JOSE ARAYA B.,1,,18.6,59
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,8,TREN DEL RECUERDO,BENJAMÍN SANCHO,CLAUDIO BERNAL,2,,1.4,59
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,1,RAPILLANA,MAURICIO CHAMORRO,RAUL MONTESINO,3,,12.8,56
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,11,EL SABLAZO,NICOLAS RAMIREZ,MARIO RABAJILLE D.,4,,4.7,59
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,7,GRANDE TUZA,LESLY C. GONZALEZ,FELIPE GONZALEZ S.,5,,9.9,58
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,6,HERR MAXIMUM,JONATHAN A. CASTILLO,ALEXIS PEREZ,6,,8.7,59
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,9,BREGO,IGNACIO VALDIVIA,THEODORE CACHELY,7,,20.4,59
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,12,VALKYRIE LEGEND,BASTIAN SOTO,JOSE ARAYA B.,8,,23,57
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,13,TODAS MIENTEN,WILBERT LEON,JOSE ARAYA B.,9,,93.8,54
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,4,SPELLBOUND,RICARDO SOLORZA,CARLOS GARCIA,10,,31.8,57
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,2,GRAN ROBERT,VICTOR MIRANDA,JULIO SILVA B.,11,,34.1,56
01/03/2026,Club Hípico de Santiago,4,15:30,,Pasto,5,LEYSKA,JUAN M. SOTO,JOSE ARAYA B.,12,,43,54
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,1,YADA,BENJAMÍN SANCHO,ALEXIS PEREZ,1,,17.5,57
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,9,LA TOTE,JAIME A. MIÑO,JOAO CASTILLO L.,2,,12,59
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,6,CHICA DEL LUCERO,NICOLAS MOLINA,CLAUDIO BERNAL,3,,4.3,58
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,12,CALIFORNIA MOON,BASTIAN SOTO,JOSE ARAYA B.,4,,4.8,56
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,7,RAIRET,MIGUEL GUTIERREZ,CRISTOBAL GONZALEZ M.,5,,4,58
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,8,PONGASE AL DIA,LESLY C. GONZALEZ,ALBERTO GONZALEZ,6,,5.4,58
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,3,CARIÑOSITO,RODOLFO S. DORES,DOMINGO MATTE,7,,13.9,54
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,10,LEVERT,BENJAMÍN AYALA,LUIS MACHULAS G.,8,,39.8,58
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,13,GUARDA BELLINA,RODRIGO PAINEN,JOSE ARAYA B.,9,,70.1,54
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,4,EL LEGENDARIO,DANIEL ALVARADO,CLAUDIO BERNAL,10,,11.9,57
01/03/2026,Club Hípico de Santiago,5,16:00,,Pasto,11,UQUIA,GUSTAVO AROS,MARIO RABAJILLE D.,11,,4.4,59
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,10,CUELLO NEGRO,IGNACIO VALDIVIA,RAUL MONTESINO,1,,6.1,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,9,ALEGREMENTE,MARCO A. BUSTAMANTE,HECTOR MANRIQUEZ,2,,68.6,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,1,QUE LOCURA,GUSTAVO AROS,ALEJANDRO PADOVANI E.,3,,10.7,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,5,TORO PENTAGOLEADOR,JOAQUIN HERRERA,HERNAN ULLOA,4,,3.5,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,4,OLISE,JAIME MEDINA,PATRICIO BAEZA A.,5,,1.6,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,2,RESOLUTIVO,LESLY C. GONZALEZ,ALDO PARRA D.,6,,36.3,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,6,APURA EL PASO,RODOLFO FUENZALIDA,CRISTOBAL GONZALEZ M.,7,,25.6,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,8,DEFENSOR DEL CHACO,DAVID SANCHEZ,ALDO PARRA D.,8,,10.7,57
01/03/2026,Club Hípico de Santiago,6,16:30,,Pasto,7,LUSTEAU,JORGE L. VERGARA,CARLOS RABY,9,,9.5,57
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,9,CONQUISTADO,NICOLAS RAMIREZ,JOSE ARAYA B.,1,,12.3,58
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,3,VERSERO,RODRIGO COVARRUBIAS,PATRICIO VALDERRAMA C.,2,,31.6,55
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,7,SULTAN,RODOLFO S. DORES,JOSE M. ALVAREZ D.,3,,1.7,57
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,10,KORPER,ROBERTO AVILA,RAUL MONTESINO,4,,13.3,57
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,6,GENIUS,RAFAEL CISTERNAS,CRISTIAN URBINA,5,,34.1,57
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,8,SOUK,NICOLAS MOLINA,THEODORE CACHELY,6,,15.2,57
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,12,LONCO BRAVO,JOAQUIN HERRERA,GABRIEL MELEJ,7,,5.2,55
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,1,QUE VIVA EL REY,WLADIMIR QUINTEROS,MANUEL VELARDE,8,,9.3,56
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,5,WALK EASY,LESLY C. GONZALEZ,FELIPE GONZALEZ S.,9,,20.3,54
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,11,JULIO PARDO,MIGUEL GUTIERREZ,CRISTOBAL GONZALEZ M.,10,,9.9,58
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,2,SISI STAR,JESUS REYES,RAUL MONTESINO,11,,44.5,54
01/03/2026,Club Hípico de Santiago,7,17:00,,Pasto,4,BLACK OF PANTHER,RODRIGO PAINEN,JOSE ARAYA B.,12,,10,56
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,7,MI GENERAL,JAIME MEDINA,PATRICIO BAEZA A.,1,,1.4,58
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,5,RADIANT ORQUIDEA,WLADIMIR QUINTEROS,CARLOS GARCIA,2,,6.2,52
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,4,RIO AZOPARDO,DANIEL ALVARADO,CLAUDIO BERNAL,3,,17,57
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,10,ZALAVERRY,GUSTAVO AROS,ALEJANDRO PADOVANI E.,4,,8.5,59
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,11,SAWYER,JOAQUIN HERRERA,ROBERTO TOLEDO M.,5,,6.2,60
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,2,SALTO DEL GUAPO,NELSON ROJAS,SERGIO MORALES,6,,22.4,55
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,1,FREUD WISH,BENJAMÍN TRONCOSO,CARLOS GARCIA,7,,11.3,55
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,3,LARRYKANE,JAIME A. MIÑO,WILLIAM ARA D.,8,,19.6,52
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,9,NA NI NA,RODOLFO S. DORES,DOMINGO MATTE,9,,18.7,61
01/03/2026,Club Hípico de Santiago,8,17:30,,Pasto,6,CASTOR TROY,MARCO A. BUSTAMANTE,JOSE ARAYA B.,10,,48.4,59
01/03/2026,Club Hípico de Santiago,9,18:00,,Pasto,2,SOY INVENCIBLE,JAIME MEDINA,PATRICIO BAEZA A.,1,,3.4,60
01/03/2026,Club Hípico de Santiago,9,18:00,,Pasto,4,HEROICO,OSCAR ULLOA,PATRICIO BAEZA A.,2,,1.9,60
01/03/2026,Club Hípico de Santiago,9,18:00,,Pasto,6,CANTICIO,SEBASTIAN GONZALEZ,JOSE ARAYA B.,3,,2.8,60
01/03/2026,Club Hípico de Santiago,9,18:00,,Pasto,3,SPARTAN,JONATHAN A. CASTILLO,ALDO PARRA D.,4,,15.1,60
01/03/2026,Club Hípico de Santiago,9,18:00,,Pasto,1,KNESEET,VICTOR MIRANDA,JULIO SILVA B.,5,,12,60
01/03/2026,Club Hípico de Santiago,9,18:00,,Pasto,5,LIMATOWN,BENJAMÍN SANCHO,ALDO PARRA D.,6,,8.6,58
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,4,TRES PRINCIPES,GONZALO ULLOA,HERNAN ULLOA,1,,4.5,57
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,9,PALACETE,JAIME MEDINA,ALDO PARRA D.,2,,4.1,60
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,5,INDHIRA,IGNACIO VALDIVIA,RAUL MONTESINO,3,,4.9,52
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,1,ARAKI,JESUS TORO,ALEJANDRO PADOVANI E.,4,,11.1,55
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,6,PIANTAO,JONATHAN A. CASTILLO,ANDRES BERNAL,5,,32.2,60
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,2,ONIX BLUE,NICOLAS RAMIREZ,SERGIO MORALES,6,,6.1,54
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,7,FERLUISI,JOAQUIN HERRERA,HERNAN ULLOA,7,,2.5,57
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,8,GRIEZMANN,RODOLFO S. DORES,DOMINGO MATTE,8,,20.3,58
01/03/2026,Club Hípico de Santiago,10,18:30,,Pasto,3,STRAY KIDS,LESLY C. GONZALEZ,ALDO PARRA D.,9,,22.5,53
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,7,CRUZA EL RIO,NICOLAS RAMIREZ,ROBERTO TOLEDO M.,1,,5.4,57
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,3,POETA GRIEGO (ARG),NELSON ROJAS,THEODORE CACHELY,2,,2.3,53
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,1,ENTRE LOS DOS,JONATHAN A. CASTILLO,ALEXIS PEREZ,3,,12.9,57
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,5,VALTOR,GUSTAVO AROS,ALEJANDRO PADOVANI E.,4,,13.9,57
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,4,EN CHATEAUROUX,BENJAMÍN TRONCOSO,JOSE ARAYA B.,5,,11.6,57
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,9,ALPAQUITAY,JAIME MEDINA,PATRICIO BAEZA A.,6,,7,57
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,2,MURCOTT,RAFAEL CISTERNAS,ANDRES BERNAL,7,,3.1,57
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,8,CRISTIANISIMO RED,BENJAMÍN AYALA,LUIS MACHULAS G.,8,,55.1,55
01/03/2026,Club Hípico de Santiago,11,19:00,,Pasto,6,CHARLY CHARLY,VICTOR MIRANDA,JULIO SILVA B.,9,,10.4,57
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,3,RUIDO DE CASCOS,IGNACIO VALDIVIA,GUILLERMO AGUIRRE,1,,3.3,57
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,2,PRINCESS MARGARET,JAIME MEDINA,RODRIGO SILVA S.,2,,1.6,57
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,8,AMANDA PEPITA,GONZALO ULLOA,HERNAN ULLOA,3,,8.9,58
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,1,KUAI MA,NICOLAS RAMIREZ,SERGIO MORALES,4,,14.5,57
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,7,MILTEO,RAFAEL CISTERNAS,CRISTIAN URBINA,5,,26.5,58
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,5,MISTERIO LUMINOSO,RODOLFO S. DORES,SERGIO MORALES,6,,12,54
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,4,MR YO,BENJAMÍN TRONCOSO,CRISTOBAL GONZALEZ M.,7,,6.4,58
01/03/2026,Club Hípico de Santiago,12,19:25,,Pasto,6,PERTINAX,MIGUEL GUTIERREZ,CRISTOBAL GONZALEZ M.,8,,12.8,59
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,5,REY DEL ESTERO,BENJAMÍN TRONCOSO,HERNAN ULLOA,1,,8.6,55
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,4,CICARELLI,WILBERT LEON,GENARO COVARRUBIAS,2,,4.8,55
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,9,ANFIELD ROAD,GUSTAVO AROS,ALVARO FERNANDEZ,3,,5.2,58
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,10,SIN PREJUICIOS,ALVARO APABLAZA,RAUL MONTESINO,4,,9.8,58
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,11,GRAN KURU,JONATHAN A. CASTILLO,ALDO PARRA D.,5,,10.3,58
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,14,DON'T CRY DADDY,JAIME A. MIÑO,OSCAR SILVA G.,6,,37.4,55
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,6,LA VEGANA,OSCAR ULLOA,PATRICIO BAEZA A.,7,,3.1,58
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,1,EL BRUJO,DANIEL ALVARADO,CLAUDIO BERNAL,8,,8.5,56
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,8,SWEET CHILD,NICOLAS MOLINA,CLAUDIO BERNAL,9,,9.5,58
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,15,VAI BENE COSI,VICTOR BRACETTI,HECTOR MANRIQUEZ,10,,27.7,55
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,7,ACLIS,JOSE PAREDES,ALBERTO GONZALEZ,11,,19.2,57
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,3,ANTUMBRA,RODRIGO PAINEN,RAUL MONTESINO,12,,62.3,55
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,2,RED DADDY,BENJAMÍN SANCHO,ANDRES BERNAL,13,,30.7,56
01/03/2026,Club Hípico de Santiago,13,20:00,,Pasto,12,JE T'AIME,FRANCO SANCHEZ,SERGIO MORALES,14,,51.5,55
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,12,JAVIVALETU,VICTOR MIRANDA,ALEJANDRO PADOVANI E.,1,,36.4,55
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,11,LADY ARANTZA,LESLY C. GONZALEZ,ALBERTO GONZALEZ,2,,3,58
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,4,MY HERO,BENJAMÍN AYALA,LUIS MACHULAS G.,3,,7.9,57
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,2,PRIMA TOWN,VICTOR BRACETTI,HECTOR MANRIQUEZ,4,,13.2,56
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,5,MUY SOLO AQUI,NICOLAS MOLINA,CLAUDIO NAVARRO A.,5,,7.8,55
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,6,LUGA,JONATHAN A. CASTILLO,ALDO PARRA D.,6,,6.1,58
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,8,COSE DELLA VITA,PEDRO ROBLES,ALEXIS PEREZ,7,,7.4,57
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,10,MECEDOR,MIGUEL GUTIERREZ,ANGEL JAQUE S.,8,,51.9,58
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,14,REPUBLIC ANA,ALVARO APABLAZA,ROBERTO TOLEDO M.,9,,36.5,57
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,7,MISTER HEAD,JESUS TORO,ALDO PARRA D.,10,,6.6,56
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,13,FELIPHON,NELSON ROJAS,ALVARO FERNANDEZ,11,,62.8,53
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,1,VOLANTE MIXTO,JUAN MUÑOZ,FRANCISCO FAUNDEZ LL,12,,29.8,57
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,9,GO YOUR OWN WAY,WLADIMIR QUINTEROS,FRANCISCO FAUNDEZ LL,13,,16.4,58
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,15,YO SOY YI,ROBERTO AVILA,HECTOR MANRIQUEZ,14,,14.5,54
01/03/2026,Club Hípico de Santiago,14,20:30,,Pasto,3,MANKIND,RODRIGO PAINEN,HECTOR MANRIQUEZ,15,,14.6,55
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,8,EL CASTI,RODOLFO S. DORES,DOMINGO MATTE,1,,6,57
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,6,QUEEN TIGER,RAFAEL CISTERNAS,JUAN CAVIERES,2,,4.8,58
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,5,MR NUTS,JOAQUIN HERRERA,JUAN C. SILVA S.,3,,3.8,56
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,1,JAGER MAISTER,PEDRO ROBLES,JOHN PINOCHET,4,,4.6,56
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,2,MR CASPER,ALVARO APABLAZA,CRISTOBAL GONZALEZ M.,5,,13.7,56
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,9,GONE STAR,NICOLAS MOLINA,CLAUDIO NAVARRO A.,6,,8.9,59
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,10,DOCTORA MILAGRO,BENJAMÍN SANCHO,DOMINGO MATTE,7,,12.4,57
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,3,MR MISTER,LESLY C. GONZALEZ,FELIPE GONZALEZ S.,8,,12.2,56
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,4,TOP KING,RODOLFO FUENZALIDA,ANDRES BERNAL,9,,17.6,57
01/03/2026,Club Hípico de Santiago,15,21:00,,Pasto,11,MAGUIRE,RODRIGO PAINEN,JOSE ARAYA B.,10,,5.4,59
