fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,4,MI JOYA,Katmai,55,W.Quinteros,R. Montesino S.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,5,CUAL ES TU LEY,Good Samaritan (Usa),56,D.Cheuque,L. Machulas G.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,6,MAS AMOR,Ya Primo,55,J.Cueto,J. Ubilla P.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,7,CANOVANAS,Total Impact,55,F.Moreno,J. Venegas P.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,8,LO FRANCO,Seeking The Dia,56,L.Valdivia,R. Quiroz S.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,9,MEME,Good Samaritan (Usa),55,M.Gutierrez,R. Bernal G.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,10,SALMA ALEGRE,Gstaad II,54,L.Menghini,E. Switt V.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,11,BULLA BLUE,Patternrecognition,55,L.P.Silva,G. Covarrubias E.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,12,EL FLORITO,Ascot Prince,55,H.Ochoa,R. Bernal G.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,13,BIEN PLANTAO,Bad Daddy,55,G.Rodriguez,R. Pulgar A.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,14,QIN SHIHUAN,Robert Bruce,55,T.Seith,O. E. Silva G.
28-02-2026,Hipódromo Chile,4,13:46,Ojos Vivos,1200,Normal,15,MOMENT OF GET,Get Jets,56,J.Mino,M. Covarrubias E.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,1,BAD ROMANCE,Newfoundland,55,N.Molina,R. Bernal G.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,2,RICOCHET,Good Samaritan (Usa),55,L.C.Gonzalez,M. Perez A.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,3,RAGAZZA VIZIATA,Palm Springs (Usa),55,N.Rojas,C. A. Urbina R.
28-02-2026,Hipódromo Chile,5,14:11,Ojos Lindos,1200,Normal,4,POISON HEART,Spun To Run (Usa),55,R.Painen,M. Perez A.
