Carrera,Hora,Premio,Distancia,Superficie,Numero,Caballo,Peso,Jinete,Preparador
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,2,CATAPOS,57,A. Villagra,A. Parra D.
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,3,VIVO POR ELLA,57,B. Leon,P. Baeza A.
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,4,POETA GRIEGO (ARG),57,N. Rojas,T. Cachely
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,5,MUY ADMIRADO,57,G. Rodriguez,J. Castillo L.
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,6,CRUZA EL RIO,57,Js. Paredes,R. Toledo M.
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,7,DON CACHAFAZ,57,C. Ortega,O. Silva S.
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,8,EN CHATEAUROUX,57,R. Fournet,Js. Araya B.
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,9,MIYAGI,57,J. Herrera,M. Rabajille D.
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,10,EL LUBRISHELL,57,N. Molina,T. Cachely
4,13:54,Pr. QUANTIC,1000,PISTA 1 PASTO,11,CHILGLAND,57,N. Ramirez,S. Morales G.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,1,ENTRE NEGROS,55,J. Medina,P. Baeza A.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,2,LARRYKANE,61,Jr. A. Gonzalez,R. Sanchez O.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,3,FLIGHT OF ICARUS,53,L. C. Gonzalez,S. Morales G.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,4,MR YO,55,B. Troncoso,C. Gonzalez M.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,5,MAGUIRE,55,R. Painen,Js. Araya B.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,6,RIO AZOPARDO,59,B. Sancho,Cl. Bernal G.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,7,MALANDRO,58,V. Miranda,A. Padovani E.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,8,MITOU,58,N. Ramirez,M. Rabajille D.
5,14:20,Pr. QUAD,1400,PISTA 2 ARENA,9,DONA SAURI,55,H. Ochoa,Js. Araya B.
6,14:45,Pr. QUARTZ II,1900,PISTA 2 ARENA,1,SETANTA,57,J. Medina,P. Baeza A.
6,14:45,Pr. QUARTZ II,1900,PISTA 2 ARENA,2,AMOR CLANDESTINO,58,Jr. A. Gonzalez,P. Baeza A.
6,14:45,Pr. QUARTZ II,1900,PISTA 2 ARENA,3,EL GRIEGO,50,W. Leon,P. Baeza A.
6,14:45,Pr. QUARTZ II,1900,PISTA 2 ARENA,4,ALCIDES,50,A. Rivera,J. Orellana R.
6,14:45,Pr. QUARTZ II,1900,PISTA 2 ARENA,5,STATE OF GRACE,57,M. Gutierrez,C. Gonzalez M.
6,14:45,Pr. QUARTZ II,1900,PISTA 2 ARENA,6,GOGOL,57,I. Valdivia,R. Sanchez Q.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,1,PITTIRANGA,55,R. Cisternas,G. Melej R.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,2,MINONI,58,R. Montesino S.,R. Montesino S.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,3,VALDEMIRA BAY,55,M. Morales,F. Gonzalez S.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,4,SEE YOU AGAIN,55,J. Reyes,L. C. Gonzalez
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,5,RECHIFLAO,55,N. Molina,A. Bernal G.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,6,DIFFERENZA,57,N. Rojas,Js. Venegas P.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,7,HAMM GOOD,57,C. Ortega,S. Morales G.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,8,MICCA,56,B. Sancho,W. Peña P.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,9,GEROMILO,55,G. Rodriguez,Cl. Bernal G.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,10,LITTLE GASPI,57,Fco. Morales,R. Montesino S.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,11,TANGO Y COMPAS,58,V. Bracetti,H. Manriquez F.
7,15:15,Pr. QUEST,1000,PISTA 1 PASTO,12,CARIÑOSITO,55,R. S. Dores,D. Matte D.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,1,LA SALCHI,55,R. Fuenzalida,H. Pacheco P.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,2,NUEVA ACTRICE,56,R. Fournet,H. Manriquez F.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,3,YADA,55,B. Sancho,A. Perez D.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,4,RUBIA CLARA,55,L. C. Gonzalez,F. Gonzalez S.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,5,POWER GIRL,55,B. Leon,M. Covarrubias E.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,6,TIGUARDA,56,Fco. Morales,H. Pacheco P.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,7,CHE AWAY,55,J. Medina,M. Velarde B.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,8,INARI,55,N. Molina,T. Cachely
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,9,KOBRICH,55,N. Rojas,M. Rabajille D.
8,15:45,Pr. QUANTIFA,1000,PISTA 1 PASTO,10,DULCITA,55,V. Miranda,A. Perez D.
9,16:15,Condicional,1100,PISTA 1 PASTO,1,MUSKIZ,57,Jr. A. Gonzalez,A. Parra D.
9,16:15,Condicional,1100,PISTA 1 PASTO,2,BESTIA ESPARTANA,57,B. Troncoso,Js. Araya B.
9,16:15,Condicional,1100,PISTA 1 PASTO,3,SECRETO DE AMOR,57,R. Fournet,Js. Araya B.
9,16:15,Condicional,1100,PISTA 1 PASTO,4,QUE LOCURA,57,N. Rojas,A. Padovani E.
9,16:15,Condicional,1100,PISTA 1 PASTO,5,PONTE A TRABAJAR,57,Jon. A. Castillo,A. Parra D.
9,16:15,Condicional,1100,PISTA 1 PASTO,6,BOTTURA,57,N. Ramirez,M. Rabajille D.
9,16:15,Condicional,1100,PISTA 1 PASTO,7,CHINA BAND,57,J. Medina,P. Baeza A.
9,16:15,Condicional,1100,PISTA 1 PASTO,8,FERBLACK,57,Jr. Zuñiga,O. Martinez L.
9,16:15,Condicional,1100,PISTA 1 PASTO,9,LOCK,57,M. Gutierrez,C. Gonzalez M.
9,16:15,Condicional,1100,PISTA 1 PASTO,10,DON TOMMASINO,57,B. Leon,P. Baeza A.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,1,TAMBERI,55,C. Ortega,Js. Alvarez D.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,2,BREGO,59,J. Herrera,M. Rabajille D.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,3,TEA AND MILK,54,B. Soto,T. Cachely
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,4,NAHUEN,54,Joh. Gonzalez,R. Montesino S.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,5,MACRON,54,J. Herrera,M. Rabajille D.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,6,ROSY L'AMORE,59,B. Leon,P. Baeza A.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,7,SEÑOR AMANTE,59,N. Molina,Js. Araya B.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,8,BALDER EL NORUEGO,57,R. Fuenzalida,A. Bernal G.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,9,WONDERFUL STAR,56,N. Rojas,R. Pulgar A.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,10,SIN EL,58,J. Medina,P. Baeza A.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,11,INDHIRA,59,Jr. A. Gonzalez,R. Montesino S.
10,16:45,Pr. QUANDO,1000,PISTA 1 PASTO,12,BARBIE DREAMS,56,M. Morales,R. Muñoz M.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,1,TARUGUITA,56,R. S. Dores,D. Matte D.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,2,EL LEGENDARIO,57,G. Rodriguez,Cl. Bernal G.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,3,SCANDINAVA,54,B. Sancho,A. Bernal G.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,4,KOLETTE,54,J. Reyes,R. Montesino S.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,5,CABLE A TIERRA,55,N. Venegas,R. Toledo M.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,6,TOWN OF TREBBI,57,F. Henriquez,S. Morales G.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,7,CROCKED,56,H. Ochoa,R. Sanchez O.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,8,GOLFISTA,56,T. Seith,C. Gonzalez M.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,9,SAND THICK,56,D. Sanchez,D. Donate S.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,10,EXTROVERTIDA,56,M. A. Bustamante,H. Manriquez F.
11,17:15,Pr. QUINTO PUEBLO,1000,PISTA 1 PASTO,11,JE T'AIME,57,Joh. Gonzalez,S. Morales G.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,1,MAHALO,52,I. Valdivia,H. E. Ulloa P.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,2,MERMET,62,N. Ramirez,J. Pinochet P.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,3,EL CARRIL,50,L. Rivera,J. Castillo L.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,4,SALTO DEL GUAPO,51,L. C. Gonzalez,S. Morales G.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,5,MI GENERAL,51,J. Medina,P. Baeza A.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,6,GOOD TRAFFIC,60,J. Herrera,O. Donate S.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,7,JAZZ ROCK,55,R. S. Dores,D. Matte D.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,8,KAPICHU,53,R. Fuenzalida,D. Silva S.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,9,YOGURDEMORATENIS,53,V. Miranda,J. C. Pichara J.
12,17:45,Pr. QUE LINDA VA,1000,PISTA 2 ARENA,10,CARLITOS YUSTI,53,Jr. Zuñiga,D. Martinez L.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,1,JAVIVALETU,54,N. Rojas,A. Padovani E.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,2,KILIMANJARO (ARG),57,B. Troncoso,C. Melero F.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,3,CONOCIENDOTE,51,A. Alvarez,W. Peña P.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,4,PRINCESS THAI,53,Js. Villablanca,M. Velarde B.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,5,BEHIND THE SUN,53,R. Fuenzalida,F. Gonzalez S.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,6,SASSI,57,Gvo. Aros,C. Garcia V.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,7,GRAN PIOLA,56,J. Toro,Fco. Pinochet P.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,8,LEYSKA,55,R. Fournet,Js. Araya B.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,9,VOLANTE MIXTO,55,A. Apablaza,Fco. Faundez LL.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,10,ZULEIMAN (ARG),56,G. Rodriguez,W. Peña P.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,11,MR MISTER,57,V. Miranda,F. Gonzalez S.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,12,MATCHPOINT,55,B. Leon,P. Baeza A.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,13,QUIEN ME PILLO,57,F. Henriquez,S. Morales G.
13,18:15,Pr. QUE FESTIN,1400,PISTA 2 ARENA,14,EL JEI,55,L. C. Gonzalez,F. Gonzalez S.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,1,SIN PREJUICIOS,56,R. S. Dores,R. Montesino S.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,2,CHOW CHOW,57,L. D. Menghini,O. E. Silva G.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,3,RIO DE LAS MINAS,55,R. Cisternas,Cl. Bernal G.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,4,BACANCITA,56,Jr. A. Gonzalez,C. Raby V.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,5,ANFIELD ROAD,55,H. Ochoa,A. Fernandez L.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,6,LONCO BRAVO,57,J. Herrera,G. Melej R.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,7,SE PREPARO,57,J. Toro,A. Parra D.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,8,PERSEVERA SIEMPRE (USA),56,V. Miranda,E. Switt V.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,9,ROTHERHAM,56,G. Rodriguez,D. Donate S.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,10,A MI EDAD DIFICIL,56,R. Covarrubias,A. Perez D.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,11,LION KING,57,J. Medina,P. Baeza A.
14,18:45,Pr. QUANTUM,1400,PISTA 2 ARENA,12,RED DADDY,56,Jan. A. Castillo,A. Bernal G.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,1,KORPER,55,M. Morales,R. Montesino S.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,2,GOOD PARTNER,58,N. Rojas,E. Switt V.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,3,GRAN KURU,54,A. Alvarez,A. Parra D.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,4,EL WHISKY CUANDO,54,Joh. Gonzalez,J. A. Castillo D.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,5,DOCTORA MILAGRO,58,R. S. Dores,D. Matte D.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,6,LA MARRE,54,M. A. Bustamante,Js. Araya B.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,7,MR CASPER,58,R. Fuenzalida,C. Gonzalez M.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,8,JAGER MAISTER,56,N. Molina,J. Pinochet P.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,9,CI MANCHI FRATELO,55,B. Troncoso,Js. Araya B.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,10,CONQUISTADO,56,J. Medina,Js. Araya B.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,11,HARRY GO,58,P. Robles,J. Pinochet P.
15,19:15,Pr. QUIN,1400,PISTA 2 ARENA,12,KASHGAR,56,Jon. A. Castillo,R. Montesino S.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,1,MATE AMARGO,55,B. Soto,Js. Araya B.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,2,BELLA SORPRESA,57,L. C. Gonzalez,W. Peña P.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,3,DEAR SISTER,54,R. Solorza,F. Gonzalez S.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,4,WALK EASY,55,D. Sanchez,F. Gonzalez S.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,5,SABIONDO,55,B. Leon,A. Parra D.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,6,TREN A CARTAGENA,57,B. Sancho,Cl. Bernal G.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,7,DOMENICO,56,R. Painen,Js. Araya B.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,8,SENJUTSU,56,N. Molina,T. Cachely
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,9,CHECO ALEMAN,55,N. Ramirez,A. Perez D.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,10,RISBY,56,L. Gonzalez,R. Sanchez O.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,11,PEGASUS FANTASIS,57,M. A. Donoso,D. E. Silva G.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,12,VUELA EL AMOR,56,J. Toro,A. Jaque S.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,13,TODAS MIENTEN,57,Js. Paredes,Js. Araya B.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,14,MY RICHARD,56,P. Reyes,H. Manriquez F.
16,19:50,Pr. PEE PEE,1000,PISTA 2 ARENA,15,SORELLA DEL KING,56,H. Ochoa,R. Sanchez O.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,1,BERGERAC (ARG),54,B. Ayala,M. Medina T.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,2,PETIROSSA,58,Fco. Morales,R. Montesino S.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,3,PATMAHO,54,B. Soto,Js. Araya B.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,4,FLEDGE,54,A. Apablaza,F. Gonzalez S.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,5,EL SOM CENTAURO,54,D. Carrasco,A. Perez D.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,6,ASTRO SOL,57,J. Toro,A. Parra D.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,7,DEBES SOBREVIVIR,57,M. Morales,O. Donate S.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,8,YO SOY YI,57,Js. Cueto,H. Manriquez F.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,9,UNO CERO,55,L. C. Gonzalez,F. Gonzalez S.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,10,LA KIKI BELLA,57,V. Miranda,Js. Araya B.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,11,SUBI,58,R. Fuenzalida,A. Perez D.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,12,CAMELOT,55,A. Alvarez,C. Gonzalez M.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,13,ULTIMO IMPACTO,58,B. Troncoso,A. Padovani E.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,14,EL CURICANO,57,P. Reyes,H. Manriquez F.
17,20:25,Pr. QUE TE PASA,1000,PISTA 2 ARENA,15,TESORITO MIO,56,N. Ramirez,Js. Araya B.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,1,CHICA DEL LUCERO,55,N. Molina,Cl. Bernal G.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,2,HUMAN SOUL,58,L. Torres,Fco. Faundez LL.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,3,KISS THE QUEEN,55,J. Reyes,R. Montesino S.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,4,SISI STAR,55,Jr. Zuñiga,G. Aguirre A.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,5,GRAN COMPAÑERA,55,C. Ortega,Js. Alvarez D.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,6,LINDO RECUERDO,57,H. Ochoa,R. Sanchez O.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,7,ESTILO ANTIGUO,56,J. Herrera,E. Carreño R.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,8,RAIRET,56,B. Leon,Jr. A. Inda De La C.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,9,MI TIO POLO,57,B. Troncoso,C. Gonzalez M.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,10,DOTADITA,56,G. Rodriguez,S. Morales G.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,11,THE CHOSEN ONE,58,V. Miranda,E. Switt V.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,12,PRODIGIO DE AMAR,56,N. Rojas,A. Padovani E.
18,21:00,Pr. QUE TIPO,1000,PISTA 1 PASTO,13,GO YOUR OWN WAY,57,P. Robles,J. Pinochet P.
